"","subject","cohort","wj3.rcomp.ss","age","wasi.vocab.raw","wj3.watt.raw","wj3.wid.raw","wasi.matr.raw","Pred","stdPred","resid","CI_group"
"34",111,"a197",105,1.29915189360559,1.35741160414373,-0.0829288744130491,0.70089044710779,-1.15799028493028,108.882506126348,0.642755896302841,-3.88250612634797,"NSC"
"35",132,"a197",121,-0.25321860194953,1.35741160414373,0.194672018749275,1.22096256972691,0.975682776515601,116.158195719494,1.41095943780664,4.84180428050585,"NSC"
"36",172,"a197",110,1.48501909861707,1.35741160414373,0.749873805073923,0.70089044710779,0.975682776515601,114.002496997563,1.18335003097287,-4.00249699756309,"NSC"
"37",182,"a197",118,-0.787112671951257,1.35741160414373,0.749873805073923,1.04760519552054,0.975682776515601,115.75087053921,1.36795201671867,2.24912946078979,"NSC"
"38",189,"a197",129,1.08578392596516,1.35741160414373,1.02747469823625,0.874247821314163,0.975682776515601,114.788660650516,1.26635710468984,14.2113393494839,"UGC"
"39",207,"a197",114,1.22992584132807,1.35741160414373,0.472272911911599,1.22096256972691,2.04251930723854,118.402542815868,1.64792878149915,-4.40254281586816,"NSC"
"40",239,"a197",109,0.131792040219081,1.35741160414373,0.749873805073923,1.04760519552054,-0.0911537542073399,113.077943419488,1.0857310597545,-4.07794341948822,"NSC"
"41",250,"a197",113,-0.300633705869626,1.35741160414373,0.749873805073923,1.04760519552054,-0.0911537542073399,113.16637960909,1.09506859308096,-0.166379609089713,"EAC"
"42",251,"a197",117,-1.22238332344389,1.35741160414373,-0.0829288744130491,-0.165896423924073,0.708973643834866,110.537701168064,0.817519631979992,6.46229883193623,"NSC"
"43",253,"a197",117,1.15975148724923,1.35741160414373,0.472272911911599,1.04760519552054,0.975682776515601,115.290046252261,1.3192958935137,1.70995374773888,"NSC"
"44",1011,"a182",107,1.83443996396475,1.35741160414373,0.472272911911599,1.04760519552054,-0.0911537542073399,112.667064246811,1.0423483904501,-5.66706424681087,"NSC"
"45",1044,"a182",115,-1.07850930243064,1.35741160414373,0.749873805073923,0.527533072901418,-0.0911537542073399,111.399920884428,0.908557083645011,3.60007911557159,"NSC"
"46",1093,"a182",121,-0.212590971159715,1.35741160414373,0.749873805073923,1.22096256972691,0.708973643834866,115.65397182299,1.35772096768684,5.3460281770104,"NSC"
"47",1147,"a182",123,0.739919193238304,1.35741160414373,0.749873805073923,1.04760519552054,1.24239190919634,116.059824480574,1.40057291249479,6.94017551942574,"NSC"
"48",1169,"a182",129,0.999694692619582,1.35741160414373,1.02747469823625,0.874247821314163,0.975682776515601,114.806266918949,1.26821606219338,14.1937330810513,"UGC"
"49",2,"a197",104,1.55140024549067,1.19288948581394,-0.0829288744130491,0.354175698695045,0.708973643834866,111.111270433189,0.878079931471279,-7.11127043318854,"NSC"
"50",46,"a197",113,1.3152730276915,1.19288948581394,-0.360529767575373,0.70089044710779,0.708973643834866,112.38058942103,1.01210095164736,0.619410578969871,"EAC"
"51",127,"a197",115,0.256967912628476,1.19288948581394,0.472272911911599,1.22096256972691,1.50910104187707,116.574321507861,1.45489607092461,-1.57432150786075,"NSC"
"52",130,"a197",106,0.152654683311532,1.19288948581394,0.472272911911599,0.354175698695045,-0.0911537542073399,109.658915303922,0.724733043930271,-3.65891530392239,"NSC"
"53",208,"a197",110,1.28397905785732,1.19288948581394,-0.638130660737697,0.874247821314163,-0.0911537542073399,111.102419585744,0.877145414919244,-1.10241958574392,"EAC"
"54",4021,"a40",114,-0.558958303668085,1.19288948581394,0.472272911911599,1.04760519552054,-1.95811768297249,108.023089550676,0.552014414192351,5.97691044932356,"NSC"
"55",4038,"a40",121,-0.358065250813231,1.19288948581394,1.02747469823625,1.04760519552054,0.975682776515601,114.941090125504,1.28245136778561,6.05890987449599,"NSC"
"56",1010,"a182",118,1.28717957860153,1.19288948581394,0.749873805073923,0.527533072901418,0.708973643834866,111.995157009275,0.971405078090675,6.00484299072462,"NSC"
"57",11,"a197",110,-0.473224682199115,1.02836736748416,0.749873805073923,0.874247821314163,1.24239190919634,114.096673692725,1.19329367546516,-4.09667369272502,"NSC"
"58",85,"a197",100,0.674220826432582,1.02836736748416,0.472272911911599,0.874247821314163,-0.0911537542073399,110.693089722867,0.83392632945947,-10.6930897228674,"UPC"
"59",128,"a197",110,-0.202010290824202,1.02836736748416,-0.0829288744130491,0.874247821314163,0.175555378473395,111.368204434799,0.905208302939471,-1.3682044347993,"EAC"
"60",144,"a197",110,1.79890708490554,1.02836736748416,0.749873805073923,1.04760519552054,1.24239190919634,114.273843654276,1.2120001623444,-4.27384365427608,"NSC"
"61",218,"a197",111,0.898020113887399,1.02836736748416,1.02747469823625,0.70089044710779,0.175555378473395,110.752057325941,0.840152422661348,0.247942674059315,"EAC"
"62",245,"a197",117,1.46794966272985,1.02836736748416,0.749873805073923,1.22096256972691,-0.62457201956881,110.634625824522,0.827753419911284,6.36537417547811,"NSC"
"63",4034,"a40",134,-0.531248917067416,1.02836736748416,1.02747469823625,1.22096256972691,0.975682776515601,114.833653445377,1.27110766804355,19.1663465546231,"UGC"
"64",4109,"a40",109,-1.1096823623564,1.02836736748416,-0.638130660737697,0.00746095028229932,0.708973643834866,109.461760077776,0.703916413284802,-0.461760077776047,"EAC"
"65",1018,"a182",113,1.40148079832929,1.02836736748416,-0.0829288744130491,1.04760519552054,0.175555378473395,111.682119338818,0.9383530018592,1.3178806611817,"EAC"
"66",1146,"a182",105,0.767628579838973,1.02836736748416,1.02747469823625,0.70089044710779,0.975682776515601,112.642474102227,1.03975204052149,-7.64247410222655,"UPC"
"67",1152,"a182",114,0.767628579838973,1.02836736748416,0.472272911911599,1.04760519552054,0.175555378473395,111.937084618633,0.96527350587553,2.06291538136737,"NSC"
"68",83,"a197",113,1.32285944556564,0.86384524915437,0.472272911911599,1.04760519552054,0.975682776515601,112.902580862715,1.06721540767287,0.0974191372853597,"EAC"
"69",122,"a197",108,1.18251073740797,0.86384524915437,0.472272911911599,0.527533072901418,1.50910104187707,112.248240442499,0.998126887372007,-4.24824044249887,"NSC"
"70",137,"a197",108,0.944486916006186,0.86384524915437,-0.0829288744130491,0.70089044710779,-0.62457201956881,107.843431546375,0.533045227368583,0.156568453625343,"EAC"
"71",147,"a197",107,1.60071195301338,0.86384524915437,0.472272911911599,1.04760519552054,-0.891281152249545,108.497006353396,0.602052910415432,-1.49700635339553,"EAC"
"72",160,"a197",114,1.24604697541398,0.86384524915437,-0.0829288744130491,1.04760519552054,0.708973643834866,112.17170487945,0.990045881464288,1.82829512054976,"NSC"
"73",162,"a197",114,1.02035108089287,0.86384524915437,0.749873805073923,1.22096256972691,0.175555378473395,111.805212574812,0.95134979874214,2.19478742518811,"NSC"
"74",187,"a197",104,1.61493648349668,0.86384524915437,0.194672018749275,0.874247821314163,0.442264511154131,110.895832209973,0.85533289094262,-6.89583220997329,"NSC"
"75",258,"a197",111,0.86957105292081,0.86384524915437,0.749873805073923,0.874247821314163,-0.0911537542073399,109.931103154931,0.753471992784825,1.06889684506911,"EAC"
"76",4014,"a40",127,-0.59013136359384,0.86384524915437,1.02747469823625,1.04760519552054,1.24239190919634,114.040395197061,1.18735151161582,12.9596048029387,"UGC"
"77",4024,"a40",99,-0.531248917067416,0.86384524915437,0.749873805073923,0.70089044710779,0.442264511154131,110.81823971349,0.847140288739183,-11.8182397134903,"UPC"
"78",4081,"a40",114,-0.503539530466747,0.86384524915437,0.749873805073923,0.874247821314163,1.24239190919634,113.318170812068,1.11109546423924,0.681829187932034,"EAC"
"79",1046,"a182",117,1.66125629771057,0.86384524915437,0.749873805073923,0.354175698695045,0.442264511154131,109.086150746129,0.6642577094466,7.9138492538712,"UGC"
"80",1050,"a182",116,-0.0394073049055295,0.86384524915437,0.749873805073923,1.04760519552054,1.50910104187707,114.486348159951,1.23443744636474,1.51365184004864,"EAC"
"81",1085,"a182",107,-0.358065250813231,0.86384524915437,-0.0829288744130491,-0.512611172336819,0.175555378473395,105.480634223785,0.283569318888545,1.51936577621477,"EAC"
"82",1175,"a182",103,0.362378800804179,0.86384524915437,0.472272911911599,0.874247821314163,-1.42469941761102,106.86591221568,0.429833868209523,-3.86591221568004,"NSC"
"83",1198,"a182",105,0.681036746711881,0.86384524915437,-0.915731553900021,-0.165896423924073,0.975682776515601,108.227568897574,0.57360436198217,-3.22756889757383,"NSC"
"84",1201,"a182",121,1.89332241049118,0.86384524915437,0.194672018749275,0.70089044710779,0.708973643834866,110.818301208802,0.847146781720395,10.1816987911985,"UGC"
"85",1204,"a182",111,-0.818733803049363,0.86384524915437,0.472272911911599,0.527533072901418,0.708973643834866,110.793768504723,0.844556496646494,0.206231495276591,"EAC"
"86",3,"a197",102,1.71450820034341,0.699323130824584,1.02747469823625,1.04760519552054,0.708973643834866,111.541866360147,0.923544393885751,-9.54186636014747,"UPC"
"87",50,"a197",98,-0.42106806927248,0.699323130824584,1.02747469823625,0.874247821314163,0.175555378473395,110.094269072856,0.770699862995369,-12.0942690728562,"UPC"
"88",61,"a197",108,0.846811802762071,0.699323130824584,0.749873805073923,0.874247821314163,0.708973643834866,111.01480522727,0.867894654616132,-3.01480522727028,"NSC"
"89",103,"a197",112,0.385936995706776,0.699323130824584,0.194672018749275,0.70089044710779,0.975682776515601,110.96312681736,0.862438190729936,1.03687318263978,"EAC"
"90",121,"a197",113,-0.054075168256068,0.699323130824584,0.194672018749275,0.874247821314163,0.442264511154131,110.452462245252,0.808519682004155,2.54753775474808,"NSC"
"91",131,"a197",115,0.331883775713851,0.699323130824584,0.472272911911599,1.22096256972691,1.24239190919634,113.583642392807,1.13912527583044,1.41635760719345,"EAC"
"92",143,"a197",105,1.17207941412991,0.699323130824584,-0.0829288744130491,1.04760519552054,-2.49153594833396,103.947128846524,0.121654184021221,1.05287115347581,"EAC"
"93",152,"a197",117,-1.25178068621178,0.699323130824584,0.472272911911599,1.22096256972691,0.708973643834866,112.665020434492,1.04213259456691,4.33497956550803,"NSC"
"94",153,"a197",111,1.01750617548895,0.699323130824584,0.194672018749275,0.00746095028229932,-0.0911537542073399,105.781571882471,0.315343815616995,5.21842811752851,"NSC"
"95",164,"a197",103,-0.951168928605302,0.699323130824584,-0.0829288744130491,0.70089044710779,0.442264511154131,109.931413221439,0.753504731150902,-6.93141322143864,"NSC"
"96",185,"a197",119,0.225673946257964,0.699323130824584,0.472272911911599,1.22096256972691,0.175555378473395,111.120363345121,0.879040006397488,7.87963665487879,"UGC"
"97",188,"a197",116,-0.155543488705415,0.699323130824584,0.749873805073923,1.04760519552054,0.708973643834866,111.861646597101,0.957308383867114,4.13835340289918,"NSC"
"98",203,"a197",124,0.387833599309393,0.699323130824584,0.194672018749275,-0.165896423924073,-0.357862886888075,104.64724949805,0.195576409137725,19.3527505019496,"UGC"
"99",214,"a197",115,0.283520369992448,0.699323130824584,0.194672018749275,1.04760519552054,0.708973643834866,111.646517845233,0.93459401886452,3.35348215476719,"NSC"
"100",247,"a197",108,-0.602193765277416,0.699323130824584,0.749873805073923,1.04760519552054,-0.0911537542073399,110.089241709408,0.770169048925284,-2.08924170940762,"NSC"
"101",256,"a197",108,0.511112868116172,0.699323130824584,0.472272911911599,1.04760519552054,0.708973643834866,111.662639977033,0.936296273831174,-3.66263997703337,"NSC"
"102",265,"a197",74,-0.330031072101195,0.699323130824584,0.472272911911599,0.70089044710779,0.975682776515601,111.1722182667,0.884515107264757,-37.1722182667002,"UPC"
"103",4062,"a40",119,-1.62923336111895,0.699323130824584,0.749873805073923,1.04760519552054,0.442264511154131,111.541783586077,0.923535654187137,7.45821641392324,"NSC"
"104",4083,"a40",132,-1.54264152799186,0.699323130824584,-0.360529767575373,-0.165896423924073,0.975682776515601,108.022969819978,0.552001772428948,23.9770301800218,"UGC"
"105",4104,"a40",107,-1.85783580057448,0.699323130824584,0.472272911911599,0.527533072901418,0.975682776515601,110.84282460499,0.849736084020907,-3.84282460498953,"NSC"
"106",4108,"a40",103,-1.65694274771962,0.699323130824584,1.02747469823625,0.527533072901418,0.442264511154131,109.684574476307,0.727442267137996,-6.68457447630704,"NSC"
"107",1014,"a182",115,0.480143693857026,0.699323130824584,0.749873805073923,0.354175698695045,0.975682776515601,109.785499752423,0.738098460416608,5.2145002475767,"NSC"
"108",1024,"a182",117,1.54695507798281,0.699323130824584,0.194672018749275,0.70089044710779,-0.0911537542073399,108.240684644251,0.574989187835122,8.75931535574929,"UGC"
"109",1027,"a182",108,0.826511026365397,0.699323130824584,0.749873805073923,0.354175698695045,0.708973643834866,109.093413474131,0.665024544438779,-1.093413474131,"EAC"
"110",1029,"a182",111,0.739919193238304,0.699323130824584,0.472272911911599,0.180818324488672,1.24239190919634,109.649107309458,0.72369746702913,1.35089269054191,"EAC"
"111",1102,"a182",107,1.37377141172862,0.699323130824584,0.472272911911599,1.22096256972691,0.442264511154131,111.506813861847,0.919843376547351,-4.50681386184689,"NSC"
"112",1128,"a182",107,-0.472366470540993,0.699323130824584,-0.0829288744130491,0.180818324488672,1.24239190919634,109.771699104503,0.736641319279399,-2.7716991045026,"NSC"
"113",1129,"a182",118,0.999694692619582,0.699323130824584,0.749873805073923,1.22096256972691,0.708973643834866,112.267234532859,1.00013237802629,5.73276546714073,"NSC"
"114",1157,"a182",118,0.594444913584788,0.699323130824584,1.02747469823625,1.04760519552054,0.708973643834866,111.770932575768,0.947730345722453,6.22906742423192,"NSC"
"115",1185,"a182",107,1.34606202512795,0.699323130824584,1.02747469823625,0.70089044710779,-0.0911537542073399,108.469772138631,0.599177386389228,-1.46977213863085,"EAC"
"116",97,"a197",98,0.150758079708915,0.534801012494798,0.194672018749275,0.70089044710779,0.975682776515601,110.226521066326,0.78466368710498,-12.2265210663265,"UPC"
"117",112,"a197",110,1.32096283849935,0.534801012494798,0.749873805073923,0.180818324488672,0.975682776515601,108.186991812548,0.569320031263917,1.81300818745154,"NSC"
"118",126,"a197",104,1.73442254509823,0.534801012494798,0.749873805073923,0.527533072901418,-0.357862886888075,106.279879800528,0.367957647269631,-2.27987980052828,"NSC"
"119",186,"a197",117,-0.384084288630447,0.534801012494798,1.02747469823625,0.874247821314163,0.442264511154131,109.923252879171,0.752643121574267,7.07674712082927,"NSC"
"120",237,"a197",108,-0.652453774601436,0.534801012494798,0.749873805073923,1.22096256972691,0.975682776515601,112.441665901178,1.01854971059333,-4.44166590117762,"NSC"
"121",4001,"a40",110,-1.88900886050023,0.534801012494798,0.194672018749275,0.70089044710779,0.708973643834866,110.022427524048,0.763114474488209,-0.0224275240480415,"EAC"
"122",4009,"a40",110,-1.19627419548349,0.534801012494798,0.749873805073923,0.354175698695045,0.975682776515601,109.343644451057,0.69144517717851,0.656355548942632,"EAC"
"123",4143,"a40",101,-1.16510113555773,0.534801012494798,0.749873805073923,0.527533072901418,0.442264511154131,108.736616916812,0.627352187005245,-7.73661691681247,"UPC"
"124",1061,"a182",118,1.08628652574667,0.534801012494798,0.194672018749275,1.04760519552054,1.24239190919634,111.940140134934,0.965596122503642,6.05985986506616,"NSC"
"125",1108,"a182",124,-1.22398358208416,0.534801012494798,0.472272911911599,-0.165896423924073,0.975682776515601,107.361100351716,0.482118297739281,16.6388996482843,"UGC"
"126",1186,"a182",114,-0.503539530466747,0.534801012494798,0.194672018749275,1.04760519552054,-1.42469941761102,106.052777862741,0.343979093669008,7.94722213725925,"UGC"
"127",12,"a197",116,-0.0161430858127264,0.370278894165012,-0.0829288744130491,0.00746095028229932,-0.357862886888075,103.739642604165,0.0997467532336236,12.2603573958353,"UGC"
"128",19,"a197",104,1.71450820034341,0.370278894165012,0.194672018749275,0.70089044710779,-0.0911537542073399,106.637012792358,0.405665527134317,-2.63701279235756,"NSC"
"129",30,"a197",89,-0.61167678675417,0.370278894165012,0.194672018749275,0.00746095028229932,0.442264511154131,105.787853960603,0.316007108712056,-16.7878539606034,"UPC"
"130",79,"a197",103,0.293003391469202,0.370278894165012,0.472272911911599,0.527533072901418,-0.0911537542073399,106.348547032152,0.375207875559745,-3.34854703215164,"NSC"
"131",88,"a197",102,0.971039373370158,0.370278894165012,1.02747469823625,0.874247821314163,0.175555378473395,108.2401613507,0.574933935895961,-6.24016135070017,"NSC"
"132",100,"a197",102,-0.598400558072184,0.370278894165012,0.194672018749275,-0.512611172336819,1.24239190919634,105.723345474365,0.309195981470957,-3.72334547436464,"NSC"
"133",134,"a197",103,0.475077389275446,0.370278894165012,-0.915731553900021,-0.165896423924073,-0.357862886888075,102.809331877206,0.00151991356442745,0.190668122794237,"EAC"
"134",157,"a197",117,-0.462793362384727,0.370278894165012,0.749873805073923,0.70089044710779,0.708973643834866,109.071381916296,0.662698342841352,7.92861808370436,"UGC"
"135",177,"a197",95,1.52674439172932,0.370278894165012,0.749873805073923,0.70089044710779,-0.891281152249545,104.936997543566,0.226169450781302,-9.93699754356592,"UPC"
"136",194,"a197",100,0.31196943442271,0.370278894165012,0.472272911911599,1.04760519552054,0.175555378473395,108.891461808214,0.643701481795147,-8.89146180821367,"UPC"
"137",195,"a197",100,0.806983116716114,0.370278894165012,0.194672018749275,0.00746095028229932,-0.0911537542073399,104.255221090069,0.154184097450152,-4.25522109006879,"NSC"
"138",235,"a197",103,0.389730202912008,0.370278894165012,-0.0829288744130491,0.874247821314163,-0.357862886888075,106.865875877574,0.429830031451356,-3.86587587757435,"NSC"
"139",4040,"a40",98,-1.48375908146544,0.370278894165012,1.02747469823625,0.354175698695045,1.24239190919634,109.301653439647,0.687011557070946,-11.3016534396473,"UPC"
"140",4041,"a40",123,-2.08990191335508,0.370278894165012,0.749873805073923,-0.685968546543192,1.24239190919634,105.51186233219,0.286866538095579,17.4881376678101,"UGC"
"141",4047,"a40",100,-1.0230905292293,0.370278894165012,-0.360529767575373,-1.37939804336868,-0.0911537542073399,99.3693751753495,-0.361687846628511,0.630624824650453,"EAC"
"142",4050,"a40",99,-0.763315029848025,0.370278894165012,0.749873805073923,-0.165896423924073,-0.357862886888075,103.438602771388,0.0679614684558756,-4.43860277138813,"NSC"
"143",4068,"a40",108,-1.5980603011932,0.370278894165012,-0.0829288744130491,0.527533072901418,0.975682776515601,109.094957194529,0.66518753812636,-1.09495719452852,"EAC"
"144",4071,"a40",103,-1.0230905292293,0.370278894165012,0.472272911911599,0.354175698695045,0.708973643834866,107.839606163689,0.532641324413495,-4.83960616368869,"NSC"
"145",4093,"a40",110,-1.83012641397381,0.370278894165012,-0.0829288744130491,0.354175698695045,1.24239190919634,109.121819684679,0.668023813616586,0.878180315320576,"EAC"
"146",1005,"a182",93,-0.676723196720932,0.370278894165012,-0.0829288744130491,-1.55275541757506,0.975682776515601,101.204358828261,-0.167941134001314,-8.20435882826076,"UPC"
"147",1028,"a182",114,0.881929799566735,0.370278894165012,0.749873805073923,1.04760519552054,0.442264511154131,109.458815708043,0.703605532064873,4.54118429195718,"NSC"
"148",1091,"a182",105,1.08628652574667,0.370278894165012,-0.915731553900021,-0.165896423924073,-0.891281152249545,101.441832257339,-0.142867506698273,3.55816774266074,"NSC"
"149",1140,"a182",112,0.189195134549994,0.370278894165012,0.749873805073923,-0.165896423924073,0.442264511154131,105.107553317252,0.244177578765921,6.89244668274778,"NSC"
"150",1167,"a182",108,0.739919193238304,0.370278894165012,0.749873805073923,0.874247821314163,0.708973643834866,109.467260779908,0.704497204810385,-1.46726077990792,"EAC"
"151",1190,"a182",102,-0.558958303668085,0.370278894165012,0.194672018749275,0.527533072901418,0.975682776515601,108.945116016786,0.649366560343955,-6.94511601678609,"NSC"
"152",51,"a197",100,1.1075948743226,0.205756775835226,0.194672018749275,-0.165896423924073,-1.15799028493028,100.282191746187,-0.265308127086695,-0.282191746187053,"EAC"
"153",65,"a197",105,0.777585750484544,0.205756775835226,1.02747469823625,0.874247821314163,-2.49153594833396,101.282521741592,-0.159688304346307,3.7174782584085,"NSC"
"154",105,"a197",99,-0.594607350866951,0.205756775835226,0.194672018749275,-0.165896423924073,-0.0911537542073399,103.115312489907,0.0338268704925548,-4.11531248990649,"NSC"
"155",145,"a197",129,1.16733790512337,0.205756775835226,0.749873805073923,1.04760519552054,0.175555378473395,107.99449368769,0.548995120565655,21.0055063123098,"UGC"
"156",159,"a197",106,0.438093608633412,0.205756775835226,0.472272911911599,0.354175698695045,0.708973643834866,106.756074065135,0.418236609260967,-0.756074065134862,"EAC"
"157",168,"a197",104,1.51062325417973,0.205756775835226,0.472272911911599,0.874247821314163,-1.69140855029175,102.871022057891,0.00803347006952137,1.12897794210889,"EAC"
"158",174,"a197",109,0.0900667471068341,0.205756775835226,0.194672018749275,0.527533072901418,-0.0911537542073399,105.542679859691,0.290120406125995,3.45732014030947,"NSC"
"159",184,"a197",118,0.628702326115102,0.205756775835226,0.194672018749275,1.22096256972691,1.24239190919634,111.106164107835,0.877540780210049,6.89383589216476,"NSC"
"160",209,"a197",97,0.908451437165461,0.205756775835226,-0.360529767575373,-0.339253798130446,0.175555378473395,102.66198638591,-0.0140375572139154,-5.66198638591048,"NSC"
"161",216,"a197",93,-0.987204407446027,0.205756775835226,0.749873805073923,0.00746095028229932,-0.357862886888075,103.341536010126,0.0577126763917181,-10.3415360101265,"UPC"
"162",220,"a197",110,-0.303478611273549,0.205756775835226,0.472272911911599,0.354175698695045,0.975682776515601,107.528984426335,0.499844334430877,2.47101557366486,"NSC"
"163",238,"a197",108,1.1531133711764,0.205756775835226,0.749873805073923,1.04760519552054,1.77581017455781,111.724903098149,0.942870324240277,-3.72490309814926,"NSC"
"164",255,"a197",101,1.7135598985421,0.205756775835226,-1.19333244706234,0.874247821314163,0.708973643834866,108.044764627517,0.554302976751031,-7.04476462751724,"NSC"
"165",4003,"a40",95,-0.3857746374139,0.205756775835226,0.472272911911599,0.354175698695045,-0.0911537542073399,105.060814722478,0.239242685162906,-10.0608147224777,"UPC"
"166",4007,"a40",112,-1.07850930243064,0.205756775835226,-0.0829288744130491,0.354175698695045,-0.0911537542073399,105.077152181258,0.24096767542445,6.92284781874205,"NSC"
"167",4037,"a40",94,-2.26308557960927,0.205756775835226,0.194672018749275,-0.512611172336819,-0.357862886888075,101.551590337794,-0.131278701948645,-7.55159033779384,"UPC"
"168",4044,"a40",111,-0.818733803049363,0.205756775835226,-0.638130660737697,0.00746095028229932,0.442264511154131,104.85749446346,0.217775119643859,6.14250553654037,"NSC"
