"","SubjectID","age.tested","age.tested.c","towre.w.ipm","towre.w.ipm.cs","towre.nw.ipm","towre.nw.ipm.t","wj3.wid.raw","wj3.wid.t","wj3.watt.raw","wj3.watt.t","ppvt.raw","ppvt.t","wasi.matr.raw","wasi.matr.t","ktea2.raw","ktea2.t","wj3.rcomp.raw","wj3.rcomp.t","decode","decode.cs","Pred","stdPred","resid","CI_group"
"195","237",17.96,2.716085409,134.67,2.705037185,98.33,0.853660502,76,0.5444753,31,1.567141763,214,1.359219943,25,0.013034742,85.20754717,0.459468012,40,1.142935739,1.417578688,1.641308122,1.13588435358289,1.38708471467564,0.0070513854171086,"EAC"
"196","238",23.12,1.866085409,156,1.620409584,82.67,1.484277296,75,1.663562087,31,0.304076256,212,1.820803717,28,1.578007153,87.32075472,1.684794523,41,1.678754225,1.268081306,1.468216307,1.55748071563911,1.90191694014552,0.12127350936089,"EAC"
"197","239",20.18,0.716085409,141.82,1.255806183,80,0.573339531,75,1.663562087,31,0.682542295,219,0.854960526,21,0.294292934,86.1509434,1.367690091,41,1.678754225,1.043812524,1.208552293,0.786507378636091,0.960443164301415,0.892246846363911,"UGC"
"200","242",20.1,-0.393914591,120,0.725375752,68,-0.065910865,62,1.421900249,30,1.102549013,131,1.820803717,21,0.904086171,58.03773585,1.336856578,33,1.40778337,0.795978537,0.921603894,1.28430628245819,1.56833009255016,0.123477087541809,"EAC"
"201","243",18.66,3.216085409,125.33,0.437474103,70.67,1.364534528,68,1.189390714,28,1.567141763,196,1.917861794,24,1.232951274,78.47169811,1.474234252,40,2.239068699,1.139635277,1.319498277,1.5378729004304,1.87797286460542,0.701195798569604,"UGC"
"208","250",18.95,4.886085409,148.57,0.869596654,80,0.853660502,75,0.5444753,31,-0.035776103,214,0.775922446,21,0.904086171,84.11320755,0.909678374,42,0.63160695,0.557989088,0.646053747,0.768062684206533,0.937919433226109,-0.136455734206532,"EAC"
"209","251",16.27,0.666085409,112,-0.293893313,61.33,0.00882032,68,-0.528591259,28,-0.610761311,212,-0.983252354,24,-0.252693548,81,-0.370320551,44,-0.755508785,-0.356106391,-0.412308901,-0.629121310282206,-0.768251231447738,-0.126387474717793,"EAC"
"210","252",24.22,3.146085409,112,-0.642832272,40,-0.295729157,65,-0.368379615,19,-0.851164447,200,-0.482794231,23,-1.163993086,78.73584906,-0.098668887,35,0.14476127,-0.539526373,-0.624677152,-0.529626802560468,-0.646753553947422,0.674388072560468,"UGC"
"211","253",23.15,3.106085409,113.33,-0.499151524,74.67,-2.014627359,75,-1.466156694,30,-1.67740746,219,-1.197935015,25,-0.252693548,87.96226415,-1.013966521,44,-1.74326023,-1.414335759,-1.637553378,-0.999874563716192,-1.22099641557284,-0.74338566628381,"EPC"
"212","254",24.48,1.186085409,84,0.581154851,41.33,-0.065910865,58,-0.026231123,25,0.304076256,190,1.185291298,16,-0.252693548,66.39622642,0.720602567,34,1.955849081,0.19827228,0.229564613,0.637456673354343,0.778429956374765,1.31839240764566,"UGC"
"214","256",21.3,-2.663914591,128,-1.651298273,74.67,-1.845227782,75,-1.466156694,30,-1.782380296,222,-1.957597081,24,-2.303374349,87.35849057,-1.514925663,41,-1.16894812,-1.686265761,-1.952400748,-1.87017546429376,-2.28376400514005,0.701227344293758,"EPC"
"215","258",22.31,5.106085409,130.67,0.365093576,80,0.739269791,74,0.5444753,31,0.304076256,218,0.547028348,21,1.232951274,84.20754717,0.907302137,42,1.955849081,0.488228731,0.565283457,0.686439036837074,0.838244749551814,1.26941004416293,"UGC"
"218","262",18.26,2.706085409,125.33,-0.283090249,53.33,-0.21994689,65,-0.200995735,26,-0.339824306,205,-0.132142974,20,0.294292934,76.81132075,0.128682119,37,-0.089482551,-0.260964295,-0.302150999,-0.0533932145773585,-0.0652011023345777,-0.0360893364226417,"EAC"
"219","263",16.51,0.566085409,108,-0.715212799,45.33,0.573339531,63,0.346288694,30,-0.035776103,178,0.124662443,18,0.013034742,75,0.817785013,38,-0.755508785,0.042159831,0.048813708,0.0860627891511926,0.105095539706019,-0.841571574151192,"UPC"
"220","264",16.51,4.366085409,101.33,-2.227641725,56,-2.793042779,62,-2.522069701,24,-2.216040637,169,-2.047843313,21,-2.458033425,70,-2.044587804,35,-2.262582622,-2.439698711,-2.824744293,-2.04421426456704,-2.49629141506787,-0.218368357432962,"EPC"
"222","266",24.96,-2.883914591,89.33,0.077191927,50.67,-0.143532136,62,-0.828317379,28,-0.339824306,164,-1.53146455,21,-1.531462466,74,-1.730016086,36,-0.317608215,-0.308620474,-0.357328517,-1.1474836811769,-1.40124922912014,0.829875466176896,"EPC"
"223","267",17.41,0.896085409,126.67,0.149032301,58.67,-0.065910865,65,1.421900249,24,0.304076256,206,1.017253918,22,0.904086171,78,1.403862537,35,1.40778337,0.452274485,0.523654731,0.79883603986914,0.975498303934779,0.60894733013086,"UGC"
"224","268",20.26,2.616085409,168.65,0.437474103,96.67,0.090023366,76,-0.026231123,32,-1.063496366,214,-0.069725257,24,-0.738283726,90,-0.044969388,41,-1.74326023,-0.140557505,-0.162741001,-0.149082541746055,-0.182052085155455,-1.59417768825394,"UPC"
"225","269",19.26,-2.783914591,102.67,-0.499151524,61.33,0.573339531,63,0.1561256,24,1.102549013,194,0.330096252,18,-0.252693548,65,0.167157974,37,-0.539616645,0.333215655,0.385805434,0.179644180093877,0.219372417064758,-0.719260825093876,"UPC"
"226","270",22.67,3.496085409,133.33,0.077191927,82.67,-0.371433657,76,-1.10178426,31,-0.851164447,216,-1.197935015,24,-0.958524173,86,-0.672293284,43,-0.089482551,-0.561797609,-0.650463348,-0.861927381330631,-1.05254227009948,0.772444830330631,"EPC"
"227","271",24.56,2.666085409,124,1.085657929,77.33,0.598053804,75,0.965801985,29,1.567141763,221,1.359219943,24,0.294292934,90,0.974236542,43,1.142935739,1.05416387,1.220537341,1.07584274847346,1.31376493309946,0.0670929905265414,"EAC"
"229","273",23.02,-1.573914591,134.67,-0.931274074,81.82,-1.287800979,75,-1.10178426,29,-1.554992181,214,-1.156765001,23,-2.207588062,88,-1.238234621,44,-1.74326023,-1.218962874,-1.411345756,-1.29932930781695,-1.58667545412287,-0.44393092218305,"EPC"
"230","274",21.66,-0.813914591,126.67,0.581154851,69.33,0.248971844,68,0.5444753,30,0.682542295,206,1.271509916,21,1.232951274,76,1.00801562,36,0.884210536,0.514286073,0.5954533,0.970005915566906,1.18452232778803,-0.0857953795669062,"EAC"
"231","275",21.71,-1.713914591,130.67,0.149032301,74.67,0.090023366,68,1.189390714,28,0.304076256,200,1.271509916,25,-0.503071129,80,1.01285823,36,0.63160695,0.433130659,0.501489529,0.663931572515752,0.810759768681213,-0.0323246225157514,"EAC"
"232","276",20.78,-0.703914591,160,0.149032301,100.54,1.634970912,75,0.965801985,31,1.567141763,220,0.260363295,26,1.232951274,89,0.732075678,42,0.63160695,1.07923674,1.249567338,0.617983974823312,0.754650878510479,0.0136229751766896,"EAC"
"233","277",18.94,2.146085409,145.71,0.077191927,105.88,0.329039454,69,-0.968234398,31,-0.035776103,207,-2.508873107,17,-1.693910723,83,-1.861604596,35,-1.74326023,-0.14944478,-0.173030911,-1.54609134577287,-1.88800881606822,-0.197168884227126,"EPC"
"234","278",22.11,-1.273914591,138.67,-0.283090249,83.18,0.491533654,75,1.663562087,31,0.682542295,217,1.185291298,27,1.232951274,88,1.461141628,37,1.955849081,0.638636947,0.739429858,0.954271922735036,1.1653087688625,1.00157715826496,"UGC"
"237","282",19.58,0.996085409,117.33,-0.067028974,70.67,-0.21994689,71,0.1561256,31,0.304076256,212,-0.370349867,25,0.904086171,85,0.226564663,42,1.40778337,0.043306498,0.050141348,-0.0202582922913304,-0.0247384055074817,1.42804166229133,"UGC"
"239","285",20.93,-2.883914591,150.73,0.437474103,82.33,0.248971844,73,-0.200995735,31,-1.41322975,218,-0.694976298,24,-0.252693548,80,0.021240794,38,-0.539616645,-0.231944885,-0.268551599,-0.502605285374713,-0.613756239263621,-0.0370113596252869,"EAC"
"243","290",23.15,1.786085409,129.33,-0.138869348,50.67,1.935315699,73,1.189390714,31,0.682542295,205,0.621974035,26,-0.252693548,86,0.943056631,40,0.63160695,0.91709484,1.061835383,0.564081963685389,0.688828459607018,0.067524986314613,"EAC"
"244","291",18.4,0.446085409,74.67,-1.147335349,25.33,-0.371433657,65,0.346288694,21,1.102549013,181,0.401106703,20,-1.354899639,76,0.330935765,39,1.40778337,-0.017482825,-0.020242053,-0.00432715191036381,-0.0052840999328231,1.41211052191036,"UGC"
"245","292",24.8,1.196085409,112,0.149032301,66.67,-0.519754225,73,1.189390714,28,-0.035776103,218,0.621974035,26,-0.252693548,88,0.919193879,45,0.385124145,0.195723172,0.226613192,0.350733976329705,0.428298651915747,0.0343901686702951,"EAC"
"250","297",23.02,5.116085409,130.67,1.255806183,66.67,1.800613199,70,1.421900249,27,1.567141763,217,-0.253507611,27,-0.252693548,83,0.492166826,41,-0.317608215,1.511365349,1.749896668,0.339225504345145,0.414245086048452,-0.656833719345142,"UPC"
"251","298",24.41,1.236085409,145.12,0.293253202,98.33,0.347785989,74,-0.200995735,31,-0.610761311,222,-2.069039878,23,-0.958524173,85,-1.043557637,44,-1.557934351,-0.042679464,-0.049415353,-1.19254865981339,-1.45628030939091,-0.365385691186606,"EPC"
"253","301",24.39,0.366085409,109.33,0.077191927,56,0.011751027,64,-0.968234398,30,0.682542295,202,-2.342880814,24,0.013034742,74,-1.446882595,38,-0.96528561,-0.049187287,-0.056950274,-1.19636989177666,-1.4609466052434,0.231084281776664,"EPC"
"255","303",19.18,-0.403914591,114.67,-3.019506298,58.67,-1.481295073,68,-1.466156694,29,-1.947077367,194,-1.628818839,22,-1.693910723,81,-1.450347333,37,-2.423475709,-1.978508858,-2.290767127,-1.65634001337101,-2.02263893151278,-0.767135695628995,"EPC"
"256","304",20.84,4.296085409,93.33,-0.210709722,58.67,0.939809587,70,1.663562087,26,1.102549013,205,1.448440159,19,-0.503071129,76,1.385749353,37,1.678754225,0.873802741,1.011710707,0.97177886040372,1.18668735865196,0.706975364596281,"UGC"
"257","305",18.29,-3.523914591,128,0.149032301,68.18,0.16949459,68,-0.026231123,26,0.304076256,211,-1.391196391,21,-0.958524173,83,-0.643208329,39,-0.96528561,0.149093006,0.172623618,-0.867770370510951,-1.05967743395248,-0.0975152394890472,"EPC"
"258","306",21.26,-1.623914591,138.67,1.085657929,80,0.885899593,73,1.421900249,30,1.102549013,206,0.698266199,21,0.013034742,90,1.05663376,40,0.63160695,1.124001696,1.301397325,0.649704303711546,0.79338614518716,-0.0180973537115445,"EAC"
"259","307",21.9,3.816085409,133.33,0.005351553,74.67,-0.21994689,75,-1.229160995,29,-1.250106035,219,-0.253507611,27,-1.354899639,86,-0.473011235,42,-0.539616645,-0.673465592,-0.779755336,-0.470269840068559,-0.574269823424228,-0.0693468049314413,"EAC"
"263","311",23.35,-3.463914591,122.67,-0.354930623,73.33,-0.371433657,76,-0.026231123,29,-0.035776103,204,0.935398336,21,0.904086171,89,0.57602551,39,1.678754225,-0.197092877,-0.228199071,0.505806387171296,0.617665263129317,1.1729478378287,"UGC"
"266","315",21.41,4.746085409,116,-1.867359548,62.67,-1.417772325,72,-1.466156694,28,-0.851164447,203,-0.537405506,25,-1.163993086,83,-0.859065992,38,-0.755508785,-1.400613254,-1.621665117,-0.7762925783386,-0.947969365373651,0.0207837933385984,"EAC"
"269","320",23.37,2.576085409,141.82,0.653535379,68,0.739269791,73,1.189390714,29,1.102549013,205,1.448440159,25,0.013034742,81,0.969427965,40,1.142935739,0.921186224,1.066572491,1.03852336715445,1.26819238583193,0.104412371845547,"EAC"
"270","321",22.36,3.096085409,141.82,-0.426770997,87,-1.221868296,71,-1.10178426,30,-1.063496366,215,0.260363295,21,-0.738283726,81,-0.30790751,41,-0.089482551,-0.95347998,-1.10396301,-0.204067244257823,-0.249196632188235,0.114584693257822,"EAC"
"271","322",17.25,5.146085409,124,-0.499151524,61.33,-0.809399903,64,0.1561256,29,0.304076256,206,0.473411677,22,-0.252693548,64,0.278441023,38,-0.539616645,-0.212087393,-0.245560097,0.221103991109712,0.27000104836684,-0.760720636109712,"UPC"
"272","323",19.07,-1.473914591,156,0.365093576,93.16,-0.809399903,73,-0.528591259,29,-0.610761311,201,0.401106703,19,-0.252693548,81,0.106567163,41,-0.089482551,-0.395914724,-0.458399987,0.0296459790245755,0.0362021750438147,-0.119128530024576,"EAC"
"273","324",21.26,-3.223914591,164.21,-0.570991898,78.67,-1.221868296,74,-0.828317379,30,0.682542295,218,-1.114725156,21,-0.738283726,88,-0.081489395,41,0.14476127,-0.48465882,-0.561150124,-0.867922475882219,-1.05986317736453,1.01268374588222,"EPC"
"274","325",18.53,-3.223914591,137.33,-0.931274074,94.74,-0.665955136,76,-0.968234398,31,-1.063496366,212,-1.462865546,25,0.013034742,86,-0.555921765,41,-0.539616645,-0.907239994,-1.050425195,-1.04791138171015,-1.27965655626216,0.508294736710149,"EPC"
"275","326",20.96,-0.883914591,120,0.077191927,77.33,1.282204033,74,0.965801985,29,0.682542295,200,0.124662443,21,1.232951274,78,0.234823476,39,-1.74326023,0.75193506,0.870609252,0.453609946849766,0.553925601332247,-2.19687017684977,"UPC"
"276","327",21.82,5.226085409,141.82,-1.579457899,83.08,-0.949487599,75,-0.968234398,31,-0.035776103,211,-1.628818839,23,0.013034742,85,-0.181558578,41,-0.317608215,-0.883239,-1.022636243,-0.994338208592624,-1.21423569777311,0.676729993592623,"EPC"
"277","328",18.85,-2.323914591,137.33,0.437474103,88.5,-0.519754225,75,-0.528591259,32,-1.063496366,211,0.473411677,21,0.294292934,84,0.234823476,41,-0.539616645,-0.418591937,-0.484656232,0.131571910536682,0.160668984713465,-0.671188555536683,"UPC"
"282","334",22.31,4.826085409,154.5,0.293253202,90,0.573339531,71,1.421900249,30,0.304076256,205,1.725351968,22,0.904086171,80,1.758364907,42,1.40778337,0.64814231,0.750435405,1.27494639450361,1.55690026919422,0.13283697549639,"EAC"
"283","335",16.66,-0.133914591,154.5,0.365093576,93.33,0.573339531,72,-0.026231123,31,1.567141763,218,-0.069725257,25,-0.252693548,89,0.234823476,42,0.14476127,0.619835937,0.717661577,0.0987817855390226,0.120627336954347,0.045979484460979,"EAC"
"284","336",17.4,3.286085409,168.65,0.869596654,109.09,0.853660502,76,1.421900249,31,0.304076256,217,1.10054546,22,0.591254207,85,1.474234252,43,1.678754225,0.862308415,0.998402288,0.945789069979904,1.15494993668245,0.732965155020097,"UGC"
"285","337",21.29,1.926085409,126.67,0.437474103,79.09,0.090023366,71,-0.026231123,30,0.682542295,202,0.473411677,19,0.013034742,80,0.021240794,39,-0.317608215,0.29595216,0.342660826,0.356158844379367,0.434923227320682,-0.673767059379366,"UPC"
"286","338",21.87,1.976085409,109.33,0.653535379,41.33,0.410299723,66,-0.026231123,21,-0.035776103,197,0.058661198,23,1.232951274,78,0.459468012,35,-0.317608215,0.250456969,0.289985354,0.322496966923023,0.393817039402408,-0.640105181923023,"UPC"
"288","340",22.98,-0.793914591,132,1.465925773,57.33,2.457677227,73,0.1561256,29,1.102549013,205,0.547028348,27,-0.958524173,83,0.817785013,39,-0.539616645,1.295569403,1.500042715,0.483694529980385,0.590663377744569,-1.02331117498038,"UPC"
"289","341",20.36,2.376085409,128,1.085657929,54.67,0.939809587,73,1.421900249,29,1.102549013,212,1.359219943,24,1.939406956,88,1.474234252,38,-0.089482551,1.137479195,1.317001911,1.34997476783903,1.64852113667341,-1.43945731883903,"UPC"
"290","342",21.21,2.496085409,138.67,1.69765149,76.36,0.822761546,69,1.663562087,29,1.102549013,204,1.448440159,22,0.294292934,83,1.21509675,40,1.142935739,1.321631034,1.530217524,1.19423885957294,1.45834429585069,-0.0513031205729408,"EAC"
"292","344",21.02,1.236085409,120,-0.499151524,61.33,0.16949459,69,0.750905434,27,1.102549013,207,1.539189492,22,0.591254207,76,1.474234252,39,1.955849081,0.380949378,0.441072735,1.00055635049905,1.22182897893767,0.955292730500951,"UGC"
"294","346",21.74,3.686085409,129.33,0.797216126,72,0.822761546,70,1.189390714,31,1.102549013,210,0.935398336,26,1.232951274,83,0.817785013,40,0.884210536,0.97797935,1.132328994,1.00032865012015,1.2215509227129,-0.116118114120145,"EAC"
"295","347",20.82,1.196085409,124,1.737082673,69.33,0.885899593,66,0.965801985,22,1.102549013,191,1.448440159,22,0.904086171,80,0.459468012,37,0.14476127,1.172833316,1.357935798,1.22649109298917,1.49772909752466,-1.08172982298917,"UPC"
"298","350",22,0.286085409,168.65,0.869596654,110.91,0.491533654,73,1.189390714,31,1.567141763,211,0.260363295,21,0.591254207,84,0.943056631,43,0.63160695,1.029415696,1.191883285,0.519754545544186,0.634698051034076,0.111852404455816,"EAC"
"299","351",20.59,3.416085409,114.67,0.581154851,77.33,-0.949487599,72,0.965801985,30,1.102549013,214,0.401106703,25,1.578007153,84,1.202557614,39,0.63160695,0.425004563,0.492080931,0.621695407171,0.759183092607208,0.00991154282900028,"EAC"
"300","352",20.76,-1.333914591,136,-2.371322472,80.45,-2.122601046,73,-0.528591259,31,-1.554992181,212,-0.983252354,22,-0.252693548,83,0.021240794,41,0.385124145,-1.64437674,-1.903900589,-1.02481156076835,-1.2514482193462,1.40993570576835,"EPC"
"301","353",21.03,5.066085409,145.12,-0.354930623,89.27,-0.065910865,74,0.965801985,31,-0.035776103,207,1.448440159,24,1.578007153,86,1.474234252,41,1.955849081,0.127296099,0.147386612,1.09504886369267,1.3372184728613,0.860800217307333,"UGC"
"304","357",21.06,-1.793914591,141.82,-0.354930623,78.67,-0.949487599,73,-0.968234398,31,-1.554992181,206,-1.156765001,23,-1.163993086,78,-1.043557637,40,-0.96528561,-0.9569112,-1.107935763,-1.06677257326826,-1.30268889263602,0.10148696326826,"EPC"
"305","358",21.44,-2.473914591,132,1.255806183,81.95,0.939809587,65,1.421900249,25,1.102549013,194,0.775922446,21,1.578007153,76,0.817785013,39,0.884210536,1.180016258,1.366252389,0.934444942083082,1.14109705953083,-0.0502344060830811,"EAC"
"308","362",19.2,4.636085409,122.67,-0.354930623,76,0.822761546,74,1.421900249,32,1.567141763,213,1.631487019,23,0.904086171,83,1.071302565,41,0.385124145,0.864218234,1.000613524,1.28548078935644,1.56976434116963,-0.900356644356442,"UPC"
"309","363",17.07,-1.293914591,150.73,0.221412828,87.69,0.573339531,70,0.1561256,29,0.304076256,209,-0.069725257,21,0.591254207,81,0.205986448,39,-0.755508785,0.313738554,0.363254358,0.124981306744115,0.152620871581823,-0.880490091744115,"UPC"
"311","365",21.16,4.656085409,136,-0.499151524,102.35,-0.665955136,73,-0.681836275,31,0.682542295,204,0.19189094,26,0.904086171,84,-0.181558578,41,0.14476127,-0.29110016,-0.337043059,0.227467977710168,0.27777242800682,-0.0827067077101687,"EAC"
"313","367",20.35,-0.553914591,110.67,-0.210709722,70.67,-0.519754225,63,-0.026231123,27,0.304076256,201,-0.312486205,24,0.294292934,78,0.57602551,37,-0.089482551,-0.113154704,-0.131013351,-0.153735774711382,-0.187734378692062,0.0642532237113822,"EAC"
"314","368",22.23,1.106085409,128,-1.363396624,72,-0.519754225,73,0.346288694,32,-0.610761311,212,0.401106703,18,-0.503071129,83,0.021240794,40,-0.089482551,-0.536905867,-0.621643064,-0.00905821189972181,-0.0110614319080641,-0.0804243391002788,"EAC"
"315","369",19.91,-1.443914591,145.12,0.509314477,80.45,0.022308712,73,-0.026231123,32,-0.610761311,210,0.854960526,24,0.013034742,76,0.817785013,39,0.385124145,-0.026342311,-0.030499788,0.406471848139343,0.496362931329249,-0.0213477031393431,"EAC"
"316","371",24.06,1.526085409,112.48,1.085657929,71.72,0.739269791,72,0.965801985,28,0.682542295,199,0.473411677,20,0.013034742,78,1.758364907,39,0.63160695,0.868318,1.005360336,0.511970975648316,0.625193147832239,0.119635974351685,"EAC"
"320","1000",16.08,2.816085409,125.33,2.46520917,68,2.014344482,66,1.189390714,25,1.567141763,193,1.631487019,22,2.317299631,76,1.066408681,37,1.678754225,1.809021532,2.094530455,1.74378409677219,2.12942123798506,-0.0650298717721842,"EAC"
"321","1002",18.92,1.976085409,137.33,1.013277401,77.33,0.853660502,75,0.965801985,30,0.682542295,223,0.547028348,28,0.591254207,90,0.817785013,44,0.63160695,0.878820546,1.017520447,0.64896372529457,0.792481788155502,-0.0173567752945689,"EAC"
"322","1004",17.25,3.616085409,85.33,0.221412828,42.67,0.329039454,65,1.663562087,27,0.304076256,180,0.330096252,24,0.013034742,78,1.614725431,35,0.385124145,0.629522656,0.728877104,0.403995440053318,0.493338866605632,-0.0188712950533168,"EAC"
"328","1012",25,0.496085409,136,0.221412828,76,-0.44592234,75,-0.968234398,30,-0.339824306,224,-1.597090709,25,-1.354899639,90,-1.38696219,44,-0.96528561,-0.383142054,-0.44361147,-1.12210978869216,-1.37026391066759,0.156824178692166,"EPC"
"329","1013",21.67,3.636085409,133.33,1.255806183,76,0.011751027,73,0.965801985,29,0.304076256,192,0.401106703,25,1.232951274,85,0.57602551,40,0.63160695,0.634358863,0.734476585,0.630874146888453,0.770391706867297,0.000732803111547993,"EAC"
"330","1014",21.17,2.626085409,122.67,1.255806183,78.67,1.184803967,71,0.5444753,31,0.682542295,216,1.185291298,25,0.013034742,91,0.57602551,43,0.884210536,0.916906936,1.061617824,0.904412216320169,1.10442260872192,-0.0202016803201677,"EAC"
"331","1016",21.33,-2.483914591,138.67,0.293253202,78.67,-0.371433657,74,-0.681836275,31,0.304076256,214,0.473411677,27,0.294292934,83,-1.043557637,42,0.14476127,-0.113985119,-0.131974826,0.215313651673398,0.262930177727245,-0.0705523816733987,"EAC"
"336","1024",24.25,2.086085409,124,1.255806183,72,0.93345571,73,1.421900249,29,1.102549013,201,0.854960526,21,0.591254207,86,1.071302565,44,0.884210536,1.178427789,1.364413219,0.891903318524756,1.08914737328398,-0.00769278252475484,"EAC"
"337","1027",22.17,-0.883914591,138.67,1.013277401,80,1.282204033,71,1.421900249,31,1.567141763,200,0.854960526,24,0.013034742,64,0.943056631,41,0.884210536,1.321130862,1.529638412,0.796582331084649,0.972746188372345,0.087628204915353,"EAC"
"339","1029",21.92,-0.603914591,125.33,-0.138869348,78.67,-0.593468235,70,-0.681836275,30,-1.063496366,212,-1.690163863,26,-0.252693548,90,-0.555921765,42,-1.74326023,-0.619417556,-0.717177166,-1.08245646226544,-1.32184126728427,-0.660803767734564,"EPC"
"340","1031",19.58,2.316085409,134.67,1.085657929,81.33,0.739269791,76,1.189390714,29,1.102549013,223,1.017253918,25,-0.503071129,89,1.202557614,45,0.884210536,1.029216862,1.191653069,0.766020652549708,0.935425807101738,0.118189883450294,"EAC"
"341","1035",17.42,2.096085409,116,0.005351553,62.67,-1.087185596,64,-0.200995735,28,-1.41322975,183,0.330096252,24,0.591254207,65,0.817785013,39,0.14476127,-0.674014882,-0.780391318,0.101072682704258,0.123424865092751,0.0436885872957403,"EAC"
"344","1038",20.58,-3.073914591,129.33,1.940720425,72,1.600320042,73,0.750905434,28,1.102549013,197,1.448440159,23,1.232951274,81,1.614725431,42,1.142935739,1.348623729,1.561470342,1.26099772699871,1.53986685956312,-0.11806198799871,"EAC"
"345","1040",23.08,-2.333914591,136,2.705037185,64,2.683823582,64,1.663562087,22,1.102549013,174,1.359219943,16,0.294292934,53,1.071302565,31,1.40778337,2.038742967,2.360507687,1.27698063777079,1.55938438452975,0.130802732229218,"EAC"
"348","1048",21.58,1.956085409,112,1.283353995,77.33,0.011751027,75,-0.368379615,30,-1.063496366,217,0.058661198,23,-0.503071129,81,1.071302565,39,-0.089482551,-0.03419274,-0.039589211,-0.0275285996870581,-0.0336165384167347,-0.0619539513129414,"EAC"
"349","1050",19.67,-0.403914591,138.67,-0.283090249,80,0.011751027,75,-0.528591259,31,0.682542295,216,-1.071802117,27,-0.252693548,88,-0.639959234,43,-1.557934351,-0.029347047,-0.033978746,-0.598207238404541,-0.730500525190477,-0.959727112595458,"UPC"
"353","1059",15,1.176085409,97.33,0.581154851,38.67,0.090023366,60,0.5444753,25,1.567141763,167,0.124662443,15,0.013034742,61,0.57602551,30,0.385124145,0.69569882,0.805497524,0.280519921348147,0.342556787329638,0.104604223651855,"EAC"
"354","1061",22.92,1.286085409,138.67,0.077191927,72,-0.371433657,75,0.1561256,29,-0.339824306,215,0.547028348,26,0.294292934,46,0.021240794,44,0.385124145,-0.119485109,-0.138342853,0.309635172505857,0.378110864398832,0.0754889724941425,"EAC"
"355","1064",21.5,0.206085409,121.33,0.437474103,62.67,0.656333036,61,1.421900249,25,1.102549013,189,0.19189094,21,1.939406956,86,0.943056631,35,0.63160695,0.9045641,1.047326979,0.657397612679951,0.802780826294259,-0.0257906626799498,"EAC"
"359","1073",23.17,0.846085409,133.33,0.221412828,80,-0.44592234,76,0.346288694,32,-0.610761311,216,0.058661198,26,0.294292934,90,-0.081489395,44,0.14476127,-0.122245532,-0.14153894,0.0539454881271624,0.065875510667717,0.0908157818728376,"EAC"
"360","1074",24.08,1.816085409,155.22,-1.074954822,94.91,-2.463626105,76,-1.963638924,30,-2.187652688,218,-1.02798239,26,-2.207588062,86,-1.113937277,47,-0.539616645,-1.922468135,-2.225881774,-1.38046049029831,-1.68574876450004,0.840843845298312,"EPC"
"363","1085",18.75,1.026085409,110.67,0.941437028,57.33,0.767457027,66,0.965801985,28,1.102549013,199,0.935398336,22,0.294292934,80,0.817785013,40,0.884210536,0.944311263,1.09334724,0.804012005018559,0.981818931664661,0.0801985309814423,"EAC"
"364","1087",16.5,1.296085409,88,1.434056735,36,1.332461579,63,1.189390714,24,1.102549013,159,0.547028348,16,0.904086171,52,1.202557614,34,0.884210536,1.26461451,1.464202365,0.79611951780028,0.972181024119015,0.0880910181997213,"EAC"
"365","1091",22.92,1.056085409,118.67,0.149032301,49.33,-1.154657797,68,-0.828317379,25,-1.250106035,196,-1.02798239,18,-0.503071129,86,-1.187508851,40,-0.755508785,-0.771012228,-0.892697275,-0.802055973523017,-0.979430324888963,0.0465471885230165,"EAC"
"366","1092",17.92,0.116085409,120,0.365093576,61.33,0.739269791,66,0.346288694,22,0.682542295,199,0.260363295,21,1.232951274,67,0.817785013,40,0.385124145,0.533298589,0.617466468,0.476167883046179,0.581472215912516,-0.0910437380461782,"EAC"
"367","1093",19.17,1.326085409,128,1.255806183,80,0.656333036,76,0.965801985,31,1.102549013,223,0.473411677,24,0.591254207,90,0.234823476,44,0.63160695,0.995122554,1.152177826,0.634405581559409,0.774704116874544,-0.00279863155940734,"EAC"
"369","1095",18.5,1.916085409,93.33,0.941437028,61.33,0.347785989,64,0.346288694,26,1.102549013,190,0.260363295,20,0.904086171,64,0.57602551,33,0.63160695,0.684515181,0.792548827,0.495909748103231,0.605579986370206,0.13569720189677,"EAC"
"372","1098",18.92,-0.533914591,128,0.221412828,74.67,0.491533654,73,1.189390714,32,1.567141763,209,1.017253918,24,0.591254207,80,0.817785013,40,0.884210536,0.86736974,1.004262416,0.845653069729976,1.03266890084313,0.0385574662700247,"EAC"
"374","1102",23.75,1.926085409,145.12,0.149032301,77.33,-0.065910865,76,0.750905434,30,1.102549013,209,0.19189094,23,0.904086171,84,0.234823476,41,0.385124145,0.484143971,0.560554019,0.4045637801265,0.494032894854056,-0.019439635126499,"EAC"
"375","1103",14.17,1.426085409,108,0.941437028,64,2.212154605,64,0.965801985,31,1.102549013,197,0.330096252,24,1.578007153,75,0.943056631,39,0.884210536,1.305485658,1.511524003,0.803987280164882,0.981788738919684,0.0802232558351198,"EAC"
"378","1108",16.25,2.496085409,100,0.509314477,77.33,0.248971844,68,0.965801985,30,1.567141763,214,0.935398336,25,-0.738283726,89,0.817785013,44,0.63160695,0.822807517,0.952667159,0.632338447848099,0.772179837386583,-0.00073149784809764,"EAC"
