"","SubjectID","age.tested","age.tested.c","towre.w.ipm","towre.w.ipm.cs","towre.nw.ipm","towre.nw.ipm.t","wj3.wid.raw","wj3.wid.t","wj3.watt.raw","wj3.watt.t","ppvt.raw","ppvt.t","wasi.matr.raw","wasi.matr.t","ktea2.raw","ktea2.t","wj3.rcomp.raw","wj3.rcomp.t","decode","decode.cs","Pred","stdPred","resid","CI_group"
"195","237",17.96,2.716085409,134.67,2.705037185,98.33,0.853660502,76,0.5444753,31,1.567141763,214,1.359219943,25,0.013034742,85.20754717,0.459468012,40,1.142935739,1.417578688,1.641308122,1.27841498304652,1.43002228700646,-0.81894697104652,"UPC"
"197","239",20.18,0.716085409,141.82,1.255806183,80,0.573339531,75,1.663562087,31,0.682542295,219,0.854960526,21,0.294292934,86.1509434,1.367690091,41,1.678754225,1.043812524,1.208552293,0.877847959491694,0.981951997837788,0.489842131508308,"UGC"
"200","242",20.1,-0.393914591,120,0.725375752,68,-0.065910865,62,1.421900249,30,1.102549013,131,1.820803717,21,0.904086171,58.03773585,1.336856578,33,1.40778337,0.795978537,0.921603894,1.42063251806986,1.58910540742224,-0.0837759400698564,"EAC"
"201","243",18.66,3.216085409,125.33,0.437474103,70.67,1.364534528,68,1.189390714,28,1.567141763,196,1.917861794,24,1.232951274,78.47169811,1.474234252,40,2.239068699,1.139635277,1.319498277,1.45426178702679,1.62672277325615,0.0199724649732091,"EAC"
"202","244",19.33,5.626085409,62.67,-0.283090249,40,0.573339531,58,0.965801985,17,0.304076256,164,0.547028348,13,0.013034742,57.98113208,0.729778981,25,0.63160695,0.390031881,0.451588684,0.708060778467242,0.792029745567446,0.0217182025327604,"EAC"
"204","246",16.21,-1.043914591,121.33,-0.895083811,70.67,-0.376494792,68,-0.026231123,29,-1.41322975,171,-0.193398456,17,-1.354899639,69,-0.056539064,33,-0.96528561,-0.677759869,-0.784727358,-0.54839870918877,-0.613433342648284,0.491859645188769,"UGC"
"207","249",19.52,2.396085409,98.67,0.653535379,37.33,-0.44592234,55,0.1561256,18,0.304076256,206,-0.253507611,22,0.013034742,72.09433962,0.106567163,38,0.14476127,0.166953724,0.193303204,0.0432142600802404,0.0483390415680091,0.0633529029197608,"EAC"
"208","250",18.95,4.886085409,148.57,0.869596654,80,0.853660502,75,0.5444753,31,-0.035776103,214,0.775922446,21,0.904086171,84.11320755,0.909678374,42,0.63160695,0.557989088,0.646053747,0.933634241257323,1.04435397786236,-0.0239558672573215,"EAC"
"211","253",23.15,3.106085409,113.33,-0.499151524,74.67,-2.014627359,75,-1.466156694,30,-1.67740746,219,-1.197935015,25,-0.252693548,87.96226415,-1.013966521,44,-1.74326023,-1.414335759,-1.637553378,-1.08209098428801,-1.21041621435008,0.0681244632880102,"EPC"
"213","255",24.75,2.446085409,125.33,-1.219175723,62.67,-0.143532136,74,-1.10178426,24,-1.554992181,215,-0.694976298,24,-0.503071129,86.83018868,-0.628559877,39,-0.317608215,-1.004871075,-1.163464908,-0.687383978269016,-0.768900882522913,0.0588241012690151,"EAC"
"214","256",21.3,-2.663914591,128,-1.651298273,74.67,-1.845227782,75,-1.466156694,30,-1.782380296,222,-1.957597081,24,-2.303374349,87.35849057,-1.514925663,41,-1.16894812,-1.686265761,-1.952400748,-1.99266762253156,-2.22897818679408,0.477741959531559,"EPC"
"215","258",22.31,5.106085409,130.67,0.365093576,80,0.739269791,74,0.5444753,31,0.304076256,218,0.547028348,21,1.232951274,84.20754717,0.907302137,42,1.955849081,0.488228731,0.565283457,0.867817676668474,0.970732223216404,0.0394844603315279,"EAC"
"218","262",18.26,2.706085409,125.33,-0.283090249,53.33,-0.21994689,65,-0.200995735,26,-0.339824306,205,-0.132142974,20,0.294292934,76.81132075,0.128682119,37,-0.089482551,-0.260964295,-0.302150999,0.0531032150204526,0.0594007282248748,0.0755789039795479,"EAC"
"219","263",16.51,0.566085409,108,-0.715212799,45.33,0.573339531,63,0.346288694,30,-0.035776103,178,0.124662443,18,0.013034742,75,0.817785013,38,-0.755508785,0.042159831,0.048813708,0.145105415086331,0.162313474316241,0.672679597913669,"UGC"
"220","264",16.51,4.366085409,101.33,-2.227641725,56,-2.793042779,62,-2.522069701,24,-2.216040637,169,-2.047843313,21,-2.458033425,70,-2.044587804,35,-2.262582622,-2.439698711,-2.824744293,-1.9233232467474,-2.15141025762684,-0.121264557252606,"EPC"
"222","266",24.96,-2.883914591,89.33,0.077191927,50.67,-0.143532136,62,-0.828317379,28,-0.339824306,164,-1.53146455,21,-1.531462466,74,-1.730016086,36,-0.317608215,-0.308620474,-0.357328517,-1.33262571974277,-1.49066187802401,-0.397390366257224,"EPC"
"223","267",17.41,0.896085409,126.67,0.149032301,58.67,-0.065910865,65,1.421900249,24,0.304076256,206,1.017253918,22,0.904086171,78,1.403862537,35,1.40778337,0.452274485,0.523654731,0.918166524683017,1.02705194391877,0.485696012316984,"UGC"
"224","268",20.26,2.616085409,168.65,0.437474103,96.67,0.090023366,76,-0.026231123,32,-1.063496366,214,-0.069725257,24,-0.738283726,90,-0.044969388,41,-1.74326023,-0.140557505,-0.162741001,-0.0716102264860768,-0.0801024872498816,0.0266408384860779,"EAC"
"225","269",19.26,-2.783914591,102.67,-0.499151524,61.33,0.573339531,63,0.1561256,24,1.102549013,194,0.330096252,18,-0.252693548,65,0.167157974,37,-0.539616645,0.333215655,0.385805434,0.151816023166755,0.16981989378235,0.0153419508332455,"EAC"
"226","270",22.67,3.496085409,133.33,0.077191927,82.67,-0.371433657,76,-1.10178426,31,-0.851164447,216,-1.197935015,24,-0.958524173,86,-0.672293284,43,-0.089482551,-0.561797609,-0.650463348,-0.908443896433186,-1.01617630868356,0.236150612433186,"EPC"
"228","272",19.6,2.296085409,125.33,-0.570991898,77.33,-0.371433657,68,0.5444753,32,0.682542295,198,0.124662443,20,1.232951274,78,0.446452116,38,0.14476127,0.07114801,0.082376949,0.446719536851128,0.49969603156514,-0.000267420851127547,"EAC"
"229","273",23.02,-1.573914591,134.67,-0.931274074,81.82,-1.287800979,75,-1.10178426,29,-1.554992181,214,-1.156765001,23,-2.207588062,88,-1.238234621,44,-1.74326023,-1.218962874,-1.411345756,-1.39738949304965,-1.56310599081128,0.159154872049649,"EPC"
"230","274",21.66,-0.813914591,126.67,0.581154851,69.33,0.248971844,68,0.5444753,30,0.682542295,206,1.271509916,21,1.232951274,76,1.00801562,36,0.884210536,0.514286073,0.5954533,1.08723475455257,1.21616998457675,-0.079219134552569,"EAC"
"233","277",18.94,2.146085409,145.71,0.077191927,105.88,0.329039454,69,-0.968234398,31,-0.035776103,207,-2.508873107,17,-1.693910723,83,-1.861604596,35,-1.74326023,-0.14944478,-0.173030911,-1.80575001681455,-2.01989401181363,-0.0558545791854442,"EPC"
"235","280",22.8,1.766085409,134.67,-2.083420823,98.92,0.491533654,74,1.189390714,31,0.682542295,215,-0.132142974,26,-0.738283726,81,0.439957778,41,-0.317608215,0.07001146,0.081061022,-0.0814634826749397,-0.091124241638489,0.521421260674941,"UGC"
"238","284",23.42,-0.793914591,133.33,2.021743403,81.33,1.428233312,74,1.421900249,31,1.567141763,212,2.116875805,25,1.578007153,83,1.329172875,41,1.40778337,1.609754682,1.863814303,1.80154951873419,2.01519537639236,-0.472376643734192,"UPC"
"239","285",20.93,-2.883914591,150.73,0.437474103,82.33,0.248971844,73,-0.200995735,31,-1.41322975,218,-0.694976298,24,-0.252693548,80,0.021240794,38,-0.539616645,-0.231944885,-0.268551599,-0.629733192637874,-0.704413287015663,0.650973986637874,"UGC"
"240","286",16.41,2.876085409,121.33,0.293253202,65.33,-0.879800747,70,0.750905434,30,1.102549013,206,-0.006129261,26,0.904086171,76,0.347865282,38,-0.317608215,0.316726726,0.366714138,0.413023332231861,0.462003792164971,-0.0651580502318596,"EAC"
"242","288",20.02,0.456085409,134.67,0.581154851,76,-0.065910865,74,-0.368379615,32,-0.035776103,203,0.124662443,23,0.013034742,84,-0.728042869,40,0.385124145,0.027772067,0.032155195,0.136204891592209,0.152357437245661,-0.864247760592208,"UPC"
"247","294",23.06,-1.773914591,118.67,0.869596654,70.67,1.936675103,76,1.663562087,30,1.102549013,221,1.10054546,27,1.232951274,91,1.09829557,44,0.63160695,1.393095714,1.612961122,1.17026148813938,1.30904286311983,-0.0719659181393818,"EAC"
"249","296",17.26,0.446085409,141.82,1.255806183,83.18,0.739269791,75,1.421900249,31,1.102549013,210,1.539189492,26,0.013034742,83,1.222633247,41,0.884210536,1.129881309,1.308204889,1.25127178777642,1.39966017869883,-0.0286385407764146,"EAC"
"250","297",23.02,5.116085409,130.67,1.255806183,66.67,1.800613199,70,1.421900249,27,1.567141763,217,-0.253507611,27,-0.252693548,83,0.492166826,41,-0.317608215,1.511365349,1.749896668,0.576359241436583,0.644709715931486,-0.0841924154365791,"EAC"
"251","298",24.41,1.236085409,145.12,0.293253202,98.33,0.347785989,74,-0.200995735,31,-0.610761311,222,-2.069039878,23,-0.958524173,85,-1.043557637,44,-1.557934351,-0.042679464,-0.049415353,-1.36936496264611,-1.53175802978769,0.32580732564611,"EPC"
"253","301",24.39,0.366085409,109.33,0.077191927,56,0.011751027,64,-0.968234398,30,0.682542295,202,-2.342880814,24,0.013034742,74,-1.446882595,38,-0.96528561,-0.049187287,-0.056950274,-1.38347633826902,-1.54754287423099,-0.0634062567309752,"EPC"
"255","303",19.18,-0.403914591,114.67,-3.019506298,58.67,-1.481295073,68,-1.466156694,29,-1.947077367,194,-1.628818839,22,-1.693910723,81,-1.450347333,37,-2.423475709,-1.978508858,-2.290767127,-1.74781545796665,-1.95508899040805,0.297468124966645,"EPC"
"257","305",18.29,-3.523914591,128,0.149032301,68.18,0.16949459,68,-0.026231123,26,0.304076256,211,-1.391196391,21,-0.958524173,83,-0.643208329,39,-0.96528561,0.149093006,0.172623618,-1.09168122258172,-1.22114375953672,0.448472893581723,"EPC"
"259","307",21.9,3.816085409,133.33,0.005351553,74.67,-0.21994689,75,-1.229160995,29,-1.250106035,219,-0.253507611,27,-1.354899639,86,-0.473011235,42,-0.539616645,-0.673465592,-0.779755336,-0.431950708326575,-0.483175766883824,-0.0410605266734241,"EAC"
"261","309",18.08,-1.983914591,129.33,0.149032301,73.33,0.16949459,73,-0.968234398,29,-0.035776103,199,-0.193398456,23,-1.693910723,83,0.021240794,40,-0.755508785,-0.171370903,-0.198417525,-0.500488691231623,-0.559841672995536,0.521729485231624,"UGC"
"262","310",21.71,-0.783914591,137.33,1.620409584,81.82,0.739269791,73,1.421900249,30,1.102549013,207,1.10054546,23,0.013034742,83,0.957425092,40,1.142935739,1.221032159,1.413741627,0.980144500190007,1.09637989099004,-0.0227194081900047,"EAC"
"263","311",23.35,-3.463914591,122.67,-0.354930623,73.33,-0.371433657,76,-0.026231123,29,-0.035776103,204,0.935398336,21,0.904086171,89,0.57602551,39,1.678754225,-0.197092877,-0.228199071,0.575014637581139,0.643205655430001,0.0010108724188604,"EAC"
"266","315",21.41,4.746085409,116,-1.867359548,62.67,-1.417772325,72,-1.466156694,28,-0.851164447,203,-0.537405506,25,-1.163993086,83,-0.859065992,38,-0.755508785,-1.400613254,-1.621665117,-0.778562191165105,-0.870891924760172,-0.0805038008348962,"EAC"
"268","319",21.74,1.566085409,120,0.509314477,68,0.410299723,70,1.421900249,27,0.682542295,199,1.820803717,23,0.904086171,86,1.385749353,39,0.884210536,0.756014186,0.875332166,1.40845417627548,1.57548283539677,-0.0227048232754795,"EAC"
"272","323",19.07,-1.473914591,156,0.365093576,93.16,-0.809399903,73,-0.528591259,29,-0.610761311,201,0.401106703,19,-0.252693548,81,0.106567163,41,-0.089482551,-0.395914724,-0.458399987,0.0636909844151019,0.0712441017812165,0.0428761785848976,"EAC"
"273","324",21.26,-3.223914591,164.21,-0.570991898,78.67,-1.221868296,74,-0.828317379,30,0.682542295,218,-1.114725156,21,-0.738283726,88,-0.081489395,41,0.14476127,-0.48465882,-0.561150124,-1.02909266354839,-1.15113281980474,0.94760326854839,"EPC"
"274","325",18.53,-3.223914591,137.33,-0.931274074,94.74,-0.665955136,76,-0.968234398,31,-1.063496366,212,-1.462865546,25,0.013034742,86,-0.555921765,41,-0.539616645,-0.907239994,-1.050425195,-1.23556663702711,-1.38209255328802,0.67964487202711,"EPC"
"276","327",21.82,5.226085409,141.82,-1.579457899,83.08,-0.949487599,75,-0.968234398,31,-0.035776103,211,-1.628818839,23,0.013034742,85,-0.181558578,41,-0.317608215,-0.883239,-1.022636243,-1.0528525924806,-1.1777104400312,0.871294014480603,"EPC"
"277","328",18.85,-2.323914591,137.33,0.437474103,88.5,-0.519754225,75,-0.528591259,32,-1.063496366,211,0.473411677,21,0.294292934,84,0.234823476,41,-0.539616645,-0.418591937,-0.484656232,0.163206877343147,0.18256158998939,0.0716165986568527,"EAC"
"278","329",19.16,0.526085409,145.12,2.705037185,75.71,1.824224228,69,1.663562087,28,1.567141763,198,1.10054546,16,0.904086171,83,1.758364907,39,0.884210536,1.939991316,2.246170552,1.2516933364506,1.40013171885375,0.5066715705494,"UGC"
"281","333",20.35,2.936085409,138.67,0.797216126,66.67,0.907436919,74,1.663562087,30,1.102549013,213,1.271509916,22,0.904086171,86,1.202557614,39,1.40778337,1.117691036,1.294090685,1.19517577650256,1.33691173832641,0.00738183749744611,"EAC"
"286","338",21.87,1.976085409,109.33,0.653535379,41.33,0.410299723,66,-0.026231123,21,-0.035776103,197,0.058661198,23,1.232951274,78,0.459468012,35,-0.317608215,0.250456969,0.289985354,0.441348681618399,0.493688246311488,0.018119330381602,"EAC"
"290","342",21.21,2.496085409,138.67,1.69765149,76.36,0.822761546,69,1.663562087,29,1.102549013,204,1.448440159,22,0.294292934,83,1.21509675,40,1.142935739,1.321631034,1.530217524,1.29784620049423,1.45175785361259,-0.0827494504942305,"EAC"
"291","343",20.91,3.066085409,129.33,0.869596654,69.33,1.97682747,71,1.189390714,32,1.102549013,201,1.185291298,21,1.578007153,81,0.57602551,39,0.884210536,1.284590963,1.487331602,1.19514937886679,1.33688221019355,-0.619123868866792,"UPC"
"295","347",20.82,1.196085409,124,1.737082673,69.33,0.885899593,66,0.965801985,22,1.102549013,191,1.448440159,22,0.904086171,80,0.459468012,37,0.14476127,1.172833316,1.357935798,1.28042545712139,1.43227118331374,-0.820957445121387,"UPC"
"296","348",24.5,-3.323914591,104,0.149032301,74.67,-0.143532136,73,0.346288694,32,0.682542295,213,0.473411677,23,1.578007153,81,0.021240794,43,0.14476127,0.258582789,0.299393631,0.510656363647295,0.571215130208978,-0.489415569647296,"UPC"
"297","349",20.58,-2.603914591,122.67,0.437474103,60,0.329039454,70,1.189390714,26,0.682542295,200,-0.193398456,22,0.591254207,75,0.817785013,38,0.63160695,0.659611642,0.763714885,0.0463681024618164,0.051866898293119,0.771416910538185,"UGC"
"300","352",20.76,-1.333914591,136,-2.371322472,80.45,-2.122601046,73,-0.528591259,31,-1.554992181,212,-0.983252354,22,-0.252693548,83,0.021240794,41,0.385124145,-1.64437674,-1.903900589,-1.11084815577454,-1.24258370040346,1.13208894977454,"EPC"
"303","356",19.85,3.326085409,125.33,0.005351553,80,0.16949459,70,1.663562087,30,0.682542295,203,1.725351968,25,1.939406956,83,1.905187469,39,1.678754225,0.630237631,0.72970492,1.38564060627029,1.54996380285515,0.519546862729711,"UGC"
"304","357",21.06,-1.793914591,141.82,-0.354930623,78.67,-0.949487599,73,-0.968234398,31,-1.554992181,206,-1.156765001,23,-1.163993086,78,-1.043557637,40,-0.96528561,-0.9569112,-1.107935763,-1.18499318463544,-1.32552159236295,0.141435547635439,"EPC"
"311","365",21.16,4.656085409,136,-0.499151524,102.35,-0.665955136,73,-0.681836275,31,0.682542295,204,0.19189094,26,0.904086171,84,-0.181558578,41,0.14476127,-0.29110016,-0.337043059,0.441338968947124,0.493677381813986,-0.622897546947123,"UPC"
"312","366",20.51,0.586085409,132,0.509314477,88.57,0.939809587,74,1.421900249,32,1.567141763,212,0.473411677,26,1.232951274,84,1.614725431,41,0.385124145,1.109541519,1.28465497,0.801580635700968,0.896640127874648,0.813144795299035,"UGC"
"313","367",20.35,-0.553914591,110.67,-0.210709722,70.67,-0.519754225,63,-0.026231123,27,0.304076256,201,-0.312486205,24,0.294292934,78,0.57602551,37,-0.089482551,-0.113154704,-0.131013351,-0.166400777308291,-0.186134254768941,0.742426287308291,"UGC"
"314","368",22.23,1.106085409,128,-1.363396624,72,-0.519754225,73,0.346288694,32,-0.610761311,212,0.401106703,18,-0.503071129,83,0.021240794,40,-0.089482551,-0.536905867,-0.621643064,0.0819934164260507,0.0917170202228248,-0.0607526224260507,"EAC"
"316","371",24.06,1.526085409,112.48,1.085657929,71.72,0.739269791,72,0.965801985,28,0.682542295,199,0.473411677,20,0.013034742,78,1.758364907,39,0.63160695,0.868318,1.005360336,0.617400830307421,0.69061842911037,1.14096407669258,"UGC"
"318","374",20.25,4.456085409,120,-0.715212799,78.67,-1.845227782,71,-1.576149195,27,-1.871707136,213,-0.312486205,22,-1.531462466,91,-1.38696219,40,-0.96528561,-1.502074228,-1.739139176,-0.759838807060792,-0.849948133493023,-0.627123382939208,"UPC"
"319","375",19.96,-1.653914591,143.72,0.581154851,87.14,0.329039454,74,0.965801985,27,0.304076256,209,-0.006129261,20,0.591254207,89,0.817785013,41,0.63160695,0.545018137,0.631035654,0.187274311020395,0.209483181965711,0.630510701979607,"UGC"
"321","1002",18.92,1.976085409,137.33,1.013277401,77.33,0.853660502,75,0.965801985,30,0.682542295,223,0.547028348,28,0.591254207,90,0.817785013,44,0.63160695,0.878820546,1.017520447,0.754114287780565,0.843544743112991,0.0636707252194367,"EAC"
"322","1004",17.25,3.616085409,85.33,0.221412828,42.67,0.329039454,65,1.663562087,27,0.304076256,180,0.330096252,24,0.013034742,78,1.614725431,35,0.385124145,0.629522656,0.728877104,0.568503403148226,0.635922253343356,1.04622202785178,"UGC"
"323","1005",17.83,1.206085409,133.33,2.021743403,66.67,0.47377203,60,0.965801985,28,-0.035776103,202,1.10054546,25,1.232951274,78,0.57602551,35,0.63160695,0.856385329,0.99154439,1.08176130414563,1.21004743738147,-0.505735794145633,"UPC"
"324","1006",13.5,0.366085409,69.33,0.797216126,24,1.866810698,41,0.965801985,16,1.567141763,155,-0.132142974,17,-1.354899639,28,0.57602551,26,0.385124145,1.299242643,1.504295684,0.107474469487551,0.12021987278484,0.468551040512453,"UGC"
"326","1010",23.5,3.276085409,117.33,1.358435288,82.67,0.410299723,72,1.421900249,31,0.682542295,214,1.271509916,24,1.232951274,88,1.202557614,44,0.884210536,0.968294389,1.121115504,1.18929946792177,1.33033855798403,0.0132581460782312,"EAC"
"327","1011",25.08,2.006085409,116,0.077191927,78.67,0.011751027,75,0.346288694,30,-0.339824306,219,-0.006129261,21,0.591254207,88,1.202557614,41,0.385124145,0.023851836,0.027616253,0.231687440584499,0.259163267036294,0.970870173415502,"UGC"
"328","1012",25,0.496085409,136,0.221412828,76,-0.44592234,75,-0.968234398,30,-0.339824306,224,-1.597090709,25,-1.354899639,90,-1.38696219,44,-0.96528561,-0.383142054,-0.44361147,-1.26922105447608,-1.41973804997504,-0.117741135523921,"EPC"
"330","1014",21.17,2.626085409,122.67,1.255806183,78.67,1.184803967,71,0.5444753,31,0.682542295,216,1.185291298,25,0.013034742,91,0.57602551,43,0.884210536,0.916906936,1.061617824,1.06743944296806,1.19402714588988,-0.491413932968061,"UPC"
"331","1016",21.33,-2.483914591,138.67,0.293253202,78.67,-0.371433657,74,-0.681836275,31,0.304076256,214,0.473411677,27,0.294292934,83,-1.043557637,42,0.14476127,-0.113985119,-0.131974826,0.233476590307533,0.261164592124543,-1.27703422730753,"UPC"
"335","1022",21.33,1.226085409,136,0.077191927,66.67,0.573339531,68,1.189390714,31,0.304076256,200,0.058661198,22,0.013034742,84,0.234823476,36,0.385124145,0.535999607,0.620593774,0.274287570929899,0.306815349209937,-0.0394640949298971,"EAC"
"338","1028",22.33,-0.573914591,138.67,1.434056735,82.67,0.47377203,75,0.1561256,31,-0.035776103,219,-0.069725257,23,-1.163993086,89,0.817785013,43,0.385124145,0.507044566,0.587068902,-0.0952289435842924,-0.106522149323093,0.913013956584294,"UGC"
"339","1029",21.92,-0.603914591,125.33,-0.138869348,78.67,-0.593468235,70,-0.681836275,30,-1.063496366,212,-1.690163863,26,-0.252693548,90,-0.555921765,42,-1.74326023,-0.619417556,-0.717177166,-1.24777819043712,-1.39575227549647,0.691856425437124,"EPC"
"341","1035",17.42,2.096085409,116,0.005351553,62.67,-1.087185596,64,-0.200995735,28,-1.41322975,183,0.330096252,24,0.591254207,65,0.817785013,39,0.14476127,-0.674014882,-0.780391318,0.251726860931273,0.281579163357131,0.566058152068727,"UGC"
"348","1048",21.58,1.956085409,112,1.283353995,77.33,0.011751027,75,-0.368379615,30,-1.063496366,217,0.058661198,23,-0.503071129,81,1.071302565,39,-0.089482551,-0.03419274,-0.039589211,0.0542396398462246,0.0606719217339741,1.01706292515378,"UGC"
"349","1050",19.67,-0.403914591,138.67,-0.283090249,80,0.011751027,75,-0.528591259,31,0.682542295,216,-1.071802117,27,-0.252693548,88,-0.639959234,43,-1.557934351,-0.029347047,-0.033978746,-0.693986796809693,-0.776286729681758,0.0540275628096936,"EAC"
"350","1054",18.42,3.246085409,78.67,0.725375752,40,-0.593468235,64,0.965801985,25,0.304076256,203,0.401106703,20,1.939406956,76,0.817785013,34,0.385124145,0.35044644,0.405755668,0.809233161552246,0.905200167192472,0.00855185144775574,"EAC"
"351","1055",16,0.626085409,113.33,0.509314477,70.67,-0.737758241,60,0.965801985,23,0.304076256,194,0.935398336,18,0.904086171,70.94339623,1.474234252,36,0.14476127,0.260358619,0.301449733,0.824829211421502,0.922645753483601,0.649405040578499,"UGC"
"357","1068",17.75,1.086085409,105.33,0.293253202,50.67,0.090023366,59,-0.368379615,24,-1.41322975,152,-0.482794231,20,0.294292934,52,0.459468012,34,-0.089482551,-0.349583199,-0.404756187,-0.259895464517001,-0.290716482136461,0.719363476517001,"UGC"
"360","1074",24.08,1.816085409,155.22,-1.074954822,94.91,-2.463626105,76,-1.963638924,30,-2.187652688,218,-1.02798239,26,-2.207588062,86,-1.113937277,47,-0.539616645,-1.922468135,-2.225881774,-1.42951367912687,-1.59903978590302,0.315576402126865,"EPC"
"362","1083",17.25,0.856085409,122.67,-0.210709722,69.33,0.573339531,73,0.750905434,26,0.682542295,212,1.10054546,24,1.232951274,78,0.943056631,40,0.385124145,0.449019385,0.519885893,1.00678493915766,1.12617962109733,-0.0637283081576556,"EAC"
"367","1093",19.17,1.326085409,128,1.255806183,80,0.656333036,76,0.965801985,31,1.102549013,223,0.473411677,24,0.591254207,90,0.234823476,44,0.63160695,0.995122554,1.152177826,0.718019881253781,0.803169898907639,-0.483196405253779,"UPC"
"368","1094",19.75,1.706085409,137.33,0.725375752,82.67,0.861870673,72,-0.528591259,31,-0.851164447,204,-0.312486205,21,0.013034742,80,0.021240794,39,0.385124145,0.05187268,0.060059488,-0.0600320284864661,-0.0671512301052015,0.0812728224864671,"EAC"
"369","1095",18.5,1.916085409,93.33,0.941437028,61.33,0.347785989,64,0.346288694,26,1.102549013,190,0.260363295,20,0.904086171,64,0.57602551,33,0.63160695,0.684515181,0.792548827,0.600786084715415,0.672033339914042,-0.0247605747154132,"EAC"
"370","1096",18.25,-2.543914591,122.67,0.437474103,73.33,1.063679019,61,0.5444753,28,0.682542295,159,-0.370349867,18,-0.958524173,65,-0.810460226,34,-0.755508785,0.682042679,0.789686102,-0.295390697981413,-0.330421097312631,-0.515069528018585,"UPC"
"373","1099",17.5,-2.663914591,109.33,1.737082673,60,1.229524939,60,0.346288694,27,0.304076256,145,0.698266199,18,0.013034742,67,0.57602551,32,0.385124145,0.904243141,1.046955364,0.579321976335162,0.648023801726555,-0.0032964663351606,"EAC"
"377","1106",18.58,0.616085409,112,-0.426770997,65.33,0.16949459,61,-0.828317379,26,-0.339824306,184,0.124662443,19,0.904086171,72,0.234823476,34,-0.089482551,-0.356354523,-0.412596195,0.198619486138493,0.222173782032393,0.0362039898615072,"EAC"
"378","1108",16.25,2.496085409,100,0.509314477,77.33,0.248971844,68,0.965801985,30,1.567141763,214,0.935398336,25,-0.738283726,89,0.817785013,44,0.63160695,0.822807517,0.952667159,0.833025256355259,0.931813767842141,-0.0152402433552565,"EAC"
"379","1115",18.17,0.176085409,114.67,1.434056735,70.67,0.767457027,60,0.965801985,22,1.567141763,185,0.775922446,18,0.904086171,67.58490566,0.021240794,34,0.385124145,1.183614378,1.370418382,0.922246650526721,1.03161593211333,-0.901005856526718,"UPC"
"381","1119",19.08,4.326085409,106.67,-0.32900327,58.67,0.232190516,63,0.750905434,24,-0.035776103,217,-0.006129261,24,-0.252693548,68,0.234823476,38,0.385124145,0.154579144,0.178975606,0.225160574071086,0.251862379059852,0.009662901928916,"EAC"
"383","1125",16.75,0.516085409,94.67,0.077191927,46.67,0.656333036,60,0.5444753,22,-0.339824306,187,1.017253918,22,0.294292934,68,1.905187469,35,0.63160695,0.234543989,0.271560907,0.771283056397339,0.862749556955424,1.13390441260266,"UGC"
"384","1126",23.5,0.226085409,138.67,1.358435288,84,1.193866309,75,1.189390714,32,-0.339824306,220,0.698266199,22,-0.252693548,90,1.614725431,47,0.884210536,0.850467001,0.984692002,0.64949792471111,0.726521919725509,0.965227506288893,"UGC"
"385","1127",19,-3.103914591,108,0.221412828,72,-0.44592234,71,-0.828317379,32,-1.063496366,216,-1.114725156,23,-1.354899639,84,-0.728042869,42,-1.16894812,-0.529080814,-0.612583023,-1.1206755621551,-1.25357653945356,0.392632693155096,"EPC"
"386","1128",18.42,-5.393914591,122.67,-1.003114448,62.67,0.329039454,70,0.965801985,28,0.304076256,211,0.935398336,26,0.904086171,83,1.474234252,40,0.385124145,0.148950812,0.172458982,0.601988678565746,0.673378549436005,0.872245573434254,"UGC"
"388","1130",14.75,-0.983914591,98.67,0.653535379,81.82,0.329039454,62,0.5444753,25,0.682542295,185,0.775922446,20,0.013034742,70.64150943,-0.643208329,35,-0.317608215,0.552398107,0.639580369,0.605777099888438,0.67761623985417,-1.24898542888844,"UPC"
"390","1134",15,-4.483914591,116,-0.067028974,56,-0.143532136,59,-1.350555732,22,-1.41322975,187,-0.370349867,20,-1.531462466,78,-0.081489395,35,-0.755508785,-0.743586648,-0.860943252,-0.800506623135028,-0.895438748138556,0.719017228135027,"UGC"
"391","1136",22.67,-3.063914591,116,-0.787053173,69.33,0.090023366,61,0.5444753,25,-0.035776103,188,0.698266199,18,0.013034742,69.49056604,1.202557614,35,0.884210536,-0.047082653,-0.054513475,0.318848011775533,0.356660215215124,0.883709602224466,"UGC"
"392","1140",20.33,-3.393914591,129.33,0.509314477,78.67,0.939809587,68,0.5444753,31,1.102549013,203,0.401106703,23,1.232951274,83,-0.810460226,42,0.63160695,0.774037094,0.896199541,0.529353146965314,0.592129166101105,-1.33981337296531,"UPC"
"393","1142",22.17,-1.733914591,124,0.149032301,64,0.248971844,61,-0.026231123,26,-0.035776103,195,0.124662443,24,-0.738283726,78,0.459468012,37,0.385124145,0.08399923,0.097256413,-0.0727571387256284,-0.0813854118757443,0.532225150725629,"UGC"
"394","1146",22,-5.643914591,129.33,-0.499151524,78.67,-1.154657797,73,-2.275460112,32,-1.871707136,211,-1.156765001,25,-0.738283726,88,-1.509355496,40,-0.539616645,-1.450244142,-1.679129004,-1.33126565866106,-1.48914052722294,-0.178089837338938,"EPC"
"395","1147",21.92,-4.813914591,138.67,0.581154851,82.67,0.756801062,75,0.5444753,31,0.682542295,219,1.359219943,26,0.904086171,89,1.614725431,45,0.884210536,0.641243377,0.742447648,1.05960833526777,1.18526734669162,0.555117095732233,"UGC"
