"SubjectID","wj3.watt.cs","wj3.wid.cs","towre.w.cs","towre.nw.cs","decoding_comp"
"52",0.388545074998472,1.07341241543376,-0.648013947321558,1.00733952701492,0.522551880505253
"54",1.10652450184159,0.907612025005982,1.36577065721666,0.96057327195588,1.24534525236277
"55",1.10652450184159,1.23921280586154,2.47946692029326,2.58217907990676,2.12528307140146
"56",0.388545074998472,1.40501319628932,2.97516774602574,1.22990182518747,1.72109119717118
"58",0.577612990733827,1.06843840372093,1.55165846686634,1.84800522036541,1.44768704419307
"61",0.86719802622722,1.07341241543376,1.01845396023962,0.825908995340084,1.08596241783222
"62",0.149218599384098,-0.750391879271795,-0.140898957838655,-0.82668649969811,-0.450099076715004
"63",0.742748258907746,0.970892507905252,0.656461909869188,0.60052945288687,0.852316386759466
"64",0.627871550612846,0.531245138734927,0.293926327891594,0.60052945288687,0.589198995817976
"65",1.10652450184159,1.07341241543376,0.439049267004064,0.525590755021176,0.902223613659167
"66",0.149218599384098,-0.0871903175606843,0.22163662413894,-0.225486570204161,0.0166921876416571
"68",0.86719802622722,0.741811634578204,1.26249965185572,1.31441915360743,1.2010020998868
"69",0.149218599384098,0.0786100728670934,-0.213188661591309,-0.676245655110589,-0.189824019852535
"70",0.627871550612846,0.410210853722649,0.366216031644248,0.825908995340084,0.63987806523266
"71",0.149218599384098,-0.0871903175606843,2.37021706725353,0.525590755021176,0.848645026012468
"73",0.86719802622722,0.741811634578204,-0.140898957838655,0.60052945288687,0.59352212803222
"75",0.627871550612846,-0.252990707988462,-0.503434539816251,-0.601306957244896,-0.209407347895912
"76",1.10652450184159,-0.750391879271795,-0.140898957838655,0.718853712674808,0.268002884134886
"77",-0.808087303073398,0.907612025005982,0.00422398127381547,0.0748316701147475,0.0512372356779554
"78",0.149218599384098,-1.08199266012735,-1.66278745789453,-1.05206604215132,-1.04655595417229
"79",0.627871550612846,0.741811634578204,-0.503434539816251,0.375149910433655,0.356174809086365
"80",-2.72269910798839,-2.07679500269402,-0.648013947321558,-0.751747801832416,-1.77865421384899
"81",-0.32943435184465,-1.24779305055513,-1.51766451878206,-1.12700474001702,-1.21132188389374
"83",0.627871550612846,1.23921280586154,1.09128719559944,1.2918811993621,1.21945764736742
"84",-2.00471968114527,-1.41359344098291,-1.22796217216428,-1.72820466951097,-1.82892848836443
"85",0.627871550612846,1.07341241543376,0.439049267004064,0.375149910433655,0.721727703160582
"86",0.149218599384098,-0.41879109841624,0.00422398127381547,-0.601306957244896,-0.24865571730257
"87",-0.568760827459024,0.244410463294871,0.293926327891594,-0.751747801832416,-0.224416166593927
"88",1.10652450184159,1.07341241543376,0.801041317374497,0.450652057155483,0.984583281750929
"89",-0.0901078762302761,-1.24779305055513,-0.430601304456434,-0.300988716925988,-0.593766232384251
"90",-1.28674025430215,-0.0871903175606843,-0.720847182681375,-0.601306957244896,-0.773544848275399
"91",-0.0901078762302761,0.244410463294871,-0.0686092540860014,-0.300988716925988,-0.0617712916740905
"92",0.86719802622722,1.40501319628932,1.82668546009072,1.27328738710971,1.54135561577332
"93",-0.0901078762302761,-0.252990707988462,0.0539418500910517,0.0739402292277269,-0.0617486601593933
"94",0.627871550612846,1.07341241543376,1.95169772973817,0.545874913841965,1.20471136712486
"95",0.627871550612846,0.741811634578204,2.02072624384785,1.31441915360743,1.34988188472381
"96",-0.968037163477916,-0.805106008112962,0.148803388779123,-1.12700474001702,-0.789399669883747
"97",0.388545074998472,0.907612025005982,0.366216031644248,0.450652057155483,0.606256821949402
"98",0.149218599384098,-0.750391879271795,-0.648013947321558,-0.000107027750946217,-0.358440196882104
"99",0.627871550612846,-0.584591488844018,-0.0686092540860014,0.149770367980441,0.0357039339033888
"100",0.388545074998472,-0.252990707988462,0.801041317374497,0.953248436826151,0.542223016069833
"102",0.627871550612846,1.23921280586154,-0.286021896951126,0.300211212567962,0.539764032961937
"103",0.388545074998472,0.907612025005982,0.00422398127381547,-0.82668649969811,0.135909677331373
"105",0.388545074998472,0.0786100728670934,-1.95248980451231,-0.526368259379202,-0.577186028372165
"106",0.86719802622722,0.244410463294871,0.148803388779123,0.149770367980441,0.404601237850844
"108",-0.32943435184465,-2.07679500269402,-1.59049775414187,-2.55478414145813,-1.8797212690695
"110",0.627871550612846,0.576011244150427,0.583628674509373,0.525590755021176,0.66366175414032
"111",0.149218599384098,0.907612025005982,1.01845396023962,0.225272514702268,0.660062380299142
"112",0.86719802622722,0.410210853722649,-0.0686092540860014,-0.0756091744727732,0.325128372990464
"113",0.627871550612846,1.40501319628932,1.55763731454513,1.28173911995171,1.39792066615829
"114",0.149218599384098,-0.41879109841624,0.801041317374497,0.0748316701147475,0.173956188135359
"115",-2.00471968114527,-2.57419617397735,-1.08283923305181,-2.70466153718952,-2.40044329867562
"117",0.149218599384098,1.07341241543376,3.40510124729153,0.640534321672316,1.51154021882401
"118",0.149218599384098,1.07341241543376,1.01845396023962,0.450652057155483,0.772297437493621
"119",-0.32943435184465,0.0786100728670934,-0.430601304456434,-2.02852290982988,-0.777522563326609
"120",0.149218599384098,0.576011244150427,1.01845396023962,0.971842249078541,0.779122844084486
"121",0.388545074998472,1.07341241543376,0.22163662413894,-0.225486570204161,0.418351683923211
"122",0.627871550612846,0.741811634578204,-0.35831160070378,0.300211212567962,0.376311660873391
"123",0.86719802622722,0.741811634578204,-0.575724243568904,-0.601306957244896,0.123940731843963
"124",1.10652450184159,0.907612025005982,1.7685275781243,0.60052945288687,1.25760024558931
"125",0.86719802622722,1.40501319628932,0.656461909869188,0.676031599608697,1.03424078731483
"126",0.86719802622722,0.741811634578204,0.439049267004064,0.300211212567962,0.673751926823737
"127",0.627871550612846,1.40501319628932,1.60438103276113,1.38710405604859,1.44156279112838
"128",0.149218599384098,1.07341241543376,2.00659442206161,1.91223838996458,1.47515871384113
"129",0.627871550612846,0.907612025005982,0.511338970756718,0.450652057155483,0.716560798261444
"130",0.627871550612846,0.576011244150427,-1.01054952929915,0.450652057155483,0.1847685002252
"131",0.627871550612846,1.40501319628932,1.09128719559944,0.525590755021176,1.0471685551093
"132",0.388545074998472,1.40501319628932,1.19618879578186,0.0748316701147475,0.879270997649852
"133",0.86719802622722,1.40501319628932,1.01845396023962,0.60052945288687,1.11643879395804
"134",-0.568760827459024,0.0786100728670934,0.148803388779123,0.0748316701147475,-0.0764671237852022
"136",0.86719802622722,1.23921280586154,2.64198287083494,1.89026388457539,1.90472478621288
"137",0.149218599384098,0.907612025005982,0.22163662413894,0.375149910433655,0.474446158439342
"138",-0.0901078762302761,0.410210853722649,0.366216031644248,0.225272514702268,0.261548505473018
"140",0.86719802622722,1.40501319628932,0.873874552734313,-0.000107027750946217,0.902625812264465
"141",0.627871550612846,-0.0871903175606843,0.00422398127381547,-0.375927414791681,0.0484821214003801
"142",-0.0901078762302761,0.244410463294871,1.01845396023962,0.0748316701147475,0.357950710574342
"143",0.149218599384098,1.23921280586154,0.728751613621843,0.300211212567962,0.693584606522493
"144",0.86719802622722,1.23921280586154,1.01845396023962,0.75097029747439,1.11203192294815
"145",0.86719802622722,1.23921280586154,-0.9382598255465,0.60052945288687,0.507459447269693
"146",0.149218599384098,1.23921280586154,0.00422398127381547,0.930147033724696,0.666444877597763
"147",0.627871550612846,1.23921280586154,0.00422398127381547,0.450652057155483,0.666203288614529
"148",0.149218599384098,-0.252990707988462,-0.430601304456434,-0.150547872338467,-0.196513607112583
"150",0.86719802622722,0.907612025005982,2.03322747081259,0.882253880953388,1.34571096220964
"151",0.388545074998472,-0.252990707988462,-0.213188661591309,0.300211212567962,0.0638604668097933
"152",0.627871550612846,1.40501319628932,-0.35831160070378,0.841685563311809,0.721950224026185
"153",0.388545074998472,0.244410463294871,1.09128719559944,0.450652057155483,0.624008086170249
"154",-0.0901078762302761,-0.750391879271795,-0.0686092540860014,-0.000107027750946217,-0.260866944787597
"155",-2.00471968114527,-1.74519422183846,-0.35831160070378,-0.901625197563804,-1.43739704603354
"156",-1.04741377868777,-2.07679500269402,-1.00845847080602,-1.3630841762482,-1.57680883923257
"157",0.86719802622722,0.907612025005982,2.24411773439176,0.75097029747439,1.36855124501327
"158",-0.0901078762302761,0.244410463294871,0.583628674509373,-0.000107027750946217,0.211692211491309
"159",0.627871550612846,0.576011244150427,0.656461909869188,0.375149910433655,0.641395033053049
"160",0.149218599384098,1.23921280586154,1.26249965185572,0.60052945288687,0.932890022288381
"161",0.627871550612846,0.907612025005982,0.511338970756718,-0.375927414791681,0.479403453234762
"162",0.86719802622722,1.40501319628932,0.511338970756718,2.68810746485977,1.56989599565168
"163",-2.48337263237402,-1.41359344098291,-0.35831160070378,-1.42788642919206,-1.63058018716985
"164",0.149218599384098,0.907612025005982,0.148803388779123,0.225272514702268,0.41054732744807
"165",0.627871550612846,1.07341241543376,0.366216031644248,1.53134696321864,1.03256010991426
"166",-2.96202558360276,-1.91099461226624,-0.140898957838655,-1.80314336737666,-1.95591168574846
"167",-0.0901078762302761,0.576011244150427,-0.430601304456434,-0.150547872338467,-0.0273273701129349
"168",0.627871550612846,1.07341241543376,0.00422398127381547,0.375149910433655,0.596970176735046
"169",0.627871550612846,0.244410463294871,-0.0686092540860014,0.450652057155483,0.359883536297651
"170",0.388545074998472,0.244410463294871,-0.286021896951126,0.225272514702268,0.164174041796319
"171",-1.04741377868777,-1.74519422183846,-1.80772921998579,0.450652057155483,-1.19060338350763
"172",0.86719802622722,0.907612025005982,0.873874552734313,-0.450866112657375,0.630585220102075
"174",0.388545074998472,0.741811634578204,0.583628674509373,0.525590755021176,0.642566080046234
"175",0.388545074998472,0.410210853722649,0.293926327891594,0.525590755021176,0.464305422518353
"176",0.388545074998472,-0.0871903175606843,-0.648013947321558,-1.50282512705775,-0.530643217210667
"177",0.86719802622722,0.907612025005982,0.801041317374497,0.0748316701147475,0.760518465925385
"178",0.86719802622722,1.07341241543376,-0.648013947321558,-0.0756091744727732,0.349170880122171
"180",-0.32943435184465,-1.24779305055513,-0.0686092540860014,-0.000107027750946217,-0.472244529975416
"181",-0.32943435184465,-0.252990707988462,-0.9382598255465,-0.676245655110589,-0.630330454449022
"182",0.86719802622722,1.23921280586154,0.656461909869188,0.848446949585406,1.0361387127985
"183",1.10652450184159,0.576011244150427,2.72079495387355,0.853517989290603,1.50826426331449
"184",0.388545074998472,1.40501319628932,1.62938348669062,1.40344407287645,1.38475837903835
"185",0.627871550612846,1.40501319628932,1.26249965185572,0.60052945288687,1.11779280379685
"186",1.10652450184159,1.07341241543376,1.18803582167442,1.71221404603735,1.45757746357895
"187",0.388545074998472,1.07341241543376,0.0765136850264693,1.00733952701492,0.730429108911802
"188",0.86719802622722,1.23921280586154,0.728751613621843,-0.000107027750946217,0.813417510046509
"189",1.10652450184159,1.07341241543376,0.439049267004064,1.30089638106023,1.12466976686756
"190",0.627871550612846,0.244410463294871,0.22163662413894,1.14876518990431,0.643457719943382
"191",-1.28674025430215,0.0786100728670934,-0.229679747542225,-0.511007008995884,-0.55914315155202
"193",0.627871550612846,0.907612025005982,-0.648013947321558,-0.000107027750946217,0.254596884587269
"194",0.627871550612846,1.23921280586154,-0.430601304456434,1.117775502817,0.732852917275285
"195",0.388545074998472,0.244410463294871,0.656461909869188,-0.375927414791681,0.262093214718032
"201",-0.568760827459024,-0.252990707988462,-0.648013947321558,-0.225486570204161,-0.486391798585406
"202",-1.76539320553089,-1.57939383141068,-0.503434539816251,-2.1789637544174,-1.72928474470588
"203",0.388545074998472,0.0786100728670934,0.583628674509373,-0.000107027750946217,0.301454037452913
"204",-1.52606672991652,-1.08199266012735,-1.22796217216428,-0.0756091744727732,-1.12230220047771
"205",-2.00471968114527,-1.57939383141068,-1.66278745789453,-1.95358421196418,-2.06592107198444
"206",0.388545074998472,0.576011244150427,0.366216031644248,0.75097029747439,0.597281418481077
"207",0.627871550612846,1.40501319628932,1.57231266793853,1.4845807081596,1.46032935415409
"208",-0.32943435184465,1.07341241543376,0.583628674509373,2.30777948696997,1.04304374176245
"209",-0.0901078762302761,-0.0871903175606843,-0.286021896951126,-0.150547872338467,-0.176127403670178
"210",-4.39798443728901,-3.7347989069718,-2.24273568273725,-3.53124100913668,-3.99004620853164
"212",1.10652450184159,1.40501319628932,0.583628674509373,1.97196396871468,1.45383138517708
"213",-0.0901078762302761,-0.750391879271795,0.0765136850264693,-0.0756091744727732,-0.240891754449124
"214",0.388545074998472,1.23921280586154,0.148803388779123,-0.000107027750946217,0.509689855441412
"215",-0.808087303073398,0.0786100728670934,0.439049267004064,0.149770367980441,-0.0403566541061787
"216",0.86719802622722,0.244410463294871,-0.503434539816251,0.60052945288687,0.346794107054629
"217",-0.568760827459024,-1.08199266012735,0.0765136850264693,-0.300988716925988,-0.538029593152074
"218",1.10652450184159,0.907612025005982,1.09128719559944,0.623067407132192,1.06975685612364
"219",0.627871550612846,0.576011244150427,-0.575724243568904,-0.300988716925988,0.0938696542815525
"220",0.627871550612846,0.576011244150427,0.583628674509373,0.300211212567962,0.598997174719275
"221",0.388545074998472,1.07341241543376,0.148803388779123,0.149770367980441,0.505121322982973
"223",1.10652450184159,0.907612025005982,0.148803388779123,1.53134696321864,1.0599431726631
"224",0.149218599384098,-0.916192269699573,0.0765136850264693,0.375149910433655,-0.0904669215129492
"225",0.627871550612846,1.40501319628932,-0.286021896951126,0.525590755021176,0.651999090156415
"226",0.627871550612846,1.07341241543376,-2.09761274362478,0.525590755021176,0.0370870901391579
"227",-0.808087303073398,0.0786100728670934,-0.213188661591309,-0.150547872338467,-0.313658495823025
"228",0.388545074998472,0.244410463294871,-0.0686092540860014,-0.150547872338467,0.118724618824495
"229",1.10652450184159,1.23921280586154,2.03322747081259,1.35555092010514,1.64531368640822
"230",0.86719802622722,0.741811634578204,0.293926327891594,-0.82668649969811,0.308791205273991
"231",0.149218599384098,0.0786100728670934,0.293926327891594,-0.450866112657375,0.0203390247622913
"232",0.149218599384098,-0.252990707988462,0.583628674509373,-0.000107027750946217,0.137646930038527
"233",0.627871550612846,1.07341241543376,-0.140898957838655,1.78264515305398,0.959162650774947
"234",0.86719802622722,0.410210853722649,-1.15567246841162,-0.300988716925988,-0.0514300224944206
"235",0.149218599384098,1.07341241543376,0.148803388779123,-0.450866112657375,0.26412406695837
"236",-0.32943435184465,0.0786100728670934,-0.430601304456434,-0.300988716925988,-0.281868562064302
"237",0.86719802622722,1.40501319628932,0.873874552734313,1.78377205076625,1.41444595838203
"238",0.86719802622722,1.23921280586154,2.03322747081259,0.901411142061911,1.4463484070073
"239",0.86719802622722,1.23921280586154,1.26249965185572,0.75097029747439,1.18205208465449
"240",-0.32943435184465,-0.0871903175606843,0.293926327891594,0.39261682497378,0.0774434317370791
"241",0.388545074998472,-0.0871903175606843,1.26249965185572,1.06086716834756,0.753069755435915
"242",0.627871550612846,-0.916192269699573,0.0765136850264693,0.0748316701147475,-0.0393001698564528
"243",0.149218599384098,0.0786100728670934,0.366216031644248,0.225272514702268,0.235073701793671
"244",-2.48337263237402,-1.57939383141068,-3.03955301883793,-1.50282512705775,-2.46893773492225
"245",0.86719802622722,1.40501319628932,-0.213188661591309,0.930147033724696,0.857635047760987
"246",0.388545074998472,0.0786100728670934,0.148803388779123,0.225272514702268,0.241361090448422
"247",0.86719802622722,1.23921280586154,1.09128719559944,0.882253880953388,1.17059592613719
"248",-1.04741377868777,-1.24779305055513,0.00422398127381547,-0.150547872338467,-0.700509706665244
"249",-2.24404615675964,-2.07679500269402,-1.08283923305181,-1.65326597164527,-2.02473775422366
"250",0.86719802622722,1.23921280586154,1.62938348669062,0.75097029747439,1.28731624757603
"251",0.149218599384098,0.0786100728670934,-0.35831160070378,-0.300988716925988,-0.123795319561018
"252",-2.00471968114527,-0.41879109841624,-0.35831160070378,-1.50282512705775,-1.22932598945171
"253",0.627871550612846,1.23921280586154,-0.286021896951126,0.450652057155483,0.582927639725484
"254",-0.568760827459024,-1.57939383141068,-1.88020010075965,-1.42788642919206,-1.56547279249251
"255",-0.808087303073398,1.07341241543376,0.366216031644248,-0.225486570204161,0.116502802122106
"256",0.627871550612846,1.23921280586154,0.511338970756718,0.450652057155483,0.811701753808311
"258",0.86719802622722,1.07341241543376,0.656461909869188,0.75097029747439,0.960600804425461
"260",-0.808087303073398,-1.08199266012735,-0.430601304456434,-1.20250688673885,-1.01085252789755
"261",0.388545074998472,0.244410463294871,-0.503434539816251,-0.751747801832416,-0.178525673206678
"262",-0.32943435184465,-0.41879109841624,0.366216031644248,-0.751747801832416,-0.325290987051897
"263",0.627871550612846,-0.750391879271795,-0.575724243568904,-1.20250688673885,-0.545352485590094
"264",-0.808087303073398,-0.916192269699573,-0.9382598255465,-0.601306957244896,-0.936443696620297
"265",0.627871550612846,0.907612025005982,0.0765136850264693,1.22990182518747,0.815381055184169
"266",0.149218599384098,-0.916192269699573,-1.59049775414187,-0.901625197563804,-0.935080930867066
"267",-0.808087303073398,-0.41879109841624,0.439049267004064,-0.450866112657375,-0.355399191583563
"268",1.10652450184159,1.40501319628932,2.72079495387355,1.69023954064816,1.98618390328228
"269",-0.808087303073398,-0.750391879271795,-0.865426590186683,-0.300988716925988,-0.781810781092044
"270",0.86719802622722,1.40501319628932,0.801041317374497,0.901411142061911,1.14038724427237
"271",0.388545074998472,1.23921280586154,0.293926327891594,0.60052945288687,0.723658784043018
"272",1.10652450184159,0.0786100728670934,0.366216031644248,0.60052945288687,0.617404833999787
"273",0.388545074998472,1.23921280586154,0.873874552734313,0.853517989290603,0.962640125313199
"274",0.627871550612846,0.0786100728670934,0.439049267004064,0.149770367980441,0.371640257098936
"275",0.149218599384098,0.0786100728670934,0.656461909869188,0.450652057155483,0.38301393010376
"276",0.86719802622722,1.23921280586154,2.25064011367771,1.90829424797165,1.79761617878358
"277",0.86719802622722,0.244410463294871,1.47393344704206,2.20917593714669,1.37567239409246
"278",0.86719802622722,1.23921280586154,1.09128719559944,0.930147033724696,1.18433714926416
"280",0.86719802622722,1.07341241543376,0.873874552734313,1.81701553327809,1.32884302829977
"281",0.86719802622722,0.741811634578204,-0.503434539816251,0.225272514702268,0.38183901563889
"282",0.86719802622722,0.576011244150427,-0.0686092540860014,0.225272514702268,0.459026064290992
"284",0.86719802622722,1.07341241543376,0.801041317374497,0.825908995340084,1.02358365461945
"285",0.86719802622722,0.907612025005982,1.74678631383779,0.882253880953388,1.26352694167682
"286",0.627871550612846,0.410210853722649,0.148803388779123,-0.0756091744727732,0.318840984335713
"287",0.627871550612846,1.07341241543376,0.439049267004064,0.375149910433655,0.721727703160582
"288",1.10652450184159,1.07341241543376,0.873874552734313,0.525590755021176,1.0269811400847
"290",0.86719802622722,0.907612025005982,0.583628674509373,-0.901625197563804,0.417980412370941
"291",-1.52606672991652,-0.41879109841624,-2.38731509024255,-2.32940459900492,-1.91130083842651
"292",0.149218599384098,0.907612025005982,-0.35831160070378,-0.000107027750946217,0.200384282833244
"293",0.149218599384098,-0.0871903175606843,-0.793136886434029,-0.450866112657375,-0.339125269074982
"294",0.627871550612846,1.40501319628932,0.00422398127381547,0.225272514702268,0.649109186966918
"295",-1.52606672991652,-0.916192269699573,-0.35831160070378,-0.901625197563804,-1.06221235343134
"296",0.86719802622722,1.23921280586154,1.26249965185572,0.930147033724696,1.23346042529422
"297",-0.0901078762302761,0.410210853722649,0.656461909869188,-0.000107027750946217,0.280159574941019
"298",0.86719802622722,1.07341241543376,1.44186508221945,1.78377205076625,1.48226952172852
"300",0.86719802622722,1.23921280586154,1.82668546009072,0.450652057155483,1.25775942311308
"301",0.627871550612846,-0.584591488844018,-0.503434539816251,-0.601306957244896,-0.304548303442779
"302",1.10652450184159,1.23921280586154,0.511338970756718,0.930147033724696,1.08660795026162
"303",0.388545074998472,0.0786100728670934,-0.213188661591309,-0.450866112657375,-0.056493288563971
"304",-0.32943435184465,0.410210853722649,-1.37308511127675,-0.450866112657375,-0.500141490359779
"305",-0.32943435184465,0.0786100728670934,0.511338970756718,0.0849737495251425,0.0991255218135548
"306",0.627871550612846,0.907612025005982,1.09128719559944,0.75097029747439,0.969121701210044
"307",0.388545074998472,1.23921280586154,0.801041317374497,0.450652057155483,0.826155303921805
"308",-2.24404615675964,-1.74519422183846,-0.720847182681375,-1.95358421196418,-1.91190171000608
"309",0.388545074998472,0.907612025005982,0.583628674509373,0.375149910433655,0.64697295105612
"310",0.627871550612846,0.907612025005982,1.01845396023962,0.853517989290603,0.977647199170342
"311",0.388545074998472,1.40501319628932,0.22163662413894,0.375149910433655,0.685823743627162
"312",0.149218599384098,0.907612025005982,2.03322747081259,0.509250738193318,1.03269262766525
"314",1.10652450184159,0.907612025005982,0.801041317374497,1.72573681858454,1.30285266205206
"315",0.149218599384098,0.741811634578204,-0.140898957838655,-0.225486570204161,0.150527988851534
"318",0.627871550612846,1.23921280586154,1.36577065721666,0.450652057155483,1.05685029323449
"319",-0.0901078762302761,0.410210853722649,0.0765136850264693,0.0748316701147475,0.135265196728458
"320",0.388545074998472,0.907612025005982,1.26249965185572,0.0748316701147475,0.755585087109446
"321",0.627871550612846,0.576011244150427,1.26249965185572,1.14538449676752,1.03626703568006
"322",0.388545074998472,-0.584591488844018,0.293926327891594,-0.300988716925988,-0.0582747891489289
"323",0.388545074998472,0.907612025005982,2.03322747081259,1.49246899214547,1.38345800725708
"324",0.627871550612846,1.07341241543376,2.47946692029326,0.676031599608697,1.3934796094395
"325",0.86719802622722,1.40501319628932,1.01845396023962,1.58149391141449,1.39789137588814
"326",0.388545074998472,1.07341241543376,0.0765136850264693,0.60052945288687,0.613709543056817
"327",0.86719802622722,1.23921280586154,1.26249965185572,0.924512545163365,1.23184381080869
"328",1.10652450184159,1.23921280586154,1.01845396023962,1.22990182518747,1.31811030608539
"329",0.149218599384098,0.244410463294871,1.44186508221945,0.509250738193318,0.67274048063279
"331",0.86719802622722,1.07341241543376,1.09128719559944,0.75097029747439,1.085358330851
"332",-1.28674025430215,-0.0871903175606843,0.00422398127381547,-1.05206604215132,-0.694840831802907
"333",0.627871550612846,1.07341241543376,1.09128719559944,-0.000107027750946217,0.801197468062847
"334",0.627871550612846,0.576011244150427,1.95169772973817,1.31441915360743,1.28250614963032
"335",0.86719802622722,0.741811634578204,1.95169772973817,1.50204762269973,1.45257604163929
"336",0.86719802622722,1.40501319628932,2.72079495387355,2.39004301996539,2.11830127051711
"337",0.627871550612846,0.576011244150427,0.439049267004064,0.699696451566284,0.672133264206586
"338",-1.52606672991652,-0.252990707988462,-0.503434539816251,-1.42788642919206,-1.06456005973027
"339",-0.808087303073398,-0.252990707988462,1.29021976382103,0.0748316701147475,0.0872142756674441
"340",0.388545074998472,0.907612025005982,0.728751613621843,-0.526368259379202,0.429952457816464
"341",0.388545074998472,0.907612025005982,0.511338970756718,-0.676245655110589,0.324571749288701
"342",0.388545074998472,0.244410463294871,1.09128719559944,0.545874913841965,0.65132887097564
"343",1.10652450184159,0.576011244150427,0.583628674509373,0.149770367980441,0.693165871690766
"344",-0.0901078762302761,0.244410463294871,0.0765136850264693,-0.300988716925988,-0.0201334672295677
"345",0.86719802622722,1.23921280586154,0.439049267004064,0.676031599608697,0.924291546328629
"346",0.86719802622722,0.410210853722649,0.583628674509373,0.300211212567962,0.620092848813361
"347",-1.28674025430215,-0.252990707988462,0.293926327891594,0.149770367980441,-0.314467737832607
"348",1.10652450184159,0.907612025005982,-0.793136886434029,0.450652057155483,0.479620522719874
"349",-0.32943435184465,0.410210853722649,0.22163662413894,-0.375927414791681,-0.021092289536628
"350",0.86719802622722,0.907612025005982,2.72079495387355,2.4925907117816,2.00501222083338
"351",0.627871550612846,0.741811634578204,-0.213188661591309,0.60052945288687,0.504115037396455
"352",0.86719802622722,0.907612025005982,0.946164256486967,0.776325496000377,1.00342479381791
"353",0.86719802622722,1.07341241543376,1.44186508221945,1.27328738710971,1.33580424933986
"355",-1.04741377868777,-0.750391879271795,0.148803388779123,-1.12700474001702,-0.796475686150129
"356",0.627871550612846,0.410210853722649,0.366216031644248,0.75097029747439,0.618377092575163
"357",0.86719802622722,0.907612025005982,1.26249965185572,0.676031599608697,1.06541015645012
"358",-0.568760827459024,-0.41879109841624,0.728751613621843,0.860842824420333,0.172734514495449
"359",0.86719802622722,0.410210853722649,0.946164256486967,0.39261682497378,0.750621914033279
"360",0.149218599384098,-0.0871903175606843,0.366216031644248,0.149770367980441,0.165840589914187
"362",1.10652450184159,1.07341241543376,0.22163662413894,0.525590755021176,0.839844850446399
"363",0.388545074998472,0.410210853722649,1.74678631383779,1.18426246784069,1.07013374104568
