"","X","SubjectID","age.tested","age.tested.c","towre.w.ipm","towre.w.ipm.cs","towre.nw.ipm","towre.nw.ipm.t","wj3.wid.raw","wj3.wid.t","wj3.watt.raw","wj3.watt.t","ppvt.raw","ppvt.t","wasi.matr.raw","wasi.matr.t","ktea2.raw","ktea2.t","wj3.rcomp.raw","wj3.rcomp.t","decode","decode.cs","rc.comp","Pred","stdPred","resid","CI_group"
"34",34,"1048",21.58,1.956085409,112,1.283353995,77.33,0.011751027,75,-0.368379615,30,-1.063496366,217,0.058661198,23,-0.503071129,81,1.071302565,39,-0.089482551,-0.03419274,-0.039589211,0.506924045677033,-0.056094025546984,-0.0656807403675965,-0.033388525453016,"EAC"
"35",35,"105",18.09,2.936085409,82.67,-3.019506298,57.33,-0.879800747,68,1.663562087,29,1.102549013,196,1.185291298,21,0.904086171,76.32075472,1.071302565,37,1.678754225,-0.283298986,-0.328010664,-0.0183129402946754,0.735009830267465,0.897871588274092,0.943744394732536,"UGC"
"36",36,"1050",19.67,-0.403914591,138.67,-0.283090249,80,0.011751027,75,-0.528591259,31,0.682542295,216,-1.071802117,27,-0.252693548,88,-0.639959234,43,-1.557934351,-0.029347047,-0.033978746,1.52001852758717,-0.618031014679515,-0.750111350140211,-0.939903336320485,"UPC"
"40",40,"1059",15,1.176085409,97.33,0.581154851,38.67,0.090023366,60,0.5444753,25,1.567141763,167,0.124662443,15,0.013034742,61,0.57602551,30,0.385124145,0.69569882,0.805497524,-1.48419140417349,0.264620749347302,0.324944922632162,0.120503395652696,"EAC"
"41",41,"106",22.65,-0.093914591,121.33,1.549109364,69.33,1.342272337,69,1.663562087,31,0.682542295,193,1.820803717,16,0.013034742,73.75471698,1.393505539,35,0.63160695,1.309371521,1.516023153,-0.393092077072686,1.31690453291783,1.60661038614759,-0.685297582917831,"UPC"
"42",42,"1061",22.92,1.286085409,138.67,0.077191927,72,-0.371433657,75,0.1561256,29,-0.339824306,215,0.547028348,26,0.294292934,46,0.021240794,44,0.385124145,-0.119485109,-0.138342853,-0.19294402120154,0.293072981312489,0.359599303550183,0.0920511636875115,"EAC"
"43",43,"1064",21.5,0.206085409,121.33,0.437474103,62.67,0.656333036,61,1.421900249,25,1.102549013,189,0.19189094,21,1.939406956,86,0.943056631,35,0.63160695,0.9045641,1.047326979,0.349645101968375,0.579833366674195,0.708869042341934,0.0517735833258037,"EAC"
"47",47,"1073",23.17,0.846085409,133.33,0.221412828,80,-0.44592234,76,0.346288694,32,-0.610761311,216,0.058661198,26,0.294292934,90,-0.081489395,44,0.14476127,-0.122245532,-0.14153894,1.8127874915229,0.0278806591719021,0.0365991340295931,0.116880610828098,"EAC"
"48",48,"1074",24.08,1.816085409,155.22,-1.074954822,94.91,-2.463626105,76,-1.963638924,30,-2.187652688,218,-1.02798239,26,-2.207588062,86,-1.113937277,47,-0.539616645,-1.922468135,-2.225881774,1.96776849086524,-1.43294077561976,-1.74265890507335,0.893324130619759,"EPC"
"49",49,"108",21.86,-4.983914591,89.33,-1.074954822,21.33,0.853660502,55,-0.968234398,26,-0.851164447,153,-0.794952093,20,-0.252693548,55.86792453,-0.498619417,36,-0.539616645,-0.510173291,-0.590691419,-0.998194190677954,-0.629868660855106,-0.764529421110657,0.0902520158551061,"EAC"
