"","X","SubjectID","age.tested","age.tested.c","towre.w.ipm","towre.w.ipm.cs","towre.nw.ipm","towre.nw.ipm.t","wj3.wid.raw","wj3.wid.t","wj3.watt.raw","wj3.watt.t","ppvt.raw","ppvt.t","wasi.matr.raw","wasi.matr.t","ktea2.raw","ktea2.t","wj3.rcomp.raw","wj3.rcomp.t","decode","decode.cs","rc.comp","Pred","stdPred","resid","CI_group"
"127",127,"120",21.58,0.936085409,137.33,-1.074954822,83.92,0.090023366,71,-0.026231123,28,-0.339824306,200,0.775922446,20,0.013034742,78.90566038,1.614725431,36,-0.089482551,-0.337746721,-0.391051616,0.00925785485141534,0.424626025235913,0.469369707114932,1.19009940576409,"UGC"
"129",129,"1203",15.08,-1.563914591,90.67,-0.210709722,13.33,-0.44592234,66,-0.026231123,31,0.682542295,195,0.473411677,24,-0.252693548,72,-0.643208329,37,-0.317608215,-8.02e-05,-9.29e-05,-0.244370505129182,0.201783327369869,0.221118192559885,-0.844991656369869,"UPC"
"130",130,"1204",17.42,-2.143914591,94.67,-1.074954822,70.67,-0.879800747,72,-0.681836275,30,1.102549013,211,-0.843462206,24,-2.207588062,88,-2.278313864,41,-2.726948061,-0.383510708,-0.444038306,1.2438786960707,-1.00804531447732,-1.12665669783021,-1.27026854952268,"EPC"
"133",133,"1209",14.83,-1.893914591,126.67,-0.499151524,72,-1.417772325,70,-1.10178426,29,-1.41322975,201,-0.983252354,26,-1.354899639,80,-1.730016086,39,-0.755508785,-1.107984465,-1.282852174,0.445449849093489,-1.13512500099028,-1.26822617687586,-0.59489108500972,"EPC"
"135",135,"1210",16,-4.643914591,97.33,1.556671508,57.33,2.482903807,60,1.421900249,22,1.102549013,169,1.017253918,18,0.591254207,60,1.071302565,33,1.142935739,1.641006144,1.899998029,-1.20667841422681,0.965751862208314,1.07219542175431,0.105550702791686,"EAC"
"136",136,"122",23.2,0.266085409,112,-1.219175723,72,-0.737758241,72,-0.968234398,30,-0.035776103,209,-1.564643231,27,0.013034742,82.8490566,-1.390540533,41,-1.74326023,-0.740236116,-0.857063922,0.887819333697534,-1.11545930773634,-1.24631817548376,-0.275081225263665,"EPC"
"138",138,"124",20.42,1.766085409,151.13,1.085657929,77.33,0.907436919,73,1.421900249,32,1.567141763,213,1.631487019,23,0.904086171,88,1.474234252,44,1.678754225,1.245534215,1.442110721,1.66293243900402,1.5004757379113,1.66788921510359,-0.0262414859113013,"EAC"
"139",139,"125",22.21,0.686085409,130.67,-3.019506298,78.67,-1.352946797,76,-0.968234398,31,-1.41322975,223,0.124662443,24,1.578007153,88.37735849,0.021240794,43,-0.317608215,-1.688479311,-1.954963651,1.54778586287991,-0.0765210503450768,-0.0889188153234352,0.0977618443450772,"EAC"
"140",140,"126",24.91,1.846085409,126.67,0.437474103,72,0.011751027,72,-0.828317379,31,1.102549013,204,-0.006129261,20,0.591254207,79.96226415,0.234823476,40,0.14476127,0.180864191,0.209409092,0.573158046017987,0.198527827724285,0.21749149657483,0.0362956482757149,"EAC"
"141",141,"127",20.56,2.266085409,148.11,0.005351553,91.29,-0.21994689,76,-0.200995735,30,-0.610761311,205,-0.370349867,27,0.013034742,87.26415094,0.943056631,43,0.884210536,-0.256588096,-0.297084126,1.46654390063654,-0.205017015529844,-0.232066058992629,1.14807364652984,"UGC"
"143",143,"129",22.36,2.186085409,128,0.365093576,74.67,0.992026858,73,1.189390714,30,1.102549013,210,1.185291298,25,0.904086171,85.56603774,1.614725431,44,0.884210536,0.91226504,1.05624332,1.48940832440058,1.16122263376204,1.28995402705816,0.453502797237959,"UGC"
"144",144,"130",20.24,0.516085409,100,-0.354930623,74.67,-1.018965338,71,-0.968234398,30,-0.610761311,203,-1.02798239,21,-0.252693548,80,-1.828841462,40,-1.16894812,-0.738222918,-0.85473299,0.575448434284602,-0.822048688090116,-0.919452492150966,-1.00679277390988,"UPC"
"146",146,"132",19.07,-0.653914591,140.6,0.365093576,68,0.090023366,76,-0.200995735,29,0.304076256,218,0.058661198,25,0.294292934,87.39622642,0.021240794,44,-0.089482551,0.139549366,0.161573752,1.6189906747804,0.0989544398761757,0.106564620444792,-0.0777136458761757,"EAC"
"148",148,"134",21.17,2.016085409,121.33,0.005351553,68,-0.295729157,68,-0.368379615,25,-0.035776103,206,0.124662443,20,0.013034742,79.69811321,0.57602551,39,-0.089482551,-0.173633331,-0.20103702,0.427186280302373,0.107102664048351,0.11564191582421,0.468922845951649,"UGC"
"149",149,"136",23.14,2.936085409,167.2,-0.499151524,100.22,-0.065910865,75,-0.828317379,31,-0.035776103,222,-0.590963,25,-1.354899639,88.50943396,-0.081489395,45,-0.539616645,-0.357288968,-0.413678119,1.8466175594505,-0.549520007843126,-0.615849734336247,0.468030612843126,"UGC"
"152",152,"14",22.79,-1.903914591,141.82,0.797216126,77.33,-0.065910865,75,-1.229160995,31,-0.035776103,214,0.19189094,22,1.232951274,84.64150943,0.234823476,43,-0.539616645,-0.133407959,-0.154463078,1.28307655370178,0.212791977550523,0.233382063472976,0.0220314984494775,"EAC"
