"","X","SubjectID","age.tested","age.tested.c","towre.w.ipm","towre.w.ipm.cs","towre.nw.ipm","towre.nw.ipm.t","wj3.wid.raw","wj3.wid.t","wj3.watt.raw","wj3.watt.t","ppvt.raw","ppvt.t","wasi.matr.raw","wasi.matr.t","ktea2.raw","ktea2.t","wj3.rcomp.raw","wj3.rcomp.t","decode","decode.cs","rc.comp","Pred","stdPred","resid","CI_group"
"24",24,"1029",21.92,-0.603914591,125.33,-0.138869348,78.67,-0.593468235,70,-0.681836275,30,-1.063496366,212,-1.690163863,26,-0.252693548,90,-0.555921765,42,-1.74326023,-0.619417556,-0.717177166,1.5301891388303,-1.2610426600149,-1.40408251478743,0.705120895014895,"EPC"
"25",25,"103",20.91,-1.313914591,118.67,0.221412828,52,-0.295729157,73,0.346288694,29,-0.035776103,212,0.854960526,25,1.578007153,85.32075472,0.817785013,42,0.63160695,0.059049066,0.068368487,1.18985234768952,0.822955141239355,0.910252286824176,-0.00517012823935456,"EAC"
"27",27,"1035",17.42,2.096085409,116,0.005351553,62.67,-1.087185596,64,-0.200995735,28,-1.41322975,183,0.330096252,24,0.591254207,65,0.817785013,39,0.14476127,-0.674014882,-0.780391318,-0.307513759159801,0.282017049080925,0.309526196112285,0.535767963919076,"UGC"
"34",34,"1048",21.58,1.956085409,112,1.283353995,77.33,0.011751027,75,-0.368379615,30,-1.063496366,217,0.058661198,23,-0.503071129,81,1.071302565,39,-0.089482551,-0.03419274,-0.039589211,0.506924045677033,0.055236240843754,0.0576800969825188,1.01606632415625,"UGC"
"35",35,"105",18.09,2.936085409,82.67,-3.019506298,57.33,-0.879800747,68,1.663562087,29,1.102549013,196,1.185291298,21,0.904086171,76.32075472,1.071302565,37,1.678754225,-0.283298986,-0.328010664,-0.0183129402946754,1.0018783881946,1.10895129552594,0.0694241768054027,"EAC"
"36",36,"1050",19.67,-0.403914591,138.67,-0.283090249,80,0.011751027,75,-0.528591259,31,0.682542295,216,-1.071802117,27,-0.252693548,88,-0.639959234,43,-1.557934351,-0.029347047,-0.033978746,1.52001852758717,-0.69855889966331,-0.77942938840718,0.0585996656633092,"EAC"
"37",37,"1054",18.42,3.246085409,78.67,0.725375752,40,-0.593468235,64,0.965801985,25,0.304076256,203,0.401106703,20,1.939406956,76,0.817785013,34,0.385124145,0.35044644,0.405755668,-0.387264081693544,0.854001475473877,0.944730063978344,-0.0362164624738766,"EAC"
"38",38,"1055",16,0.626085409,113.33,0.509314477,70.67,-0.737758241,60,0.965801985,23,0.304076256,194,0.935398336,18,0.904086171,70.94339623,1.474234252,36,0.14476127,0.260358619,0.301449733,-0.416080450183686,0.854335148920623,0.945100617186084,0.619899103079378,"UGC"
"41",41,"106",22.65,-0.093914591,121.33,1.549109364,69.33,1.342272337,69,1.663562087,31,0.682542295,193,1.820803717,16,0.013034742,73.75471698,1.393505539,35,0.63160695,1.309371521,1.516023153,-0.393092077072686,1.43650166876595,1.59161196974139,-0.0429961297659525,"EAC"
"45",45,"1068",17.75,1.086085409,105.33,0.293253202,50.67,0.090023366,59,-0.368379615,24,-1.41322975,152,-0.482794231,20,0.294292934,52,0.459468012,34,-0.089482551,-0.349583199,-0.404756187,-1.3374519025288,-0.254911898658457,-0.286747633446496,0.714379910658458,"UGC"
"46",46,"1070",23.75,4.766085409,70.67,-0.787053173,30.67,0.410299723,59,0.965801985,23,1.567141763,181,1.017253918,25,0.591254207,63.64150943,0.57602551,33,1.40778337,0.539047575,0.624122787,-1.07345102363144,1.03573363053431,1.14654843959041,-0.459708120534314,"UPC"
"48",48,"1074",24.08,1.816085409,155.22,-1.074954822,94.91,-2.463626105,76,-1.963638924,30,-2.187652688,218,-1.02798239,26,-2.207588062,86,-1.113937277,47,-0.539616645,-1.922468135,-2.225881774,1.96776849086524,-1.43349416944206,-1.59559448740926,0.319556892442065,"EPC"
"56",56,"1093",19.17,1.326085409,128,1.255806183,80,0.656333036,76,0.965801985,31,1.102549013,223,0.473411677,24,0.591254207,90,0.234823476,44,0.63160695,0.995122554,1.152177826,1.8127874915229,0.722456297744927,0.798645657066271,-0.487632821744928,"UPC"
"57",57,"1094",19.75,1.706085409,137.33,0.725375752,82.67,0.861870673,72,-0.528591259,31,-0.851164447,204,-0.312486205,21,0.013034742,80,0.021240794,39,0.385124145,0.05187268,0.060059488,0.445449849093489,-0.0564252248085638,-0.0663229205842883,0.0776660188085638,"EAC"
"58",58,"1095",18.5,1.916085409,93.33,0.941437028,61.33,0.347785989,64,0.346288694,26,1.102549013,190,0.260363295,20,0.904086171,64,0.57602551,33,0.63160695,0.684515181,0.792548827,-1.0594931781136,0.614018073252477,0.678222134250263,-0.0379925632524769,"EAC"
"59",59,"1096",18.25,-2.543914591,122.67,0.437474103,73.33,1.063679019,61,0.5444753,28,0.682542295,159,-0.370349867,18,-0.958524173,65,-0.810460226,34,-0.755508785,0.682042679,0.789686102,-0.909100099663186,-0.293615463139336,-0.329728967769694,-0.516844762860665,"UPC"
"62",62,"1099",17.5,-2.663914591,109.33,1.737082673,60,1.229524939,60,0.346288694,27,0.304076256,145,0.698266199,18,0.013034742,67,0.57602551,32,0.385124145,0.904243141,1.046955364,-1.04396901943052,0.57756443970854,0.637739407874471,-0.00153892970854075,"EAC"
"63",63,"11",19.05,-0.813914591,148.57,1.013277401,81.33,0.573339531,74,1.421900249,31,0.682542295,214,1.917861794,26,2.317299631,84.35849057,1.758364907,41,1.678754225,0.922764869,1.068400285,0.987793835719944,1.70764906185421,1.89272833743272,0.0507158451457948,"EAC"
"64",64,"110",17.96,2.266085409,129.33,0.077191927,76,-0.44592234,71,0.346288694,30,-1.782380296,204,0.401106703,18,-0.738283726,78,1.071302565,43,-0.317608215,-0.451205504,-0.522417037,0.866334123028431,0.108487447652932,0.116816973745117,0.962815117347068,"UGC"
"68",68,"1106",18.58,0.616085409,112,-0.426770997,65.33,0.16949459,61,-0.828317379,26,-0.339824306,184,0.124662443,19,0.904086171,72,0.234823476,34,-0.089482551,-0.356354523,-0.412596195,-0.595642412791057,0.223245996029315,0.244259383775515,0.0115774799706854,"EAC"
"69",69,"1108",16.25,2.496085409,100,0.509314477,77.33,0.248971844,68,0.965801985,30,1.567141763,214,0.935398336,25,-0.738283726,89,0.817785013,44,0.63160695,0.822807517,0.952667159,1.7370297279624,0.8188312581797,0.905672605369142,-0.00104624517970081,"EAC"
"70",70,"111",23.55,-4.733914591,137.33,-0.138869348,70.67,-0.665955136,73,-1.350555732,28,-1.41322975,211,-0.694976298,17,-0.252693548,83.26415094,0.234823476,40,-0.539616645,-0.892152492,-1.032956507,0.781731380366319,-0.852467392213636,-0.950348849242708,1.08729086821364,"UGC"
"71",71,"1115",18.17,0.176085409,114.67,1.434056735,70.67,0.767457027,60,0.965801985,22,1.567141763,185,0.775922446,18,0.904086171,67.58490566,0.021240794,34,0.385124145,1.183614378,1.370418382,-0.800644082127749,0.922441607959108,1.02073464533738,-0.901200813959109,"UPC"
"73",73,"1119",19.08,4.326085409,106.67,-0.32900327,58.67,0.232190516,63,0.750905434,24,-0.035776103,217,-0.006129261,24,-0.252693548,68,0.234823476,38,0.385124145,0.154579144,0.178975606,-0.307631540378346,0.2276051590601,0.24910034987537,0.00721831693990042,"EAC"
"74",74,"112",23.62,2.936085409,117.33,-0.138869348,65.33,0.090023366,70,-1.10178426,31,-0.851164447,204,-0.643481659,25,-0.738283726,81.71698113,-0.600697062,42,-0.539616645,-0.500448672,-0.579432011,0.951611240483086,-0.525513059769669,-0.587257396047625,-0.0751840022303305,"EAC"
"76",76,"1125",16.75,0.516085409,94.67,0.077191927,46.67,0.656333036,60,0.5444753,22,-0.339824306,187,1.017253918,22,0.294292934,68,1.905187469,35,0.63160695,0.234543989,0.271560907,-0.668582372712867,0.790142982302977,0.873813514529519,1.11504448669702,"UGC"
"77",77,"1126",23.5,0.226085409,138.67,1.358435288,84,1.193866309,75,1.189390714,32,-0.339824306,220,0.698266199,22,-0.252693548,90,1.614725431,47,0.884210536,0.850467001,0.984692002,2.26091009960011,0.647305989300766,0.715189247429229,0.967419441699233,"UGC"
"78",78,"1127",19,-3.103914591,108,0.221412828,72,-0.44592234,71,-0.828317379,32,-1.063496366,216,-1.114725156,23,-1.354899639,84,-0.728042869,42,-1.16894812,-0.529080814,-0.612583023,1.10018265471506,-1.11950998910609,-1.24690673194728,0.391467120106085,"EPC"
"79",79,"1128",18.42,-5.393914591,122.67,-1.003114448,62.67,0.329039454,70,0.965801985,28,0.304076256,211,0.935398336,26,0.904086171,83,1.474234252,40,0.385124145,0.148950812,0.172458982,0.764430304151556,0.622539145722178,0.687685011107338,0.851695106277822,"UGC"
"80",80,"1129",22.67,-1.063914591,62.67,2.547852608,52,2.38429695,76,1.663562087,31,1.567141763,215,1.820803717,24,1.232951274,85,1.614725431,44,1.40778337,2.040713352,2.362789049,1.45041991167008,1.66249151980638,1.84257968993721,-0.0477660888063825,"EAC"
"81",81,"113",19.64,-0.353914591,147.25,0.797216126,89.42,0.011751027,76,-0.528591259,30,-0.035776103,222,-0.069725257,21,0.294292934,87.41509434,-0.555921765,40,0.385124145,0.061149948,0.070800942,1.0680743224591,0.0452328367179506,0.0465710515271933,-0.601154601717951,"UPC"
"82",82,"1130",14.75,-0.983914591,98.67,0.653535379,81.82,0.329039454,62,0.5444753,25,0.682542295,185,0.775922446,20,0.013034742,70.64150943,-0.643208329,35,-0.317608215,0.552398107,0.639580369,-0.547581225593847,0.611130406707348,0.675015304004656,-1.25433873570735,"UPC"
"84",84,"1134",15,-4.483914591,116,-0.067028974,56,-0.143532136,59,-1.350555732,22,-1.41322975,187,-0.370349867,20,-1.531462466,78,-0.081489395,35,-0.755508785,-0.743586648,-0.860943252,-0.160752746374381,-0.80482210254338,-0.89743749206643,0.723332707543379,"UGC"
"85",85,"1136",22.67,-3.063914591,116,-0.787053173,69.33,0.090023366,61,0.5444753,25,-0.035776103,188,0.698266199,18,0.013034742,69.49056604,1.202557614,35,0.884210536,-0.047082653,-0.054513475,-0.60141841580791,0.333959654513745,0.36720983635759,0.868597959486254,"UGC"
"87",87,"1140",20.33,-3.393914591,129.33,0.509314477,78.67,0.939809587,68,0.5444753,31,1.102549013,203,0.401106703,23,1.232951274,83,-0.810460226,42,0.63160695,0.774037094,0.896199541,1.03411246251172,0.521157438247371,0.575097937495964,-1.33161766424737,"UPC"
"88",88,"1142",22.17,-1.733914591,124,0.149032301,64,0.248971844,61,-0.026231123,26,-0.035776103,195,0.124662443,24,-0.738283726,78,0.459468012,37,0.385124145,0.08399923,0.097256413,0.076654505359898,-0.0716616994044225,-0.0832434295166128,0.531129711404422,"UGC"
"89",89,"1146",22,-5.643914591,129.33,-0.499151524,78.67,-1.154657797,73,-2.275460112,32,-1.871707136,211,-1.156765001,25,-0.738283726,88,-1.509355496,40,-0.539616645,-1.450244142,-1.679129004,1.11065192795126,-1.3380430892428,-1.48959353259845,-0.171312406757199,"EPC"
"90",90,"1147",21.92,-4.813914591,138.67,0.581154851,82.67,0.756801062,75,0.5444753,31,0.682542295,219,1.359219943,26,0.904086171,89,1.614725431,45,0.884210536,0.641243377,0.742447648,1.8831735192585,1.06492199562879,1.17896289276288,0.549803435371208,"UGC"
"93",93,"1152",22,-5.483914591,138.67,-1.795519174,78.67,-0.737758241,75,-1.576149195,30,-1.41322975,213,-0.069725257,22,-0.738283726,86,-0.643208329,43,-0.96528561,-1.38066409,-1.598567476,1.37673197137119,-0.678103346659645,-0.756712954553891,0.034895017659645,"EAC"
"94",94,"1153",20,-3.813914591,96,-0.426770997,54.67,-0.593468235,62,-0.528591259,28,1.102549013,166,-0.482794231,21,-0.503071129,58.94339623,0.234823476,29,-0.089482551,-0.11157037,-0.129178969,-1.65281171045915,-0.547410217698869,-0.611574770385271,0.782233693698868,"UGC"
"96",96,"1157",21.5,-0.893914591,138.67,1.87050051,82.67,3.563083939,75,0.750905434,32,0.682542295,220,0.401106703,24,-0.958524173,88,-0.466148342,44,1.142935739,1.716758045,1.987705477,1.66293243900402,0.546346308491445,0.603070845617103,-1.01249465049145,"UPC"
"97",97,"1160",20.42,-1.563914591,62.67,0.869596654,42.67,3.329907069,62,1.421900249,22,0.682542295,201,0.621974035,26,-1.531462466,76,0.459468012,36,1.142935739,1.575986567,1.824716733,-0.156308956217205,0.530758739345597,0.585760436880082,-0.0712907273455981,"EAC"
"99",99,"1163",22,-5.813914591,118.67,-0.499151524,64,-0.879800747,67,-0.681836275,26,-1.063496366,193,-0.891006211,21,-1.693910723,84,-1.322627727,41,-0.539616645,-0.781071228,-0.904343837,0.96372726447434,-1.16673291182345,-1.29934903942612,-0.155894815176547,"EPC"
"100",100,"1165",15.67,-1.483914591,121.33,2.002838041,62.67,1.725960837,71,0.965801985,29,1.102549013,204,0.473411677,23,0.591254207,75,1.614725431,37,-0.089482551,1.449287469,1.678021343,-0.0901735859659822,0.701606838596257,0.775491779997156,0.913118592403742,"UGC"
"101",101,"1167",21.92,-3.483914591,125.33,-0.499151524,84,-0.809399903,74,-0.968234398,31,-0.851164447,215,-1.156765001,24,-0.503071129,89,-1.509355496,41,-0.317608215,-0.781987568,-0.905404799,1.31797598502909,-1.10565153239116,-1.23151654840069,-0.403703963608839,"EPC"
"102",102,"1168",20.25,-2.733914591,112,-1.291016097,49.33,-0.371433657,62,-1.10178426,26,-1.063496366,180,-0.843462206,20,-0.738283726,51,-0.279001579,32,-1.557934351,-0.956932595,-1.107960534,-1.58107635055429,-0.964359193602798,-1.0746076607511,0.685357614602798,"EPC"
"103",103,"117",22.02,2.266085409,181.24,0.581154851,78.04,0.656333036,74,0.965801985,28,1.567141763,223,0.854960526,23,1.232951274,86.26415094,1.474234252,42,0.63160695,0.942607909,1.091375054,1.25560093017489,1.0189595671083,1.12792039750327,0.455274684891701,"UGC"
"104",104,"1174",19.08,-1.733914591,125.33,0.653535379,69.33,0.491533654,67,0.750905434,29,1.102549013,200,0.935398336,22,-0.958524173,76,0.021240794,37,0.385124145,0.74963087,0.867941403,-0.0359921740316693,0.567561990611693,0.626631423004118,-0.546321196611694,"UPC"
"105",105,"1175",20.83,-1.233914591,124,0.221412828,78.67,2.128770413,74,-0.368379615,30,-0.035776103,203,-0.312486205,16,-1.163993086,81,0.459468012,39,-0.089482551,0.486506881,0.563289856,0.506924045677033,-0.281866575726602,-0.31668151685437,0.741334587726601,"UGC"
"107",107,"1178",22.67,-2.813914591,109.33,0.365093576,66.67,-0.143532136,63,-0.828317379,28,-1.41322975,189,-0.427114091,15,1.578007153,75,-0.890495242,35,-0.089482551,-0.504996422,-0.58469751,-0.327580837700261,-0.234428348747637,-0.264000108285659,-0.656066893252363,"UPC"
"110",110,"1180",18.5,-1.733914591,122.67,-2.227641725,76,-1.845227782,70,-1.229160995,25,-1.554992181,202,-1.238248435,20,-0.503071129,81,-1.043557637,35,-0.96528561,-1.714255671,-1.984808166,0.0192023611012431,-1.33641479164967,-1.48778526495782,0.292857154649673,"EPC"
"111",111,"1182",22.67,-2.393914591,138.67,-0.354930623,72,0.573339531,69,-1.10178426,31,-0.339824306,210,-1.114725156,20,-0.738283726,81.54716981,-1.116654715,41,-1.366497347,-0.305799915,-0.354062803,0.804425747756319,-0.958634558549757,-1.06825030177413,-0.158020156450244,"EPC"
"115",115,"1187",22.17,-4.063914591,114.67,1.24014174,62.67,0.656333036,70,0.5444753,32,1.567141763,203,0.698266199,24,1.578007153,78,0.817785013,37,-0.317608215,1.00202296,1.160167288,0.076654505359898,0.814403188180192,0.900755116253911,0.00338182481980786,"EAC"
"116",116,"1188",15.42,-5.063914591,114.67,-0.067028974,56,-0.295729157,62,-1.229160995,23,-1.250106035,202,-0.745461594,26,-1.354899639,70,-1.920369046,36,-0.96528561,-0.71050629,-0.822641985,-0.460712824719967,-1.0040897526333,-1.11872949974557,-0.916279293366704,"EPC"
"118",118,"119",19.96,2.406085409,110.67,-1.074954822,30.67,-2.372277359,68,-2.048266832,26,-1.782380296,190,-2.356363166,20,-0.738283726,76.67924528,-1.847545109,36,-1.74326023,-1.819469827,-2.106627753,-0.118696724088191,-2.03115231421447,-2.25930970010331,0.183607205214467,"EPC"
"120",120,"1191",15.83,-1.483914591,97.33,1.181805196,53.33,0.31213437,57,-0.368379615,26,0.682542295,174,-0.193398456,19,0.591254207,47,-1.043557637,29,-0.96528561,0.452025562,0.523366521,-1.97682065575104,0.0565702169177763,0.0591615127742097,-1.10012785391778,"UPC"
"122",122,"1195",16,-5.393914591,104,-0.426770997,53.33,0.329039454,57,-0.026231123,22,1.567141763,181,-0.983252354,20,0.591254207,60.62264151,-2.082647654,33,-0.539616645,0.360794774,0.417737229,-1.18498311909247,-0.742215336261877,-0.827911018509479,-1.34043231773812,"UPC"
"123",123,"1197",15.75,-4.233914591,117.33,-0.283090249,53.33,0.011751027,66,-0.828317379,22,-0.035776103,200,-0.694976298,23,-1.842485352,76,-1.116654715,36,-1.922476115,-0.283858176,-0.328658108,-0.156308956217205,-0.913477889662294,-1.01810262394635,-0.203176825337707,"EPC"
"125",125,"1199",15.92,-2.233914591,112,0.869596654,40,1.159589754,63,-0.828317379,24,-0.610761311,196,-1.071802117,22,-0.738283726,72,-2.119092492,33,-0.96528561,0.14752693,0.170810375,-0.706281768094936,-0.813403079930176,-0.906966894921919,-1.30568941206982,"UPC"
"126",126,"12",20.01,-2.483914591,147.14,-1.795519174,80,-1.352946797,69,-0.528591259,28,-0.339824306,200,-1.02798239,20,0.904086171,79.20754717,0.234823476,43,-0.539616645,-1.004220384,-1.162711521,0.937162509236318,-0.845634429515945,-0.942760663036435,1.08045790551595,"UGC"
"127",127,"120",21.58,0.936085409,137.33,-1.074954822,83.92,0.090023366,71,-0.026231123,28,-0.339824306,200,0.775922446,20,0.013034742,78.90566038,1.614725431,36,-0.089482551,-0.337746721,-0.391051616,0.00925785485141534,0.474986839551364,0.523824263738198,1.13973859144864,"UGC"
"129",129,"1203",15.08,-1.563914591,90.67,-0.210709722,13.33,-0.44592234,66,-0.026231123,31,0.682542295,195,0.473411677,24,-0.252693548,72,-0.643208329,37,-0.317608215,-8.02e-05,-9.29e-05,-0.244370505129182,0.216324453602864,0.236572827432352,-0.859532782602864,"UPC"
"130",130,"1204",17.42,-2.143914591,94.67,-1.074954822,70.67,-0.879800747,72,-0.681836275,30,1.102549013,211,-0.843462206,24,-2.207588062,88,-2.278313864,41,-2.726948061,-0.383510708,-0.444038306,1.2438786960707,-1.02204986899467,-1.13867468505771,-1.25626399500533,"EPC"
"133",133,"1209",14.83,-1.893914591,126.67,-0.499151524,72,-1.417772325,70,-1.10178426,29,-1.41322975,201,-0.983252354,26,-1.354899639,80,-1.730016086,39,-0.755508785,-1.107984465,-1.282852174,0.445449849093489,-1.15400094610953,-1.28520985399756,-0.576015139890469,"EPC"
"135",135,"1210",16,-4.643914591,97.33,1.556671508,57.33,2.482903807,60,1.421900249,22,1.102549013,169,1.017253918,18,0.591254207,60,1.071302565,33,1.142935739,1.641006144,1.899998029,-1.20667841422681,1.0003075843528,1.10720687622022,0.0709949806472001,"EAC"
"136",136,"122",23.2,0.266085409,112,-1.219175723,72,-0.737758241,72,-0.968234398,30,-0.035776103,209,-1.564643231,27,0.013034742,82.8490566,-1.390540533,41,-1.74326023,-0.740236116,-0.857063922,0.887819333697534,-1.14692790519518,-1.27735505456761,-0.243612627804819,"EPC"
"139",139,"125",22.21,0.686085409,130.67,-3.019506298,78.67,-1.352946797,76,-0.968234398,31,-1.41322975,223,0.124662443,24,1.578007153,88.37735849,0.021240794,43,-0.317608215,-1.688479311,-1.954963651,1.54778586287991,0.0610536923235065,0.0641405310617559,-0.0398128983235051,"EAC"
"140",140,"126",24.91,1.846085409,126.67,0.437474103,72,0.011751027,72,-0.828317379,31,1.102549013,204,-0.006129261,20,0.591254207,79.96226415,0.234823476,40,0.14476127,0.180864191,0.209409092,0.573158046017987,0.279842997949788,0.307111854700675,-0.0450195219497884,"EAC"
"141",141,"127",20.56,2.266085409,148.11,0.005351553,91.29,-0.21994689,76,-0.200995735,30,-0.610761311,205,-0.370349867,27,0.013034742,87.26415094,0.943056631,43,0.884210536,-0.256588096,-0.297084126,1.46654390063654,-0.157272078004066,-0.178316024340396,1.10032870900407,"UGC"
"143",143,"129",22.36,2.186085409,128,0.365093576,74.67,0.992026858,73,1.189390714,30,1.102549013,210,1.185291298,25,0.904086171,85.56603774,1.614725431,44,0.884210536,0.91226504,1.05624332,1.48940832440058,1.13680190118305,1.25878743329774,0.477923529816953,"UGC"
"144",144,"130",20.24,0.516085409,100,-0.354930623,74.67,-1.018965338,71,-0.968234398,30,-0.610761311,203,-1.02798239,21,-0.252693548,80,-1.828841462,40,-1.16894812,-0.738222918,-0.85473299,0.575448434284602,-0.837130054739671,-0.933316329410539,-0.991711407260329,"UPC"
"149",149,"136",23.14,2.936085409,167.2,-0.499151524,100.22,-0.065910865,75,-0.828317379,31,-0.035776103,222,-0.590963,25,-1.354899639,88.50943396,-0.081489395,45,-0.539616645,-0.357288968,-0.413678119,1.8466175594505,-0.573999013303403,-0.641102332728895,0.492509618303403,"UGC"
"152",152,"14",22.79,-1.903914591,141.82,0.797216126,77.33,-0.065910865,75,-1.229160995,31,-0.035776103,214,0.19189094,22,1.232951274,84.64150943,0.234823476,43,-0.539616645,-0.133407959,-0.154463078,1.28307655370178,0.25741004086333,0.282199461195747,-0.0225865648633297,"EAC"
"153",153,"140",22.92,-1.233914591,134.67,0.221412828,66.67,0.491533654,76,0.346288694,31,-0.851164447,219,0.19189094,26,-0.252693548,87.16981132,0.57602551,43,-0.539616645,0.052017682,0.060227376,1.45975210965809,0.0682328270778342,0.0721131505133697,0.507792682922166,"UGC"
"155",155,"142",16.15,-3.063914591,137.33,1.085657929,68,0.656333036,69,-0.200995735,27,0.682542295,212,0.401106703,22,0.904086171,88,-0.555921765,39,1.142935739,0.555884381,0.643616864,0.980653342760145,0.43482124430069,0.479219305489137,-0.99074300930069,"UPC"
"157",157,"144",24.99,-1.403914591,137.33,0.941437028,80,0.090023366,75,1.421900249,31,0.304076256,215,1.448440159,26,-1.163993086,84.8490566,1.474234252,42,1.142935739,0.689359225,0.798157382,1.15751066517851,0.848828041601563,0.938984828524004,0.625406210398436,"UGC"
"159",159,"146",21.2,-4.313914591,118.67,-0.210709722,83.18,-0.665955136,75,-0.968234398,28,-1.250106035,217,0.19189094,25,1.578007153,87.75471698,-0.555921765,43,-0.317608215,-0.773751323,-0.895868668,1.50209521663435,0.0669427976983201,0.070680538690884,-0.62286456269832,"UPC"
"161",161,"148",21.72,0.226085409,110.67,-0.426770997,64,-1.902534679,66,-0.026231123,28,-0.610761311,191,-0.537405506,18,-0.252693548,74.56603774,0.092555124,35,-0.317608215,-0.741574528,-0.858613568,-0.350655769646855,-0.539062438993846,-0.602304340847601,0.631617562993846,"UGC"
"162",162,"15",19.57,-6.233914591,106.67,-2.659764275,74.67,-2.174774575,68,-2.713171106,31,-2.010074567,180,-1.883897283,17,-0.958524173,69.94339623,-2.511077014,33,-2.262582622,-2.389446131,-2.766560598,-0.804947972902192,-1.98087863421999,-2.20347944579772,-0.530198379780014,"EPC"
"163",163,"150",21.7,-1.563914591,156,-0.715212799,82.33,-0.519754225,73,0.750905434,31,0.304076256,209,0.698266199,23,1.232951274,82.83018868,0.57602551,40,0.14476127,-0.044996334,-0.052097882,0.753365329098191,0.626037458569687,0.691569980258958,-0.050011948569687,"EAC"
"164",164,"151",19.87,-3.903914591,114.67,-1.147335349,72,-0.809399903,66,-1.576149195,29,-0.610761311,188,-1.277718366,22,-0.503071129,73,-2.004878027,37,-1.74326023,-1.03591144,-1.199404219,-0.194344383671889,-1.2496159479212,-1.39139284810423,-0.755262079078803,"EPC"
