"","X","SubjectID","age.tested","age.tested.c","towre.w.ipm","towre.w.ipm.cs","towre.nw.ipm","towre.nw.ipm.t","wj3.wid.raw","wj3.wid.t","wj3.watt.raw","wj3.watt.t","ppvt.raw","ppvt.t","wasi.matr.raw","wasi.matr.t","ktea2.raw","ktea2.t","wj3.rcomp.raw","wj3.rcomp.t","decode","decode.cs","rc.comp","Pred","stdPred","resid","CI_group"
"90",90,"1147",21.92,-4.813914591,138.67,0.581154851,82.67,0.756801062,75,0.5444753,31,0.682542295,219,1.359219943,26,0.904086171,89,1.614725431,45,0.884210536,0.641243377,0.742447648,1.8831735192585,0.503205663741497,1.44486272188313,1.379967855517,"UGC"
"91",91,"115",22.14,2.436085409,98.67,0.293253202,18.67,-0.21994689,52,-1.10178426,19,-0.610761311,130,-0.253507611,18,0.904086171,50.60377358,0.234823476,29,-0.089482551,-0.409809815,-0.474488071,-1.89384150006744,-0.115970400445662,-0.332241889929823,-1.77787109962178,"UPC"
"92",92,"1150",20.67,-1.643914591,98.67,1.531824462,69.33,0.767457027,68,1.421900249,27,1.567141763,210,1.820803717,21,1.578007153,89,1.758364907,37,1.955849081,1.322080875,1.530738362,0.80443619887702,0.689384575488553,1.97921703857067,0.115051623388467,"EAC"
"93",93,"1152",22,-5.483914591,138.67,-1.795519174,78.67,-0.737758241,75,-1.576149195,30,-1.41322975,213,-0.069725257,22,-0.738283726,86,-0.643208329,43,-0.96528561,-1.38066409,-1.598567476,1.37673197137119,-0.199358895695175,-0.571576205403714,1.57609086706637,"UGC"
"94",94,"1153",20,-3.813914591,96,-0.426770997,54.67,-0.593468235,62,-0.528591259,28,1.102549013,166,-0.482794231,21,-0.503071129,58.94339623,0.234823476,29,-0.089482551,-0.11157037,-0.129178969,-1.65281171045915,-0.0672840563394115,-0.192506632629279,-1.58552765411974,"UPC"
"95",95,"1154",20.67,-1.893914591,86.67,0.869596654,18.67,1.38026943,55,-0.828317379,18,-0.851164447,197,-0.370349867,18,-0.503071129,65,-0.579218859,33,-0.317608215,0.142596065,0.165101296,-1.01973945496707,-0.0355963060458331,-0.101559242312082,-0.984143148921237,"UPC"
"96",96,"1157",21.5,-0.893914591,138.67,1.87050051,82.67,3.563083939,75,0.750905434,32,0.682542295,220,0.401106703,24,-0.958524173,88,-0.466148342,44,1.142935739,1.716758045,1.987705477,1.66293243900402,0.347118071961528,0.996873861779009,1.31581436704249,"UGC"
"99",99,"1163",22,-5.813914591,118.67,-0.499151524,64,-0.879800747,67,-0.681836275,26,-1.063496366,193,-0.891006211,21,-1.693910723,84,-1.322627727,41,-0.539616645,-0.781071228,-0.904343837,0.96372726447434,-0.290067066517885,-0.831918809102019,1.25379433099222,"UGC"
"101",101,"1167",21.92,-3.483914591,125.33,-0.499151524,84,-0.809399903,74,-0.968234398,31,-0.851164447,215,-1.156765001,24,-0.503071129,89,-1.509355496,41,-0.317608215,-0.781987568,-0.905404799,1.31797598502909,-0.318589458701974,-0.913781267329992,1.63656544373106,"UGC"
"102",102,"1168",20.25,-2.733914591,112,-1.291016097,49.33,-0.371433657,62,-1.10178426,26,-1.063496366,180,-0.843462206,20,-0.738283726,51,-0.279001579,32,-1.557934351,-0.956932595,-1.107960534,-1.58107635055429,-0.317494065536379,-0.910637366331685,-1.26358228501791,"UPC"
"106",106,"1176",21.75,-2.813914591,118.67,1.543167679,62.67,0.573339531,66,0.1561256,28,0.682542295,201,0.124662443,21,-0.503071129,81,0.459468012,37,0.14476127,0.738793776,0.855393944,0.256609612835522,0.179757707047715,0.516530880960657,0.0768519057878068,"EAC"
"108",108,"1179",20.75,-1.483914591,101.33,-0.283090249,82.67,1.114447804,73,1.663562087,32,1.567141763,202,1.10054546,23,1.232951274,81,1.202557614,39,2.239068699,1.015515351,1.175789117,0.506924045677033,0.479199296932474,1.37596176198379,0.0277247487445588,"EAC"
"110",110,"1180",18.5,-1.733914591,122.67,-2.227641725,76,-1.845227782,70,-1.229160995,25,-1.554992181,202,-1.238248435,20,-0.503071129,81,-1.043557637,35,-0.96528561,-1.714255671,-1.984808166,0.0192023611012431,-0.531910402409732,-1.52603625389349,0.551112763510975,"EPC"
"111",111,"1182",22.67,-2.393914591,138.67,-0.354930623,72,0.573339531,69,-1.10178426,31,-0.339824306,210,-1.114725156,20,-0.738283726,81.54716981,-1.116654715,41,-1.366497347,-0.305799915,-0.354062803,0.804425747756319,-0.2578618677164,-0.739486283646431,1.06228761547272,"UGC"
"117",117,"1189",21.5,-1.313914591,133.33,0.221412828,80,0.16949459,68,0.1561256,31,-0.610761311,195,-0.006129261,18,0.591254207,78,0.459468012,38,0.884210536,-0.015932073,-0.018446554,0.20019808596014,0.0515871780305329,0.148667115887706,0.148610907929607,"EAC"
"118",118,"119",19.96,2.406085409,110.67,-1.074954822,30.67,-2.372277359,68,-2.048266832,26,-1.782380296,190,-2.356363166,20,-0.738283726,76.67924528,-1.847545109,36,-1.74326023,-1.819469827,-2.106627753,-0.118696724088191,-0.84629352357309,-2.42835100216948,0.7275967994849,"EPC"
"120",120,"1191",15.83,-1.483914591,97.33,1.181805196,53.33,0.31213437,57,-0.368379615,26,0.682542295,174,-0.193398456,19,0.591254207,47,-1.043557637,29,-0.96528561,0.452025562,0.523366521,-1.97682065575104,0.103357102411969,0.297252593739201,-2.08017775816301,"UPC"
"121",121,"1193",19.33,-5.233914591,138.67,0.293253202,84,0.410299723,76,-0.368379615,30,-1.063496366,225,-0.537405506,29,-0.503071129,91,-0.810460226,46,0.14476127,-0.182080764,-0.210817671,2.18574194207941,-0.0644156981479951,-0.18427412354967,2.25015764022741,"UGC"
"122",122,"1195",16,-5.393914591,104,-0.426770997,53.33,0.329039454,57,-0.026231123,22,1.567141763,181,-0.983252354,20,0.591254207,60.62264151,-2.082647654,33,-0.539616645,0.360794774,0.417737229,-1.18498311909247,0.0104830364093507,0.0306936284346512,-1.19546615550182,"UPC"
"123",123,"1197",15.75,-4.233914591,117.33,-0.283090249,53.33,0.011751027,66,-0.828317379,22,-0.035776103,200,-0.694976298,23,-1.842485352,76,-1.116654715,36,-1.922476115,-0.283858176,-0.328658108,-0.156308956217205,-0.201136986210344,-0.576679524213163,0.0448280299931387,"EAC"
"124",124,"1198",21.75,-2.813914591,108,0.149032301,46.67,0.011751027,68,-0.528591259,25,0.682542295,204,-0.312486205,25,-0.503071129,86,0.021240794,40,0.14476127,0.078683591,0.091101833,0.967365371735278,-0.0196195052535893,-0.0557040356719706,0.986984876988867,"UGC"
"126",126,"12",20.01,-2.483914591,147.14,-1.795519174,80,-1.352946797,69,-0.528591259,28,-0.339824306,200,-1.02798239,20,0.904086171,79.20754717,0.234823476,43,-0.539616645,-1.004220384,-1.162711521,0.937162509236318,-0.277628936736084,-0.796219984363722,1.2147914459724,"UGC"
"127",127,"120",21.58,0.936085409,137.33,-1.074954822,83.92,0.090023366,71,-0.026231123,28,-0.339824306,200,0.775922446,20,0.013034742,78.90566038,1.614725431,36,-0.089482551,-0.337746721,-0.391051616,0.00925785485141534,0.0684921930400323,0.197186401231184,-0.0592343381886168,"EAC"
"128",128,"1201",25.25,-1.063914591,118.67,-0.715212799,68,-1.018965338,73,0.346288694,29,0.682542295,214,-1.071802117,24,0.591254207,86.43396226,-0.810460226,45,-0.317608215,-0.176336787,-0.20416715,1.6963295704803,-0.180153837437299,-0.516455538481597,1.8764834079176,"UGC"
"130",130,"1204",17.42,-2.143914591,94.67,-1.074954822,70.67,-0.879800747,72,-0.681836275,30,1.102549013,211,-0.843462206,24,-2.207588062,88,-2.278313864,41,-2.726948061,-0.383510708,-0.444038306,1.2438786960707,-0.303731824316608,-0.871138193551735,1.54761052038731,"UGC"
"131",131,"1205",19.5,-0.983914591,122.67,-1.291016097,77.33,0.491533654,74,0.1561256,30,0.304076256,227,0.698266199,28,1.232951274,89,0.817785013,43,-0.089482551,-0.084820147,-0.098206891,1.59411581654555,0.198650110318657,0.570754193073176,1.39546570622689,"UGC"
"132",132,"1206",15.42,-1.063914591,94.67,-0.138869348,56,0.656333036,64,0.5444753,29,1.567141763,188,0.775922446,20,1.578007153,63,1.071302565,36,0.884210536,0.657270188,0.761003891,-0.756451071184341,0.365452871853246,1.04949678977771,-1.12190394303759,"UPC"
"133",133,"1209",14.83,-1.893914591,126.67,-0.499151524,72,-1.417772325,70,-1.10178426,29,-1.41322975,201,-0.983252354,26,-1.354899639,80,-1.730016086,39,-0.755508785,-1.107984465,-1.282852174,0.445449849093489,-0.418435114130562,-1.20034947465332,0.863884963224051,"EPC"
"135",135,"1210",16,-4.643914591,97.33,1.556671508,57.33,2.482903807,60,1.421900249,22,1.102549013,169,1.017253918,18,0.591254207,60,1.071302565,33,1.142935739,1.641006144,1.899998029,-1.20667841422681,0.598400419605737,1.71808232685742,-1.80507883383255,"UPC"
"136",136,"122",23.2,0.266085409,112,-1.219175723,72,-0.737758241,72,-0.968234398,30,-0.035776103,209,-1.564643231,27,0.013034742,82.8490566,-1.390540533,41,-1.74326023,-0.740236116,-0.857063922,0.887819333697534,-0.427439972793378,-1.22619442697625,1.31525930649091,"EPC"
"137",137,"123",21.53,0.936085409,108,-1.723138647,56,-2.372277359,72,-1.780035514,31,-1.871707136,210,-0.132142974,23,-0.738283726,83.75471698,-0.968182764,41,-0.96528561,-1.936789664,-2.242463599,0.947376874025267,-0.426257585698206,-1.22280084366237,1.37363445972347,"EPC"
"138",138,"124",20.42,1.766085409,151.13,1.085657929,77.33,0.907436919,73,1.421900249,32,1.567141763,213,1.631487019,23,0.904086171,88,1.474234252,44,1.678754225,1.245534215,1.442110721,1.66293243900402,0.543076392772583,1.55929617714032,1.11985604623144,"UGC"
"139",139,"125",22.21,0.686085409,130.67,-3.019506298,78.67,-1.352946797,76,-0.968234398,31,-1.41322975,223,0.124662443,24,1.578007153,88.37735849,0.021240794,43,-0.317608215,-1.688479311,-1.954963651,1.54778586287991,-0.206539534933359,-0.592185443783583,1.75432539781327,"UGC"
"141",141,"127",20.56,2.266085409,148.11,0.005351553,91.29,-0.21994689,76,-0.200995735,30,-0.610761311,205,-0.370349867,27,0.013034742,87.26415094,0.943056631,43,0.884210536,-0.256588096,-0.297084126,1.46654390063654,-0.154615886536988,-0.443158760802094,1.62115978717353,"UGC"
"143",143,"129",22.36,2.186085409,128,0.365093576,74.67,0.992026858,73,1.189390714,30,1.102549013,210,1.185291298,25,0.904086171,85.56603774,1.614725431,44,0.884210536,0.91226504,1.05624332,1.48940832440058,0.392816000932774,1.12803203313325,1.09659232346781,"UGC"
"146",146,"132",19.07,-0.653914591,140.6,0.365093576,68,0.090023366,76,-0.200995735,29,0.304076256,218,0.058661198,25,0.294292934,87.39622642,0.021240794,44,-0.089482551,0.139549366,0.161573752,1.6189906747804,0.0637490427513544,0.183573028977208,1.55524163202905,"UGC"
"147",147,"133",22.58,1.096085409,137.33,0.293253202,77.33,0.656333036,76,1.189390714,31,0.682542295,216,0.260363295,26,-1.163993086,87.11320755,0.57602551,42,0.385124145,0.705379812,0.816706419,1.31599954496853,0.0933789117077168,0.268614069507239,1.22262063326081,"UGC"
"149",149,"136",23.14,2.936085409,167.2,-0.499151524,100.22,-0.065910865,75,-0.828317379,31,-0.035776103,222,-0.590963,25,-1.354899639,88.50943396,-0.081489395,45,-0.539616645,-0.357288968,-0.413678119,1.8466175594505,-0.29844764265868,-0.855972000707559,2.14506520210918,"UGC"
"151",151,"138",20.36,1.616085409,125.33,1.013277401,70.67,0.410299723,70,1.189390714,27,-0.035776103,204,1.271509916,25,-0.503071129,79.37735849,1.220119996,37,1.40778337,0.644297934,0.74598429,0.157615555449052,0.296584996397369,0.851838278480016,-0.138969440948317,"EAC"
"152",152,"14",22.79,-1.903914591,141.82,0.797216126,77.33,-0.065910865,75,-1.229160995,31,-0.035776103,214,0.19189094,22,1.232951274,84.64150943,0.234823476,43,-0.539616645,-0.133407959,-0.154463078,1.28307655370178,0.112226861897823,0.322709796301895,1.17084969180396,"UGC"
"153",153,"140",22.92,-1.233914591,134.67,0.221412828,66.67,0.491533654,76,0.346288694,31,-0.851164447,219,0.19189094,26,-0.252693548,87.16981132,0.57602551,43,-0.539616645,0.052017682,0.060227376,1.45975210965809,0.0543659004044611,0.156642360137721,1.40538620925363,"UGC"
"158",158,"145",23.18,2.436085409,101.33,-0.210709722,77.33,-0.295729157,75,0.346288694,31,1.567141763,217,0.260363295,22,0.904086171,87.73584906,0.234823476,46,-0.089482551,0.351747895,0.407262525,1.93915235980496,0.115825294185497,0.333037699758751,1.82332706561946,"UGC"
"159",159,"146",21.2,-4.313914591,118.67,-0.210709722,83.18,-0.665955136,75,-0.968234398,28,-1.250106035,217,0.19189094,25,1.578007153,87.75471698,-0.555921765,43,-0.317608215,-0.773751323,-0.895868668,1.50209521663435,0.0596754900183589,0.171881476659576,1.44241972661599,"UGC"
"160",160,"147",24.48,1.766085409,118.67,0.797216126,74.67,0.739269791,75,-0.026231123,30,1.102549013,228,-0.253507611,18,-0.738283726,87.39622642,0.234823476,41,0.14476127,0.653200952,0.756292428,1.19993693184709,-0.00118734650652917,-0.00280167686055534,1.20112427835362,"UGC"
"161",161,"148",21.72,0.226085409,110.67,-0.426770997,64,-1.902534679,66,-0.026231123,28,-0.610761311,191,-0.537405506,18,-0.252693548,74.56603774,0.092555124,35,-0.317608215,-0.741574528,-0.858613568,-0.350655769646855,-0.249656250369162,-0.715935243362448,-0.100999519277692,"EAC"
"162",162,"15",19.57,-6.233914591,106.67,-2.659764275,74.67,-2.174774575,68,-2.713171106,31,-2.010074567,180,-1.883897283,17,-0.958524173,69.94339623,-2.511077014,33,-2.262582622,-2.389446131,-2.766560598,-0.804947972902192,-0.715762639915321,-2.05371275507127,-0.0891853329868705,"EPC"
"164",164,"151",19.87,-3.903914591,114.67,-1.147335349,72,-0.809399903,66,-1.576149195,29,-0.610761311,188,-1.277718366,22,-0.503071129,73,-2.004878027,37,-1.74326023,-1.03591144,-1.199404219,-0.194344383671889,-0.378904151029487,-1.08689118564703,0.184559767357599,"EPC"
"166",166,"153",22.76,-3.733914591,138.67,-0.787053173,74.67,-0.809399903,69,-1.576149195,29,-1.41322975,206,-0.983252354,21,-0.252693548,80.77358491,-1.281492416,42,-0.96528561,-1.146458005,-1.327397803,0.892554202698166,-0.33355723735532,-0.956740467486375,1.22611144005349,"UGC"
"167",167,"154",16.69,-3.983914591,117.33,-0.067028974,66.67,-0.809399903,63,-0.368379615,27,-1.41322975,194,0.058661198,16,0.591254207,67.22641509,0.021240794,31,-0.317608215,-0.664509561,-0.769385818,-1.13842824514668,-0.0039900367733245,-0.01084571164595,-1.13443820837336,"UPC"
