"","Model","P-Val","Sig"
"1","WJ3NoImputeInt-20_70",0.393252166650802,NA
"2","WJ3NoImputeNoInt-20_70",0.558475017185269,NA
"3","WJ3NoImputeInt-15_70",0.66925307994138,NA
"4","WJ3NoImputeNoInt-15_70",0.651637849590657,NA
"5","WJ3NoImputeInt-15_60",0.497042433496465,NA
"6","WJ3NoImputeNoInt-15_60",0.22655381853227,NA
"7","WJ3NoImputeInt-15_65",0.459902337605581,NA
"8","WJ3NoImputeNoInt-15_65",0.512267575615856,NA
