"","Model","P-Val","Sig"
"1","WJ3NoImputeInt-20_70",0.0730328075939261,NA
"2","WJ3NoImputeNoInt-20_70",0.0667087395198919,NA
"3","WJ3NoImputeInt-15_70",0.0877441056596803,NA
"4","WJ3NoImputeNoInt-15_70",0.033754387717077,"*"
"5","WJ3NoImputeInt-15_60",0.0369379694530271,"*"
"6","WJ3NoImputeNoInt-15_60",0.00677451197764588,"*"
"7","WJ3NoImputeInt-15_65",0.042162277508597,"*"
"8","WJ3NoImputeNoInt-15_65",0.0202445307056373,"*"
