"","X","SubjectID","age.tested","age.tested.c","towre.w.ipm","towre.w.ipm.cs","towre.nw.ipm","towre.nw.ipm.t","wj3.wid.raw","wj3.wid.t","wj3.watt.raw","wj3.watt.t","ppvt.raw","ppvt.t","wasi.matr.raw","wasi.matr.t","ktea2.raw","ktea2.t","wj3.rcomp.raw","wj3.rcomp.t","decode","decode.cs","rc.comp","Pred","stdPred","resid","CI_group"
"152",152,"14",22.79,-1.903914591,141.82,0.797216126,77.33,-0.065910865,75,-1.229160995,31,-0.035776103,214,0.19189094,22,1.232951274,84.64150943,0.234823476,43,-0.539616645,-0.133407959,-0.154463078,1.28307655370178,0.221831366898804,0.273772299477177,-0.761448011898804,"UPC"
"155",155,"142",16.15,-3.063914591,137.33,1.085657929,68,0.656333036,69,-0.200995735,27,0.682542295,212,0.401106703,22,0.904086171,88,-0.555921765,39,1.142935739,0.555884381,0.643616864,0.980653342760145,0.453504903031319,0.556923636163949,0.689430835968681,"UGC"
"156",156,"143",23.17,3.936085409,132,1.013277401,72,0.410299723,75,0.965801985,28,1.567141763,212,1.10054546,12,0.013034742,83.94339623,1.202557614,40,0.884210536,0.989130218,1.145239749,0.826718962558898,0.900502991389825,1.10324458558282,-0.0162924553898259,"EAC"
"162",162,"15",19.57,-6.233914591,106.67,-2.659764275,74.67,-2.174774575,68,-2.713171106,31,-2.010074567,180,-1.883897283,17,-0.958524173,69.94339623,-2.511077014,33,-2.262582622,-2.389446131,-2.766560598,-0.804947972902192,-1.87414154063256,-2.28792525275126,-0.388441081367436,"EPC"
"164",164,"151",19.87,-3.903914591,114.67,-1.147335349,72,-0.809399903,66,-1.576149195,29,-0.610761311,188,-1.277718366,22,-0.503071129,73,-2.004878027,37,-1.74326023,-1.03591144,-1.199404219,-0.194344383671889,-1.07944045054118,-1.31664178342526,-0.663819779458819,"EPC"
"166",166,"153",22.76,-3.733914591,138.67,-0.787053173,74.67,-0.809399903,69,-1.576149195,29,-1.41322975,206,-0.983252354,21,-0.252693548,80.77358491,-1.281492416,42,-0.96528561,-1.146458005,-1.327397803,0.892554202698166,-0.919029230504495,-1.12058723126889,-0.0462563794955032,"EPC"
"170",170,"158",20.7,0.276085409,129.33,1.543167679,66.67,0.739269791,69,0.1561256,27,-0.035776103,212,0.058661198,23,-0.252693548,81.94339623,0.369116933,39,1.40778337,0.600696742,0.695501738,0.566305802226765,0.163506069239946,0.202487135576051,1.24427730076005,"UGC"
"172",172,"160",23.38,5.516085409,141.82,0.005351553,77.33,0.011751027,75,0.965801985,28,0.304076256,208,1.10054546,24,0.904086171,86.22641509,1.260462401,43,1.955849081,0.321745205,0.37252466,1.39262801447459,0.874900002880365,1.07195261956611,1.08094907811964,"UGC"
"177",177,"165",23.93,-4.903914591,125.33,0.437474103,93.85,0.248971844,74,0.346288694,30,0.304076256,208,0.124662443,26,1.578007153,87.05660377,0.459468012,44,0.385124145,0.334202724,0.386948288,1.59453498273399,0.326466380140477,0.401657185935124,0.0586577648595231,"EAC"
"179",179,"167",24.69,-3.733914591,110.67,-1.147335349,64,-0.593468235,71,-1.229160995,27,-1.41322975,228,-1.462865546,23,-0.738283726,85.18867925,-1.322627727,40,-0.96528561,-1.095798582,-1.268743054,0.911078874687286,-1.22441570539557,-1.49383050287851,0.259130095395575,"EPC"
"180",180,"168",24.16,3.466085409,118.67,-0.354930623,73.33,0.248971844,74,0.750905434,30,0.682542295,197,0.698266199,15,1.939406956,81.24528302,0.799132282,40,0.884210536,0.331872238,0.384249992,0.652231670413877,0.801372159175971,0.98208690777119,0.0828383768240294,"EAC"
"183",183,"170",16.03,0.686085409,113.33,1.7586888,70.67,0.573339531,69,0.965801985,29,1.567141763,174,1.017253918,18,0.591254207,55,1.474234252,32,1.678754225,1.21624302,1.408196641,-1.47283682815369,0.961682859906293,1.178018605257,0.717071365093706,"UGC"
"184",184,"171",21.86,2.476085409,85.33,0.653535379,74.67,0.656333036,57,1.663562087,23,1.102549013,167,1.917861794,15,0.904086171,58,1.526882142,32,1.40778337,1.018994879,1.179817801,-1.38084521964007,1.44114806189991,1.76402085266791,-0.0333646918999108,"EAC"
"187",187,"175",19.24,-0.513914591,124,1.995275897,76,2.092372652,70,1.189390714,29,-0.035776103,203,1.185291298,24,0.294292934,79.03773585,0.874145527,37,0.884210536,1.31031579,1.517116451,0.137392925879133,1.00966020658173,1.23665650610928,-0.125449670581736,"EAC"
"188",188,"176",22.96,2.626085409,106.67,0.509314477,40,0.410299723,67,0.965801985,29,0.682542295,188,0.775922446,22,1.232951274,74,1.145226066,37,1.678754225,0.64198962,0.743311667,-0.142951533453083,0.806092209361625,0.987855751902495,0.872662015638374,"UGC"
"191",191,"18",22.19,4.616085409,122.67,-0.570991898,65.33,-1.959291977,67,-2.342834148,30,-2.240470752,186,-0.843462206,27,-0.503071129,75,-1.071407155,36,-2.095583175,-1.778397194,-2.059072829,-0.210490368151518,-0.936832581305614,-1.14234648207066,-1.15875059369438,"EPC"
"193",193,"181",17.19,2.846085409,101.33,1.013277401,54.67,0.573339531,66,1.663562087,26,1.102549013,190,1.271509916,12,1.578007153,73.49056604,1.352253581,37,1.142935739,1.088182008,1.259924393,-0.169304717368311,1.24067429113449,1.51900186124372,-0.0977385521344934,"EAC"
"199",199,"187",24.45,3.186085409,120,0.869596654,84.55,-0.065910865,74,1.663562087,29,1.102549013,211,1.539189492,23,1.578007153,85.28301887,1.359966894,40,1.40778337,0.892449222,1.03330007,0.917569837164158,1.32742755886106,1.62503168290048,0.0803558111389392,"EAC"
"201",201,"189",22.95,-3.583914591,126.67,1.013277401,89.76,0.011751027,74,0.1561256,32,-0.339824306,223,0.935398336,25,0.294292934,88,1.474234252,46,0.385124145,0.210332431,0.243528158,1.95845030225646,0.526911008193071,0.64664055914315,-0.141786863193071,"EAC"
"202",202,"19",25.36,3.766085409,113.33,-0.067028974,77.33,0.907436919,73,0.750905434,29,1.102549013,207,1.10054546,21,0.904086171,82.28301887,1.474234252,40,1.678754225,0.673465598,0.779755343,0.718014566590492,0.946994551426835,1.16006655838512,0.731759673573165,"UGC"
"204",204,"191",18.69,5.256085409,102,1.013277401,61.24,0.739269791,68,1.421900249,22,1.102549013,196,1.185291298,15,1.578007153,75.24528302,1.05175272,33,1.142935739,1.069249114,1.238003413,-0.538925678391243,1.228021366935,1.50353746051893,-0.0850856279350032,"EAC"
"205",205,"193",22.81,3.446085409,106.67,-0.931274074,66.67,0.573339531,73,1.421900249,30,1.102549013,199,1.359219943,22,0.294292934,80.20754717,1.437644641,37,2.239068699,0.54162868,0.627111256,0.207770638601617,0.942852428056351,1.1550040562597,1.29621627094365,"UGC"
"208",208,"2",24.62,-1.663914591,134.67,0.797216126,81.82,0.965892523,71,-0.368379615,28,0.304076256,210,-0.370349867,24,1.578007153,83.73584906,-0.002253714,40,0.14476127,0.424701323,0.491729832,0.812896285317857,0.148662834156537,0.184345737448389,-0.00390156415653774,"EAC"
"210",210,"201",22.88,1.986085409,106.67,-0.426770997,62.67,-0.21994689,66,-0.368379615,25,-0.035776103,191,-0.482794231,16,-0.738283726,74.83018868,-0.125240424,38,-0.539616645,-0.262718401,-0.304181947,0.0243092795182935,-0.403915609284613,-0.491015494985007,-0.135701035715387,"EAC"
"214",214,"205",17.07,-3.553914591,88,-0.354930623,32,0.840408974,58,1.663562087,19,0.682542295,152,1.631487019,8,0.904086171,56.90566038,1.380584065,32,1.142935739,0.707895683,0.819619358,-1.41551336886082,1.11616578668471,1.36682759890734,0.0267699523152857,"EAC"
"215",215,"206",24.84,3.026085409,125.33,1.085657929,80,0.410299723,71,0.1561256,29,0.304076256,207,0.473411677,25,0.013034742,83.71698113,0.549385046,45,1.142935739,0.489039877,0.566222622,1.51006732314759,0.426530353679181,0.523955348835645,0.716405385320818,"UGC"
"216",216,"207",23.35,-3.043914591,147.52,-0.067028974,93.02,-0.065910865,76,-0.828317379,30,-0.339824306,220,-0.312486205,29,-1.163993086,89.26415094,-0.792009575,43,-1.366497347,-0.325270381,-0.376606197,1.61396517196668,-0.476828004917498,-0.580129006304131,-0.889669342082502,"UPC"
"217",217,"208",23.51,0.656085409,129.33,-0.354930623,107.63,-0.949487599,74,-1.576149195,26,-1.782380296,213,-2.67459557,21,-2.386736036,85.39622642,-1.970632947,42,-0.539616645,-1.165736928,-1.349719423,1.19505985807919,-2.04991567310425,-2.50275635256167,1.51029902810425,"EPC"
"218",218,"209",22.44,-1.283914591,113.33,2.23132284,64,0.739269791,67,0.965801985,27,1.102549013,197,0.330096252,22,0.904086171,77.01886792,0.900179758,37,1.40778337,1.259735907,1.458553796,0.020673971111905,0.641844122035268,0.787111781524702,0.765939247964731,"UGC"
"219",219,"21",20.3,5.266085409,105.33,0.941437028,77.33,0.491533654,70,1.421900249,28,0.682542295,201,2.01654588,21,1.232951274,83,1.758364907,34,1.678754225,0.884353307,1.023926416,0.0328453784570575,1.54690060428128,1.89327158295496,0.131853620718717,"EAC"
"222",222,"213",16.85,3.646085409,120,1.255806183,65.33,0.573339531,63,1.421900249,27,-0.035776103,167,0.621974035,14,0.904086171,53,1.232697108,36,1.40778337,0.803817465,0.93068,-1.07994562060234,0.737691206065831,0.904256063145458,0.670092163934168,"UGC"
"225",225,"216",16.95,1.926085409,109.33,-0.354930623,77.33,-1.417772325,69,-1.350555732,31,-1.947077367,204,-1.462865546,20,-0.738283726,77.37735849,-0.587497319,35,-0.317608215,-1.267584012,-1.467640528,-0.196440542122291,-1.18659495002039,-1.44760598531919,0.868986735020389,"EPC"
"227",227,"218",22.4,4.196085409,138.67,0.365093576,77.73,1.634970912,73,1.189390714,32,0.682542295,217,0.621974035,22,1.578007153,84.24528302,1.344550144,42,1.678754225,0.967999374,1.120773929,1.11662742478532,0.896226996075362,1.09801846520167,0.782527228924637,"UGC"
"228",228,"219",22.03,4.416085409,108,-0.138869348,61.33,-1.727349402,71,-1.680715639,30,-2.062177804,201,-1.748770706,25,-0.252693548,79.88679245,-1.239519683,38,-0.755508785,-1.402278048,-1.623592658,0.311814215921722,-1.2573337808337,-1.53406296627101,0.501824995833701,"EPC"
"230",230,"220",18.92,4.956085409,129.33,-0.426770997,72,-0.21994689,71,0.5444753,30,-0.339824306,216,2.427941224,25,0.591254207,84.50943396,1.095836296,41,0.63160695,-0.110516723,-0.127959031,0.997987646116776,1.37369970793278,1.68158549167704,-0.742092757932783,"UPC"
"231",231,"221",18.02,4.426085409,121.33,0.005351553,69.33,0.329039454,74,1.189390714,29,0.682542295,216,-0.132142974,19,-1.354899639,84.54716981,0.605052048,40,0.63160695,0.551581004,0.638634306,0.867314946180889,-0.0547752678473087,-0.06429625885826,0.686382217847307,"UGC"
"232",232,"223",19.03,0.816085409,121.33,-0.067028974,93.85,0.410299723,73,0.1561256,32,0.682542295,203,0.124662443,25,-1.354899639,82.30188679,0.241027922,40,0.63160695,0.295484661,0.342119544,0.719225879503468,-0.0505392738118127,-0.0591190280300404,0.682146223811812,"UGC"
"233",233,"224",21.88,-0.023914591,120,-0.067028974,73.33,-0.21994689,62,-1.229160995,28,-0.339824306,116,-0.069725257,13,1.232951274,50.30188679,-1.043557637,29,0.14476127,-0.463990291,-0.537219584,-1.90125663545961,0.0242281127715344,0.0322616527549335,0.120533157228467,"EAC"
"235",235,"226",21.5,2.126085409,80,-1.795519174,76,0.410299723,74,-1.576149195,30,-1.250106035,197,-1.53146455,18,-1.354899639,79.83018868,-1.449193157,36,-1.16894812,-1.05286867,-1.219037726,0.0645286409413164,-1.25354502811996,-1.52943235367201,0.084596908119964,"EPC"
"236",236,"227",22.94,4.346085409,114.67,0.869596654,64,-0.519754225,68,0.965801985,24,1.102549013,202,1.448440159,24,1.232951274,82.22641509,1.162614285,40,1.142935739,0.604548357,0.699961234,0.71438390950929,1.16468991389394,1.42613377478835,-0.0217541748939414,"EAC"
"237",237,"228",20.73,0.316085409,117.33,0.581154851,64,0.491533654,69,0.750905434,29,0.304076256,193,0.124662443,24,0.013034742,77.9245283,0.525093518,43,0.884210536,0.531917549,0.615867465,0.86197830153935,0.219523056089606,0.270951082595767,0.664687479910393,"UGC"
"241",241,"231",16.85,4.456085409,124,0.797216126,58.67,0.011751027,68,0.965801985,28,1.102549013,194,0.621974035,20,-0.738283726,73.83018868,0.483424893,37,-0.317608215,0.719329538,0.832857761,-0.151775748676793,0.472580862199588,0.580238268587,-0.79018907719959,"UPC"
"242",242,"232",20.19,-3.693914591,129.33,-0.642832272,66.67,-0.143532136,66,1.189390714,28,1.102549013,201,0.935398336,21,0.294292934,68,1.049313804,39,1.678754225,0.37639383,0.435798207,-0.180860688137077,0.571835590924393,0.701547372682671,1.10691863407561,"UGC"
"244",244,"234",20.18,-0.763914591,97.33,-0.067028974,61.33,-0.065910865,70,-1.229160995,31,-0.610761311,205,-1.53146455,15,-0.503071129,78.86792453,-1.249772242,43,-0.96528561,-0.493215536,-0.571057305,0.917025186142788,-1.00884049248106,-1.23035453271693,0.0435548824810629,"EPC"
"245",245,"235",20.93,-2.543914591,121.33,-0.931274074,58.67,-0.737758241,74,-0.368379615,28,-0.610761311,208,-0.537405506,20,-1.842485352,83.81132075,-0.231525318,39,-0.089482551,-0.66204331,-0.766530332,0.687916324774628,-0.783241752811363,-0.954627810715374,0.693759201811363,"UGC"
"247",247,"237",17.96,2.716085409,134.67,2.705037185,98.33,0.853660502,76,0.5444753,31,1.567141763,214,1.359219943,25,0.013034742,85.20754717,0.459468012,40,1.142935739,1.417578688,1.641308122,0.912375933961732,1.13409804822785,1.38874440438507,0.00883769077214974,"EAC"
"248",248,"238",23.12,1.866085409,156,1.620409584,82.67,1.484277296,75,1.663562087,31,0.304076256,212,1.820803717,28,1.578007153,87.32075472,1.684794523,41,1.678754225,1.268081306,1.468216307,1.19448610073782,1.55638114900788,1.90485870229827,0.122373075992123,"EAC"
"249",249,"239",20.18,0.716085409,141.82,1.255806183,80,0.573339531,75,1.663562087,31,0.682542295,219,0.854960526,21,0.294292934,86.1509434,1.367690091,41,1.678754225,1.043812524,1.208552293,1.11118034480391,0.785116166116116,0.962218837205564,0.893638058883882,"UGC"
"250",250,"24",24.85,1.596085409,141.82,1.085657929,96.32,0.656333036,75,1.189390714,32,1.102549013,195,1.10054546,20,1.939406956,80.28301887,0.817785013,36,1.142935739,1.008482673,1.167646506,0.0920644844389506,1.16795562995388,1.43012513212268,-0.0250198909538853,"EAC"
"253",253,"242",20.1,-0.393914591,120,0.725375752,68,-0.065910865,62,1.421900249,30,1.102549013,131,1.820803717,21,0.904086171,58.03773585,1.336856578,33,1.40778337,0.795978537,0.921603894,-1.27221201780909,1.28545415732667,1.57373180226606,0.122329212673329,"EAC"
"254",254,"243",18.66,3.216085409,125.33,0.437474103,70.67,1.364534528,68,1.189390714,28,1.567141763,196,1.917861794,24,1.232951274,78.47169811,1.474234252,40,2.239068699,1.139635277,1.319498277,0.484379946002544,1.53704954227712,1.88123161748964,0.702019156722878,"UGC"
"261",261,"25",17.75,4.096085409,121.33,1.085657929,70.67,0.656333036,62,1.421900249,28,-0.035776103,196,0.935398336,13,0.294292934,76,1.758364907,34,1.40778337,0.782028778,0.905452512,-0.387264081693544,0.80405179570972,0.985361958858301,0.60373157429028,"UGC"
"262",262,"250",18.95,4.886085409,148.57,0.869596654,80,0.853660502,75,0.5444753,31,-0.035776103,214,0.775922446,21,0.904086171,84.11320755,0.909678374,42,0.63160695,0.557989088,0.646053747,1.10776080470525,0.766067182248981,0.938937173988671,-0.134460232248981,"EAC"
"263",263,"251",16.27,0.666085409,112,-0.293893313,61.33,0.00882032,68,-0.528591259,28,-0.610761311,212,-0.983252354,24,-0.252693548,81,-0.370320551,44,-0.755508785,-0.356106391,-0.412308901,1.18920314192091,-0.63038528976275,-0.767806680620176,-0.12512349523725,"EAC"
"264",264,"252",24.22,3.146085409,112,-0.642832272,40,-0.295729157,65,-0.368379615,19,-0.851164447,200,-0.482794231,23,-1.163993086,78.73584906,-0.098668887,35,0.14476127,-0.539526373,-0.624677152,-0.117846894486074,-0.52972077745758,-0.644774539392671,0.674482047457581,"UGC"
"265",265,"253",23.15,3.106085409,113.33,-0.499151524,74.67,-2.014627359,75,-1.466156694,30,-1.67740746,219,-1.197935015,25,-0.252693548,87.96226415,-1.013966521,44,-1.74326023,-1.414335759,-1.637553378,1.66016858273915,-0.999718760303523,-1.21920595397942,-0.743541469696475,"EPC"
"266",266,"254",24.48,1.186085409,84,0.581154851,41.33,-0.065910865,58,-0.026231123,25,0.304076256,190,1.185291298,16,-0.252693548,66.39622642,0.720602567,34,1.955849081,0.19827228,0.229564613,-0.851550429295678,0.638962261855911,0.783589572749582,1.31688681914409,"UGC"
"268",268,"256",21.3,-2.663914591,128,-1.651298273,74.67,-1.845227782,75,-1.466156694,30,-1.782380296,222,-1.957597081,24,-2.303374349,87.35849057,-1.514925663,41,-1.16894812,-1.686265761,-1.952400748,1.19721035548641,-1.86790989892984,-2.28030894185388,0.698961778929839,"EPC"
"269",269,"258",22.31,5.106085409,130.67,0.365093576,80,0.739269791,74,0.5444753,31,0.304076256,218,0.547028348,21,1.232951274,84.20754717,0.907302137,42,1.955849081,0.488228731,0.565283457,1.1140913062055,0.683910901836337,0.838525789052812,1.27193817916366,"UGC"
"272",272,"262",18.26,2.706085409,125.33,-0.283090249,53.33,-0.21994689,65,-0.200995735,26,-0.339824306,205,-0.132142974,20,0.294292934,76.81132075,0.128682119,37,-0.089482551,-0.260964295,-0.302150999,0.00901021502074068,-0.0541468421133348,-0.0635281970867105,-0.0353357088866647,"EAC"
"273",273,"263",16.51,0.566085409,108,-0.715212799,45.33,0.573339531,63,0.346288694,30,-0.035776103,178,0.124662443,18,0.013034742,75,0.817785013,38,-0.755508785,0.042159831,0.048813708,0.0333699946342598,0.0858978795782945,0.107634425994375,-0.841406664578294,"UPC"
"274",274,"264",16.51,4.366085409,101.33,-2.227641725,56,-2.793042779,62,-2.522069701,24,-2.216040637,169,-2.047843313,21,-2.458033425,70,-2.044587804,35,-2.262582622,-2.439698711,-2.824744293,-0.57780329426871,-2.04239054441156,-2.49355914219554,-0.220192077588442,"EPC"
"276",276,"266",24.96,-2.883914591,89.33,0.077191927,50.67,-0.143532136,62,-0.828317379,28,-0.339824306,164,-1.53146455,21,-1.531462466,74,-1.730016086,36,-0.317608215,-0.308620474,-0.357328517,-0.263268315638619,-1.14813065806874,-1.40059493752049,0.830522443068737,"EPC"
"277",277,"267",17.41,0.896085409,126.67,0.149032301,58.67,-0.065910865,65,1.421900249,24,0.304076256,206,1.017253918,22,0.904086171,78,1.403862537,35,1.40778337,0.452274485,0.523654731,-0.160752746374381,0.798833288853793,0.978983901111907,0.608950081146207,"UGC"
"278",278,"268",20.26,2.616085409,168.65,0.437474103,96.67,0.090023366,76,-0.026231123,32,-1.063496366,214,-0.069725257,24,-0.738283726,90,-0.044969388,41,-1.74326023,-0.140557505,-0.162741001,1.39373374858959,-0.149410725320839,-0.179959690810484,-1.59384950467916,"UPC"
"279",279,"269",19.26,-2.783914591,102.67,-0.499151524,61.33,0.573339531,63,0.1561256,24,1.102549013,194,0.330096252,18,-0.252693548,65,0.167157974,37,-0.539616645,0.333215655,0.385805434,-0.557828192001312,0.180367330276146,0.223094964507767,-0.719983975276146,"UPC"
"280",280,"27",23.71,4.096085409,148.57,0.221412828,96.92,0.98501017,76,-0.681836275,32,-0.610761311,222,0.854960526,25,0.294292934,88.98113208,0.57602551,45,-0.317608215,-0.021543647,-0.024943774,1.88176014593329,0.537550699544868,0.659644387195712,-0.855158914544868,"UPC"
"281",281,"270",22.67,3.496085409,133.33,0.077191927,82.67,-0.371433657,76,-1.10178426,31,-0.851164447,216,-1.197935015,24,-0.958524173,86,-0.672293284,43,-0.089482551,-0.561797609,-0.650463348,1.37673197137119,-0.863608296973019,-1.05285178046241,0.774125745973019,"EPC"
"282",282,"271",24.56,2.666085409,124,1.085657929,77.33,0.598053804,75,0.965801985,29,1.567141763,221,1.359219943,24,0.294292934,90,0.974236542,43,1.142935739,1.05416387,1.220537341,1.66987358010605,1.07481371931036,1.31628711272461,0.0681220196896344,"EAC"
"284",284,"273",23.02,-1.573914591,134.67,-0.931274074,81.82,-1.287800979,75,-1.10178426,29,-1.554992181,214,-1.156765001,23,-2.207588062,88,-1.238234621,44,-1.74326023,-1.218962874,-1.411345756,1.66293243900402,-1.29702399895231,-1.58257234071784,-0.446236231047688,"EPC"
"285",285,"274",21.66,-0.813914591,126.67,0.581154851,69.33,0.248971844,68,0.5444753,30,0.682542295,206,1.271509916,21,1.232951274,76,1.00801562,36,0.884210536,0.514286073,0.5954533,-0.156308956217205,0.970709759578138,1.18905127973027,-0.0864992235781378,"EAC"
"286",286,"275",21.71,-1.713914591,130.67,0.149032301,74.67,0.090023366,68,1.189390714,28,0.304076256,200,1.271509916,25,-0.503071129,80,1.01285823,36,0.63160695,0.433130659,0.501489529,0.074818634066442,0.666077654543289,0.816729998766243,-0.03447070454329,"EAC"
"287",287,"276",20.78,-0.703914591,160,0.149032301,100.54,1.634970912,75,0.965801985,31,1.567141763,220,0.260363295,26,1.232951274,89,0.732075678,42,0.63160695,1.07923674,1.249567338,1.45443137526981,0.61525328648181,0.754612469103136,0.0163536635181885,"EAC"
"288",288,"277",18.94,2.146085409,145.71,0.077191927,105.88,0.329039454,69,-0.968234398,31,-0.035776103,207,-2.508873107,17,-1.693910723,83,-1.861604596,35,-1.74326023,-0.14944478,-0.173030911,0.146710034384653,-1.55055987744408,-1.89244382665198,-0.192700352555924,"EPC"
"289",289,"278",22.11,-1.273914591,138.67,-0.283090249,83.18,0.491533654,75,1.663562087,31,0.682542295,217,1.185291298,27,1.232951274,88,1.461141628,37,1.955849081,0.638636947,0.739429858,0.730338909918634,0.954642305247324,1.16941364115112,1.00120677575268,"UGC"
"293",293,"282",19.58,0.996085409,117.33,-0.067028974,70.67,-0.21994689,71,0.1561256,31,0.304076256,212,-0.370349867,25,0.904086171,85,0.226564663,42,1.40778337,0.043306498,0.050141348,1.16782155897748,-0.022035281615942,-0.0242814560487778,1.42981865161594,"UGC"
"295",295,"285",20.93,-2.883914591,150.73,0.437474103,82.33,0.248971844,73,-0.200995735,31,-1.41322975,218,-0.694976298,24,-0.252693548,80,0.021240794,38,-0.539616645,-0.231944885,-0.268551599,0.31867899685222,-0.50248897725725,-0.611491840143413,-0.0371276677427501,"EAC"
"299",299,"290",23.15,1.786085409,129.33,-0.138869348,50.67,1.935315699,73,1.189390714,31,0.682542295,205,0.621974035,26,-0.252693548,86,0.943056631,40,0.63160695,0.91709484,1.061835383,0.967365371735278,0.562507584890928,0.690146686091142,0.0690993651090707,"EAC"
"300",300,"291",18.4,0.446085409,74.67,-1.147335349,25.33,-0.371433657,65,0.346288694,21,1.102549013,181,0.401106703,20,-1.354899639,76,0.330935765,39,1.40778337,-0.017482825,-0.020242053,0.214322258809842,-0.00300297600611024,-0.00102017699370016,1.41078634600611,"UGC"
"301",301,"292",24.8,1.196085409,112,0.149032301,66.67,-0.519754225,73,1.189390714,28,-0.035776103,218,0.621974035,26,-0.252693548,88,0.919193879,45,0.385124145,0.195723172,0.226613192,1.80907623030012,0.351125400677784,0.431795434537378,0.0339987443222161,"EAC"
"306",306,"297",23.02,5.116085409,130.67,1.255806183,66.67,1.800613199,70,1.421900249,27,1.567141763,217,-0.253507611,27,-0.252693548,83,0.492166826,41,-0.317608215,1.511365349,1.749896668,0.897657072271001,0.33340199362758,0.410133890967557,-0.651010208627583,"UPC"
"307",307,"298",24.41,1.236085409,145.12,0.293253202,98.33,0.347785989,74,-0.200995735,31,-0.610761311,222,-2.069039878,23,-0.958524173,85,-1.043557637,44,-1.557934351,-0.042679464,-0.049415353,1.45041991167008,-1.19652886184794,-1.4597472098175,-0.361405489152059,"EPC"
"311",311,"301",24.39,0.366085409,109.33,0.077191927,56,0.011751027,64,-0.968234398,30,0.682542295,202,-2.342880814,24,0.013034742,74,-1.446882595,38,-0.96528561,-0.049187287,-0.056950274,-0.0194079528528412,-1.20114078652305,-1.46538390297743,0.235855176523047,"EPC"
"313",313,"303",19.18,-0.403914591,114.67,-3.019506298,58.67,-1.481295073,68,-1.466156694,29,-1.947077367,194,-1.628818839,22,-1.693910723,81,-1.450347333,37,-2.423475709,-1.978508858,-2.290767127,0.256609612835522,-1.6537475863073,-2.01855981806826,-0.769728122692697,"EPC"
"314",314,"304",20.84,4.296085409,93.33,-0.210709722,58.67,0.939809587,70,1.663562087,26,1.102549013,205,1.448440159,19,-0.503071129,76,1.385749353,37,1.678754225,0.873802741,1.011710707,-0.0359921740316693,0.971300619608736,1.18977342870875,0.707453605391262,"UGC"
"315",315,"305",18.29,-3.523914591,128,0.149032301,68.18,0.16949459,68,-0.026231123,26,0.304076256,211,-1.391196391,21,-0.958524173,83,-0.643208329,39,-0.96528561,0.149093006,0.172623618,0.634431718960443,-0.869384444071489,-1.05991138597081,-0.0959011659285121,"EPC"
"316",316,"306",21.26,-1.623914591,138.67,1.085657929,80,0.885899593,73,1.421900249,30,1.102549013,206,0.698266199,21,0.013034742,90,1.05663376,40,0.63160695,1.124001696,1.301397325,1.26050698047014,0.648694716411119,0.795484576221079,-0.0170877664111211,"EAC"
"317",317,"307",21.9,3.816085409,133.33,0.005351553,74.67,-0.21994689,75,-1.229160995,29,-1.250106035,219,-0.253507611,27,-1.354899639,86,-0.473011235,42,-0.539616645,-0.673465592,-0.779755336,1.23704753009544,-0.469683385736575,-0.571396854566096,-0.069933259263424,"EAC"
"322",322,"311",23.35,-3.463914591,122.67,-0.354930623,73.33,-0.371433657,76,-0.026231123,29,-0.035776103,204,0.935398336,21,0.904086171,89,0.57602551,39,1.678754225,-0.197092877,-0.228199071,1.05475063171853,0.508613418331268,0.624277249487652,1.17014080666873,"UGC"
"325",325,"315",21.41,4.746085409,116,-1.867359548,62.67,-1.417772325,72,-1.466156694,28,-0.851164447,203,-0.537405506,25,-1.163993086,83,-0.859065992,38,-0.755508785,-1.400613254,-1.621665117,0.507660866719174,-0.774872043639183,-0.944398354302939,0.0193632586391852,"EAC"
"328",328,"32",20.23,4.516085409,122.67,0.293253202,60,0.248971844,62,0.965801985,27,0.304076256,165,0.124662443,15,0.013034742,59,1.202557614,33,1.678754225,0.453025822,0.524524647,-1.24060923526587,0.26121979210469,0.321912822703162,1.41753443289531,"UGC"
"329",329,"320",23.37,2.576085409,141.82,0.653535379,68,0.739269791,73,1.189390714,29,1.102549013,205,1.448440159,25,0.013034742,81,0.969427965,40,1.142935739,0.921186224,1.066572491,0.636922630868146,1.03818319933716,1.27151730056958,0.104752539662838,"EAC"
"330",330,"321",22.36,3.096085409,141.82,-0.426770997,87,-1.221868296,71,-1.10178426,30,-1.063496366,215,0.260363295,21,-0.738283726,81,-0.30790751,41,-0.089482551,-0.95347998,-1.10396301,0.770149398987592,-0.201885000411026,-0.244093736422656,0.112402449411027,"EAC"
"331",331,"322",17.25,5.146085409,124,-0.499151524,61.33,-0.809399903,64,0.1561256,29,0.304076256,206,0.473411677,22,-0.252693548,64,0.278441023,38,-0.539616645,-0.212087393,-0.245560097,-0.474038334547608,0.220966720941822,0.272715529409402,-0.760583365941822,"UPC"
"332",332,"323",19.07,-1.473914591,156,0.365093576,93.16,-0.809399903,73,-0.528591259,29,-0.610761311,201,0.401106703,19,-0.252693548,81,0.106567163,41,-0.089482551,-0.395914724,-0.458399987,0.770149398987592,0.0318981885093116,0.0416360173625429,-0.121380739509311,"EAC"
"333",333,"324",21.26,-3.223914591,164.21,-0.570991898,78.67,-1.221868296,74,-0.828317379,30,0.682542295,218,-1.114725156,21,-0.738283726,88,-0.081489395,41,0.14476127,-0.48465882,-0.561150124,1.2438786960707,-0.867639864694447,-1.05777916150179,1.01240113469445,"EPC"
