"","Model","P-Val","Sig"
"1","WJ3NoImputeInt-10_70",0.781781425711175,NA
"2","WJ3NoImputeInt-20_65",0.274453007727416,NA
"3","WJ3NoImputeInt-20_70",0.393252166650802,NA
"4","WJ3NoImputeInt-15_65",0.459902337605581,NA
"5","WJ3NoImputeNoInt-20_70",0.558475017185269,NA
"6","WJ3NoImputeNoInt-15_70",0.651637849590657,NA
"7","WJ3NoImputeNoInt-20_65",0.408122341929511,NA
"8","WJ3NoImputeNoInt-15_65",0.512267575615856,NA
"9","WJ3NoImputeNoInt-10_70",0.701720953055204,NA
