"","Model","P-Val","Sig"
"1","WJ3NoImputeInt-10_70",0.801353082751957,NA
"2","WJ3NoImputeInt-20_65",0.287994054612825,NA
"3","WJ3NoImputeInt-20_70",0.501354779862291,NA
"4","WJ3NoImputeInt-15_65",0.336973418150292,NA
"5","WJ3NoImputeNoInt-20_70",0.715846968147693,NA
"6","WJ3NoImputeNoInt-15_70",0.725746031325617,NA
"7","WJ3NoImputeNoInt-20_65",0.327992959183046,NA
"8","WJ3NoImputeNoInt-15_65",0.363710612322324,NA
"9","WJ3NoImputeNoInt-10_70",0.960441225213097,NA
