"SubjectID","age.tested","age.tested.c","towre.w.ipm","towre.w.ipm.cs","towre.nw.ipm","towre.nw.ipm.t","wj3.wid.raw","wj3.wid.t","wj3.watt.raw","wj3.watt.t","ppvt.raw","ppvt.t","wasi.matr.raw","wasi.matr.t","gm.rcomp.raw","gm.rcomp.cs","decode","Pred1","stdPred1","CDI.1","Pred2","stdPred2","CDI.2"
"81",19.36,-0.955121951,90.67,-1.270514681,46.67,-0.722763039,60,-0.838838045,26,-0.152373326,171,-0.961475138,16,-0.72507002,23,-0.876335556,-0.746122272735004,-0.813902082031298,-1.0401437471787,-0.0624334739687025,-0.832162762108553,-1.044032207522,-0.0441727938914479
"84",21.01,0.694878049,96,-0.963015097,36,-1.26098495,59,-0.990220912,19,-1.449419641,180,-0.543351331,13,-1.342148869,26,-0.566100999,-1.16591014998955,-0.769547734185874,-0.9834601502343,0.203446735185874,-0.890031139269263,-1.11663392956705,0.323930140269263
"86",21.64,1.324878049,118.67,0.344867749,56,-0.228423505,65,-0.018295839,28,0.383675823,169,-1.04756346,22,0.804918561,26,-0.566100999,0.12045605701197,-0.413093965874152,-0.527922357125275,-0.153007033125848,-0.336106144359786,-0.421679094346145,-0.229994854640215
"87",22.56,2.244878049,124,0.652367333,53.33,-0.371949257,69,0.717168158,25,-0.390302432,213,1.471729267,27,2.370566055,42,1.088483307,0.151820950494249,1.19941934496221,1.53282386097878,-0.110936037962205,0.894133627841588,1.12178091563612,0.194349679158413
"89",17.37,-2.945121951,110.67,-0.116670088,61.33,0.062701635,60,-0.838838045,27,0.105336261,180,-0.543351331,14,-1.14768075,34,0.261191154,-0.196867559222267,-0.529065143742503,-0.676130229020188,0.790256297742502,-0.57108233470842,-0.716480450387601,0.83227348870842
"95",23.31,2.994878049,155.77,2.485249469,90,1.72025961,72,1.316709947,30,1.005666497,206,0.975483309,23,1.097245117,40,0.881660269,1.63197138076248,1.1008421877159,1.40684505347275,-0.219181918715904,1.14216327131961,1.43295914661906,-0.260503002319611
"97",20.24,-0.075121951,125.33,0.729097998,74.67,0.816016453,73,1.525919655,29,0.683499613,210,1.254197846,25,1.713231029,47,1.605540903,0.938633429741306,1.15947390368575,1.48177472142268,0.446066999314252,1.07009814679265,1.3425461715754,0.535442756207356
"98",22.16,1.844878049,106.67,-0.347439007,66.67,0.360195256,63,-0.359418158,28,0.383675823,190,-0.016453179,17,-0.497145172,33,0.157779635,0.0092534785201052,-0.0697821609260956,-0.0891796199814569,0.227561795926096,-0.0882539012528812,-0.110723430040658,0.246033536252881
"99",23.9,3.584878049,117.33,0.267560161,69.33,0.510446429,64,-0.191037682,30,1.005666497,158,-1.47925726,14,-1.14768075,21,-1.083158595,0.398158851273245,-0.85709097390303,-1.09533792448606,-0.226067621096971,-1.13398493119511,-1.42269859324421,0.0508263361951098
"100",18.07,-2.245121951,133.33,1.190635836,83.59,1.337508826,66,0.158851687,29,0.683499613,193,0.155136651,26,2.036760571,37,0.571425711,0.842623990525717,0.575195079208986,0.735082976450806,-0.00376936820898583,0.393498267800353,0.493683307944536,0.177927443199647
"101",24.35,4.034878049,108,-0.270708341,29.33,-1.5801707,48,-2.392648377,0,-2.271044836,184,-0.340727445,19,-0.008547455,19,-1.289981633,-1.62864306346294,-0.553951296151525,-0.707934025066656,-0.736030336848475,-0.472289182294344,-0.592534465664349,-0.817692450705656
"105",18.09,-2.225121951,82.67,-1.732052518,57.33,-0.15634392,68,0.526539925,29,0.683499613,196,0.333214708,21,0.523128096,40,0.881660269,-0.169589225007758,0.204971308425891,0.261947511232366,0.67668896057411,0.218601743888731,0.274257959616334,0.66305852511127
"108",21.86,1.544878049,89.33,-1.347822269,21.33,-1.941759969,55,-1.554849283,26,-0.152373326,153,-1.653268337,20,0.25194701,26,-0.566100999,-1.24920121173004,-1.15122775396715,-1.47123637633081,0.585126754967148,-0.78221203726124,-0.98136397973946,0.216111038261239
"110",17.96,-2.355121951,129.33,0.959866917,76,0.892914054,71,1.112210043,30,1.005666497,204,0.840884092,18,-0.258273678,44,1.295306345,0.992664377752796,0.643014980239283,0.821754883976262,0.652291364760717,0.781438920566033,0.980394026716706,0.513867424433968
"115",22.14,1.824878049,98.67,-0.808976844,18.67,-2.055940891,52,-1.936669159,19,-1.449419641,130,-2.294728857,18,-0.258273678,23,-0.876335556,-1.56275163372545,-1.64870237978717,-2.10699482053839,0.772366823787171,-1.11125630749295,-1.39418323992943,0.234920751492951
"141",17.1,-3.215121951,118.67,0.344867749,60,-0.010501799,67,0.340448985,30,1.005666497,188,-0.127311021,20,0.25194701,35,0.364602673,0.420120358008683,0.0505952218792752,0.0646592566928495,0.314007451120725,-0.011213300660354,-0.0140682179052165,0.375815973660354
"142",16.15,-4.165121951,137.33,1.421404754,68,0.435153811,69,0.717168158,27,0.105336261,212,1.39839893,22,0.804918561,46,1.502129384,0.669765746006178,1.01534178701103,1.29757796946489,0.48678759698897,1.16887060279928,1.46646619056582,0.333258781200723
"148",21.72,1.404878049,110.67,-0.116670088,64,0.210743533,66,0.158851687,28,0.383675823,191,0.040031179,18,-0.258273678,42,1.088483307,0.159150238759432,0.0297099992374784,0.0379685352680316,1.05877330776252,0.0268304699077025,0.033661533503864,1.0616528370923
"151",19.87,-0.445121951,114.67,0.11409883,72,0.662586772,66,0.158851687,29,0.683499613,188,-0.127311021,22,0.804918561,23,-0.876335556,0.404759225515212,0.144649214224408,0.184857587906805,-1.02098477022441,0.113837421438542,0.142820539181282,-0.990172977438542
"152",16.18,-4.135121951,112,-0.039939423,81.61,1.220603728,76,2.182232881,30,1.005666497,220,2.008503557,24,1.400038076,44,1.295306345,1.09214092072838,1.53624920266139,1.96328285361686,-0.240942857661388,1.70157645092545,2.13479946367662,-0.406270105925444
"154",16.69,-3.625121951,117.33,0.267560161,66.67,0.360195256,63,-0.359418158,27,0.105336261,194,0.213768148,16,-0.72507002,20,-1.186570114,0.0934183800220569,0.0103620223128275,0.0132423702140769,-1.19693213631283,-0.0011368865163473,-0.00142633895875345,-1.18543322748365
"155",20.39,0.074878049,112,-0.039939423,50.67,-0.513328126,57,-1.280623764,19,-1.449419641,85,-2.960408258,7,-2.264765233,20,-1.186570114,-0.820827738473271,-2.13928289172214,-2.73394278298416,0.952712777722136,-2.05907719439398,-2.58332024282433,0.872507080393976
"159",21.1,0.784878049,130.67,1.037174505,73.33,0.738855373,71,1.112210043,30,1.005666497,202,0.709400008,24,1.400038076,39,0.77824875,0.973476604501991,0.83057195952964,1.06144737715088,-0.0523232095296396,0.768342271924246,0.963962958643515,0.00990647807575544
"163",21.66,1.344878049,112,-0.039939423,41.33,-0.996046827,59,-0.990220912,17,-1.68187953,169,-1.04756346,18,-0.258273678,30,-0.152454923,-0.927021672983864,-0.821759809240602,-1.05018569940362,0.669304886240601,-0.72220975602746,-0.906085059577147,0.569754833027459
"164",17.08,-3.235121951,121.33,0.49832908,70.67,0.586638059,73,1.525919655,28,0.383675823,208,1.113240293,23,1.097245117,43,1.191894826,0.748640654237239,0.92805115989267,1.18602302694054,0.263843666107331,0.986442205073993,1.2375913460546,0.205452620926008
"166",24.15,3.834878049,116,0.190829496,34.67,-1.325779386,56,-1.419735569,15,-1.864821893,160,-1.405866891,20,0.25194701,36,0.468014192,-1.10487683797714,-0.96916960514183,-1.23857123233134,1.43718379714183,-0.51503584202304,-0.646164466370228,0.983050034023037
"167",24.69,4.374878049,110.67,-0.116670088,64,0.210743533,71,1.112210043,27,0.105336261,228,2.673983874,23,1.097245117,38,0.674837231,0.327904937238741,1.71805313449704,2.19562311552294,-1.04321590349704,1.23133674056703,1.54483626752248,-0.556499509567028
"170",16.03,-4.285121951,113.33,0.036791243,70.67,0.586638059,69,0.717168158,29,0.683499613,174,-0.82776195,18,-0.258273678,19,-1.289981633,0.506024268252762,-0.390788637321502,-0.499416780675428,-0.899192995678498,-0.51404567297326,-0.644922199321161,-0.77593596002674
"171",21.86,1.544878049,85.33333333,-1.57839888,74.67,0.816016453,57,-1.280623764,23,-0.810192496,167,-1.131254935,15,-0.941950193,18,-1.393393152,-0.71329967171814,-0.916024851817047,-1.17065374681966,-0.477368300182953,-0.930553919446608,-1.16747384883345,-0.462839232553392
"176",22.96,2.644878049,106.67,-0.347439007,40,-1.062920004,67,0.340448985,29,0.683499613,188,-0.127311021,22,0.804918561,37,0.571425711,-0.0966026032540841,0.0420330730507317,0.0537170736431396,0.529392637949268,0.103639355700821,0.130026036027496,0.467786355299179
"178",16.04,-4.275121951,106.67,-0.347439007,65.33,0.285016054,74,1.739881792,31,1.351039833,212,1.39839893,22,0.804918561,44,1.295306345,0.7571246679801,1.03567302652773,1.32356071618818,0.259633318472273,1.18155407083573,1.48237888185129,0.113752274164276
"180",18.97,-1.345121951,117.33,0.267560161,66.67,0.360195256,60,-0.838838045,26,-0.152373326,167,-1.131254935,19,-0.008547455,10,-2.220685305,-0.0908639884690821,-0.644983187369239,-0.824270196863256,-1.57570211763076,-0.707975261280291,-0.888226448677872,-1.51271004371971
"181",17.19,-3.125121951,101.33,-0.655515513,54.67,-0.300116126,66,0.158851687,26,-0.152373326,190,-0.016453179,12,-1.525232666,32,0.054368116,-0.237288319499239,-0.309624798921753,-0.395691700141154,0.363992914921754,-0.377281126311949,-0.473337266591045,0.43164924231195
"182",17.53,-2.785121951,130.67,1.037174505,81.73,1.227670654,75,1.958638787,31,1.351039833,218,1.850895455,25,1.713231029,47,1.605540903,1.39363094473969,1.57711930027947,2.01551367771859,0.0284216027205359,1.53924021078427,1.93113225953443,0.0663006922157285
"183",22.45,2.134878049,168.65,3.228325386,81.82,1.232972401,71,1.112210043,32,1.72048734,217,1.773375513,21,0.523128096,47,1.605540903,1.82349879251937,1.49007220122824,1.90426995714819,0.115468701771759,1.8291459095826,2.29484823008911,-0.223605006582601
"190",21.63,1.314878049,122.67,0.575636668,87.06,1.54390794,69,0.717168158,30,1.005666497,209,1.183316317,23,1.097245117,41,0.985071788,0.96059481576404,1.04298663680392,1.33290730242475,-0.0579148488039178,1.02753494974292,1.28914634332429,-0.0424631617429215
"193",22.81,2.494878049,106.67,-0.347439007,66.67,0.360195256,73,1.525919655,30,1.005666497,199,0.517921903,22,0.804918561,36,0.468014192,0.636085600233739,0.567305535053521,0.725000363072249,-0.0992913430535202,0.569132943776409,0.714034742567852,-0.101118751776408
"201",22.88,2.564878049,106.67,-0.347439007,62.67,0.136820783,66,0.158851687,25,-0.390302432,191,0.040031179,16,-0.72507002,29,-0.255866442,-0.110517242245279,-0.097486023721096,-0.124584369882132,-0.158380418278904,-0.133823525715194,-0.167895125036044,-0.122042916284805
"202",22.84,2.524878049,109.33,-0.193977676,28,-1.642003206,58,-1.137467559,20,-1.312620503,176,-0.735507974,20,0.25194701,33,0.157779635,-1.07151723598513,-0.604685927609269,-0.772771443276383,0.762465562609268,-0.42158462537669,-0.528920479436094,0.579364260376689
"204",22.18,1.864878049,96,-0.963015097,65.33,0.285016054,61,-0.683273436,21,-1.161028857,187,-0.181694823,19,-0.008547455,28,-0.359277961,-0.630575333982843,-0.240546285302967,-0.307411321470463,-0.118731675697033,-0.236120809041744,-0.296237395796665,-0.123157151958257
"205",17.07,-3.245121951,88,-1.424552934,32,-1.454163167,58,-1.137467559,19,-1.449419641,152,-1.686486226,8,-2.140876214,12,-2.013862267,-1.36640082524029,-1.57915149646357,-2.01811076679959,-0.434710770536432,-1.32746492676015,-1.66543878311127,-0.686397340239853
"209",22.44,2.124878049,113.33,0.036791243,64,0.210743533,67,0.340448985,27,0.105336261,197,0.394040219,22,0.804918561,39,0.77824875,0.173330005505373,0.386894648131489,0.494440373005224,0.391354101868511,0.380595601209544,0.47749560994042,0.397653148790456
"210",24.1,3.784878049,77.33,-2.040129024,4,-2.606556129,45,-2.696485624,9,-2.178942323,148,-1.814234716,6,-2.376230301,13,-1.910450748,-2.38052827497296,-1.88647298559346,-2.41085890240291,-0.0239777624065451,-1.88585744133438,-2.36599857283142,-0.0245933066656232
"213",16.85,-3.465121951,120,0.421598414,65.33,0.285016054,63,-0.359418158,27,0.105336261,167,-1.131254935,14,-1.14768075,26,-0.566100999,0.113133142772238,-0.776864680633865,-0.992811000003686,0.210763681633865,-0.806830959440029,-1.01225090335422,0.240729960440029
"216",16.95,-3.365121951,109.33,-0.193977676,77.33,0.970118678,69,0.717168158,31,1.351039833,204,0.840884092,20,0.25194701,42,1.088483307,0.711087248257168,0.645236453285066,0.824593863442015,0.443246853714935,0.714744901839912,0.89671964621397,0.37373840516009
"217",23.23,2.914878049,120,0.421598414,61.33,0.062701635,61,-0.683273436,25,-0.390302432,176,-0.735507974,17,-0.497145172,28,-0.359277961,-0.147318954724737,-0.491641832188135,-0.628304299623925,0.132363871188134,-0.504134177089159,-0.632487226983338,0.144856216089158
"219",22.03,1.714878049,108,-0.270708341,61.33,0.062701635,71,1.112210043,30,1.005666497,201,0.644812863,25,1.713231029,38,0.674837231,0.477467458490337,0.728196215477725,0.93061408358188,-0.0533589844777245,0.658529609906685,0.826191886496727,0.0163076210933161
"221",18.02,-2.295121951,121.33,0.49832908,69.33,0.510446429,74,1.739881792,29,0.683499613,216,1.696704364,19,-0.008547455,44,1.295306345,0.858039228483415,1.11271118244564,1.42201329167434,0.182595162554361,1.33471270796166,1.67453185635988,-0.0394063629616561
"224",21.88,1.564878049,120,0.421598414,73.33,0.738855373,62,-0.523481815,28,0.383675823,116,-2.573862476,13,-1.342148869,14,-1.807039229,0.255161948780187,-1.52607850193274,-1.95028498698873,-0.28096072706726,-1.89390602669663,-2.37609633582387,0.0868667976966311
"227",22.94,2.624878049,114.67,0.11409883,64,0.210743533,68,0.526539925,24,-0.609295646,202,0.709400008,24,1.400038076,35,0.364602673,0.0605216604991522,0.622048051378879,0.794959744324407,-0.257445378378878,0.546277486413271,0.685360263619139,-0.18167481341327
"228",20.73,0.414878049,117.33,0.267560161,64,0.210743533,69,0.717168158,29,0.683499613,193,0.155136651,24,1.400038076,45,1.398717864,0.469742866251006,0.406651261922459,0.519688764369614,0.992066602077541,0.380612195384006,0.477516429007775,1.018105668616
"230",22.61,2.294878049,124,0.652367333,52,-0.442843314,72,1.316709947,31,1.351039833,199,0.517921903,24,1.400038076,42,1.088483307,0.71931844973813,0.674265429437954,0.861692070582686,0.414217877562046,0.631231335084971,0.791943444460564,0.45725197191503
"231",16.85,-3.465121951,124,0.652367333,58.67,-0.083337945,68,0.526539925,28,0.383675823,194,0.213768148,20,0.25194701,40,0.881660269,0.369811284003396,0.222284391259561,0.284073139426222,0.659375877740439,0.204910123831305,0.257080439828712,0.676750145168696
"233",21.52,1.204878049,116,0.190829496,98.31,2.225754524,74,1.739881792,30,1.005666497,208,1.113240293,20,0.25194701,45,1.398717864,1.29053307724636,0.958289899678508,1.22466727764851,0.440427964321493,1.1371966489565,1.42672801739096,0.261521215043498
"234",20.18,-0.135121951,97.33,-0.886284432,61.33,0.062701635,70,0.912377121,31,1.351039833,205,0.907791648,15,-0.941950193,45,1.398717864,0.359958539242753,0.438986553928016,0.561012349275204,0.959731310071985,0.538247425925173,0.675285741951756,0.860470438074829
"236",19.94,-0.375121951,110.67,-0.116670088,61.33,0.062701635,68,0.526539925,26,-0.152373326,170,-1.004821374,23,1.097245117,29,-0.255866442,0.0800495364986482,-0.36601636883529,-0.467758525048167,0.11014992683529,-0.378774973843024,-0.475211449150677,0.122908531843024
"237",17.96,-2.355121951,134.67,1.267943423,98.33,2.22698327,76,2.182232881,31,1.351039833,214,1.545886673,25,1.713231029,46,1.502129384,1.75704985174392,1.50117097499755,1.91845387483557,0.000958409002447409,1.33489556098494,1.67476126394002,0.167233823015062
"240",20.97,0.654878049,124,0.652367333,73.64,0.75667776,67,0.340448985,26,-0.152373326,147,-1.844914604,17,-0.497145172,24,-0.772924037,0.399280188011611,-0.975780260156685,-1.24701946170688,0.202856223156685,-1.13685543730048,-1.42629993298476,0.363931400300475
"242",20.1,-0.215121951,120,0.421598414,68,0.435153811,62,-0.523481815,30,1.005666497,131,-2.271813523,21,0.523128096,31,-0.049043403,0.334734226780263,-1.07693515325906,-1.37629254243284,1.02789175025906,-1.18919389608396,-1.49196381407671,1.14015049308396
"243",18.66,-1.655121951,125.33,0.729097998,70.67,0.586638059,68,0.526539925,28,0.383675823,196,0.333214708,24,1.400038076,39,0.77824875,0.556487951258933,0.512309770426917,0.654717337682999,0.265938979573084,0.458794021056968,0.575603423234678,0.319454728943032
"244",19.33,-0.985121951,62.67,-2.885897111,40,-1.062920004,58,-1.137467559,17,-1.68187953,164,-1.252384168,13,-1.342148869,23,-0.876335556,-1.69204105099538,-1.29037000191625,-1.64905621776262,0.414034445916254,-1.23161682262154,-1.5451876588074,0.35528126662154
"246",16.21,-4.105121951,121.33,0.49832908,70.67,0.586638059,68,0.526539925,29,0.683499613,171,-0.961475138,17,-0.497145172,29,-0.255866442,0.573751669258959,-0.48148412504456,-0.615323038359252,0.22561768304456,-0.58814411025551,-0.737886170517348,0.332277668255511
"248",23.55,3.234878049,118.67,0.344867749,64,0.210743533,60,-0.838838045,23,-0.810192496,195,0.273125761,15,-0.941950193,29,-0.255866442,-0.273354814722405,-0.0382822906055351,-0.0489236802644726,-0.217584151394465,-0.102638352659006,-0.128770176709528,-0.153228089340994
"249",19.52,-0.795121951,98.67,-0.808976844,37.33,-1.195650894,55,-1.554849283,18,-1.572237635,206,0.975483309,22,0.804918561,37,0.571425711,-1.28292866397715,0.336476216323299,0.430007048967995,0.234949494676701,0.362196579414401,0.454412179372427,0.209229131585599
"251",16.27,-4.045121951,112,-0.039939423,61.33,0.062701635,68,0.526539925,28,0.383675823,212,1.39839893,24,1.400038076,46,1.502129384,0.233244490001107,0.999424587605536,1.27723624065109,0.502704796394466,1.24653616556461,1.56390548084869,0.255593218435396
"254",24.48,4.164878049,84,-1.655321853,41.33,-0.996046827,58,-1.137467559,25,-0.390302432,190,-0.016453179,16,-0.72507002,38,0.674837231,-1.04478466773379,-0.343165117057823,-0.438555274220466,1.01800234805782,-0.461102764053966,-0.578499974503276,1.13593999505397
"260",22.83,2.514878049,110.67,-0.116670088,45.33,-0.792038047,61,-0.683273436,24,-0.609295646,203,0.774755316,18,-0.258273678,36,0.468014192,-0.550319304234822,0.2647548676663,0.338349202171323,0.2032593243337,0.139518957541849,0.175040619255138,0.328495234458151
"263",16.51,-3.805121951,108,-0.270708341,45.33,-0.792038047,63,-0.359418158,30,1.005666497,178,-0.640717839,18,-0.258273678,23,-0.876335556,-0.104124512235974,-0.432882852641069,-0.553211992436417,-0.443452703358931,-0.513785908845419,-0.644596298994729,-0.362549647154581
"264",16.51,-3.805121951,101.33,-0.655515513,56,-0.228423505,62,-0.523481815,24,-0.609295646,169,-1.04756346,21,0.523128096,13,-1.910450748,-0.504179119736425,-0.6340483261503,-0.810295754760367,-1.2764024218497,-0.786661241425993,-0.986945955594666,-1.12378950657401
"266",24.96,4.644878049,89.33,-1.347822269,50.67,-0.513328126,62,-0.523481815,28,0.383675823,164,-1.252384168,21,0.523128096,26,-0.566100999,-0.500239096738178,-0.695966384636526,-0.889425275118655,0.129865385636525,-0.297109102985475,-0.372753368460069,-0.268991896014526
"267",17.41,-2.905121951,126.67,0.806405586,58.67,-0.083337945,65,-0.018295839,24,-0.609295646,206,0.975483309,22,0.804918561,40,0.881660269,0.0238690390115081,0.637952572945397,0.815285271220032,0.243707696054604,0.739435075729935,0.927695962294672,0.142225193270066
"269",19.26,-1.055121951,102.67,-0.578207925,61.33,0.062701635,63,-0.359418158,24,-0.609295646,194,0.213768148,18,-0.258273678,23,-0.876335556,-0.371055023487177,-0.0172486282996402,-0.0220432571644183,-0.859086927700359,-0.0541713149359358,-0.0679633842303663,-0.822164241064064
"295",17.94,-2.375121951,112,-0.039939423,50.67,-0.513328126,62,-0.523481815,21,-1.161028857,177,-0.688432435,16,-0.72507002,31,-0.049043403,-0.559444555237726,-0.628985780896898,-0.803825965695793,0.579942377896898,-0.678486000559577,-0.851229193610335,0.629442597559577
"331",22.05,1.734878049,138.67,1.498712342,80,1.126019182,74,1.739881792,31,1.351039833,213,1.471729267,19,-0.008547455,46,1.502129384,1.42891328724568,1.15059018818874,1.47042158530272,0.351539195811263,1.49521344596751,1.87589623774497,0.00691593803249304
"332",21.83,1.514878049,118.67,0.344867749,48,-0.653559294,67,0.340448985,22,-0.993827275,204,0.840884092,23,1.097245117,30,-0.152454923,-0.24051745875403,0.570015274686907,0.728463333370864,-0.722470197686907,0.51236992691846,0.642819806629451,-0.664824849918459
"348",24.5,4.184878049,104,-0.50147726,74.67,0.816016453,73,1.525919655,32,1.72048734,213,1.471729267,23,1.097245117,45,1.398717864,0.890236546989264,1.19912034370115,1.53244174585838,0.199597520298848,1.10671164304141,1.38848149943793,0.292006220958596
"369",19.91,-0.405121951,145.12,1.870827223,80.45,1.152412569,73,1.525919655,32,1.72048734,210,1.254197846,24,1.400038076,38,0.674837231,1.56741169675355,1.26207068105386,1.61289048929273,-0.587233450053855,1.1927250417161,1.49639399273955,-0.517887810716103
"1005",17.83,-2.485121951,133.3333333,1.190828141,66.66666667,0.360007814,60,-0.838838045,28,0.383675823,202,0.709400008,25,1.713231029,39,0.77824875,0.273918433287549,0.690395861296205,0.882306304415605,0.0878528887037958,0.727788979247855,0.913084758366253,0.0504597707521457
"1142",22.17,1.854878049,124,0.652367333,64,0.210743533,61,-0.683273436,26,-0.152373326,195,0.273125761,24,1.400038076,39,0.77824875,0.00686602602846455,0.367891655894542,0.470155088585068,0.410357094105458,0.379168793788606,0.475705535967911,0.399079956211394
"1153",20,-0.315121951,96,-0.963015097,54.66666667,-0.300295314,62,-0.523481815,28,0.383675823,166,-1.172214171,21,0.523128096,32,0.054368116,-0.350779100734641,-0.644954441819685,-0.82423346086726,0.699322557819684,-0.612172188590314,-0.768031820873074,0.666540304590313
"1154",20.67,0.354878049,86.66666667,-1.501475907,18.66666667,-2.056081846,55,-1.554849283,18,-1.572237635,197,0.394040219,18,-0.258273678,29,-0.255866442,-1.67116116773719,-0.223244809174216,-0.285300526315879,-0.0326216328257844,-0.401582122216744,-0.503825319594468,0.145715680216744
"1168",20.25,-0.065121951,112,-0.039939423,49.33333333,-0.58374576,62,-0.523481815,26,-0.152373326,180,-0.543351331,20,0.25194701,20,-1.186570114,-0.324885080984353,-0.336027558907132,-0.42943367760065,-0.850542555092868,-0.325711948196958,-0.408638525771021,-0.860858165803042
"1178",22.67,2.354878049,109.3333333,-0.19378537,66.66666667,0.360007814,63,-0.359418158,28,0.383675823,189,-0.072232191,15,-0.941950193,33,0.157779635,0.0476200272708613,-0.153817145018283,-0.196573943174107,0.311596780018283,-0.189907329484478,-0.238257919575426,0.347686964484478
"1189",21.5,1.184878049,133.3333333,1.190828141,80,1.126019182,68,0.526539925,31,1.351039833,195,0.273125761,18,-0.258273678,33,0.157779635,1.04860677026912,0.368424026884092,0.470835443591113,-0.210644391884091,0.452878712325312,0.568182071169565,-0.295099077325312
"4068",15.17,-5.145121951,112,-0.039939423,78.66666667,1.048015575,72,1.316709947,28,0.383675823,210,1.254197846,25,1.713231029,37,0.571425711,0.67711548049244,1.06771929289579,1.36451493453699,-0.496293581895792,1.21255548449606,1.52127328546176,-0.641129773496062
"4070",17.25,-3.065121951,120,0.421598414,65.33333333,0.285202635,66,0.158851687,24,-0.609295646,175,-0.781949475,21,0.523128096,18,-1.393393152,0.0640892725088046,-0.349250015141117,-0.446331601168239,-1.04414313685888,-0.483007074359831,-0.605981143432523,-0.910386077640169
"4085",18.09,-2.225121951,82.66666667,-1.732244825,52,-0.442843314,64,-0.191037682,27,0.105336261,184,-0.340727445,18,-0.258273678,33,0.157779635,-0.565197389997449,-0.371590226359453,-0.474881756674212,0.529369861359453,-0.41515528195085,-0.520854218945695,0.57293491695085
"4191",15.34,-4.975121951,122.6666667,0.575444362,66.66666667,0.360007814,67,0.340448985,28,0.383675823,172,-0.9175198,23,1.097245117,32,0.054368116,0.414894246010258,-0.264592106444432,-0.338141198021236,0.318960222444431,-0.624281303027844,-0.783223927576942,0.678649419027843
"4192",17.17,-3.145121951,129.3333333,0.960059222,81.33333333,1.204319563,66,0.158851687,27,0.105336261,180,-0.543351331,21,0.523128096,28,-0.359277961,0.60714168327131,-0.0898617660226866,-0.114840785061924,-0.269416194977313,-0.240844479485689,-0.302163717311632,-0.118433481514311
